time;user;text;score1;score2;score3
02-21  更新于16-02-21 13:02;looooolayyy;和朋友一起来的 楼上花房很有感觉 一层可以现场教学制作多肉盆景 店里氛围很好 有sense 还可以上房顶拍照;;;
02-20  更新于16-02-20 21:16;资深美食家刘小姐;今天去做了多肉，好开心呀！店主们人很好很有耐心，我深深的爱上了她家的米其林（名字拼写不对）中间有小仙女的是我做的，另外两个是两位店长做的，这差距我也是无言以对;;;
01-10;爱琪琪的小瓜子;地方不错，很有感觉。小清新，我和老婆很喜欢;;;
15-12-07;弯弯的火锅;这条街有情调的小店着实不少啊 吃完晚饭往外溜达 被门口的小招牌吸引进来看看 是一家植物课程小店 可以定制 还可以教怎么做 店里俩姑娘人挺热情进门就被桌上的咪咪吸引了 颜值高 超干净 挂着小铃铛 一动不动乖的不得了 刚一进门还以为是毛绒娃娃 特别可爱 店里还有另外两只咪咪一直在桌下面玩 没来及拍店里的小植物都栽种的挺创意 容器很漂亮 就是那种田园风＋文艺小清新的调调 喜欢 下次等白天有空来玩;;;
15-11-01;tequilavivian;太喜欢啦！可以学习多肉课程 还有刺绣课程，小猫咪卡哇伊！尤其是两只小小的猫猫～;;;
15-10-04;Neil85;在这家店门口拍照片，店员一直看着没磨开面儿，喝了一杯仙人掌饮料20，感觉入嘴里很滑...楼上不错，多肉养的很用心.适合文艺小青年儿们！;;;
15-08-17;pigcarol;参加了这家店的中国风多肉种植课，店主人很好，讲解起来很耐心，不急不躁，店里面布置很用心，环境很舒服，总之是一次不错的体验;;;
15-07-04;我的花泽类你在哪;老板人超级nice，胖胖的看起来很Q，多肉植物也很好，很好养，老板据说是单身哟～;;;
15-06-08;桃花儿朵朵;Uplant House有种房子，是不是听起来很挑衅？其实是一间多肉主题的店，一进屋就像到了微型植物园一样，绿色植物无处不在，被橘色墙体映衬的特别鲜活。从小楼梯攀上二楼，才发现别有洞天。多肉们都在这里养护培育，店员跟我说可以加店里的微信，如果家里的多肉有问题了，发个照片过来就方便针对性的解答了。连灯都是花朵图案的，店家真是将植物元素用到极致啦~现在店里还有刺绣的课程，看这么多姑娘都沉浸在手作的世界中，是不是也想参与其中呀？;;;
15-03-29;杨亚林_5562;位置很好找，感觉棒棒的，肉肉很feeling;;;
