time;user;text;score1;score2;score3
15-11-29;珊珊妈武菲;价格不贵。。鲜花饼很好吃。。茶叶性价比最高。。每次去必买。。;产品4(非常好);环境4(非常好);服务4(非常好)
15-09-25;深海蚂蚁;还好在大众点评上查了一下，搬家了，地址在长椿街和宣武门之间的广安胡同，路西100米，很好找。专门去买云腿月饼的，品种就一种没的选，远不如当年在大栅栏的时候丰富。有三、四个工作人员，除了一个接待的，其他都“各司其职”，完全不搭理。唯一一个卖货的阿姨，气场十足，难得的感受了“商品管理员”的风范。下次请我也不去了。;产品1(一般);环境3(很好);服务0(很差)
15-08-28;灯火阑珊19;上世纪70年代就有的老店，东西很正宗，只是搬远了。不方便。现在想吃云南的东西只好让家人从云南寄过来了！唉，悲哀！;产品4(非常好);环境1(一般);服务3(很好)
14-09-14;czy毛毛;很喜欢她家的茄子干～ 回家炒炒拌饭或者当咸菜吃很好吃～ 没搬家之前想吃云腿月饼也都到云南商店来买^^;产品3(很好);环境1(一般);服务1(一般)
14-09-05;我菲啊菲;一直在他家买云南特产，鸡枞，云腿，大头菜，腐乳，米线，腌菜，等等，还有前两天刚买的月饼。味道不错。今天泡了米线，晚上做。售货员把做法详细的告诉了我，多谢。;产品4(非常好);环境3(很好);服务4(非常好)
13-08-12  更新于04-24 14:35;魔法糖果;已经搬家了，新地址是：宣武门西大街后八楼一层（广安胡同北口，337路公交车停车场旁）,一如既往的正宗的云南土特产，国营范儿~~;产品3(很好);环境2(好);服务2(好)
14-03-16;沙爸;东西很地道不错，很少能买到的东西都有，日乳饼、乳扇、竹虫等，保证货真啊。;产品4(非常好);环境3(很好);服务3(很好)
14-01-24;yrgjlyq;很喜欢的老派商店，搬家了！要赶紧熟悉新路线啦！。    米线、辣子都喜欢！。;产品3(很好);环境1(一般);服务2(好)
14-01-20;纳兰天枫;大栅栏店已经搬家，原店址改为张一元茶庄。。。新店位于长椿街337总站南边，我找了半天，新店人气真的很低，还好特产味道没变。。。。;产品4(非常好);环境2(好);服务3(很好)
13-11-24;会飞的泥娃娃a;去前门遛弯的时候看到，还以为网上找不到呢，东西种类看的眼花缭乱，小吃真是多呀;产品2(好);环境3(很好);服务3(很好)
