time;user;text;score1;score2;score3
02-20;风沫瑶;也许因为见的人太多，服务总体是一般的。一条古色古香建筑的街道，不算长，两边都是老字号的美食店，倒没有卖别的，但有的没有开张，有的缺少介绍，也有显得已经现代化了…之前在前门大街玩、多次想进来都没有来，见人是不少的，也都是卖饭的，也就没有进去。这次独自进来了两次，是因为买便宜坊，从这边走去，发现鲜鱼口这里卖的都是老字号的吃的，不是一般的小吃。感觉比现在的王府井小吃街好，人少、地大、干净、正统。;口味3(很好);环境3(很好);服务2(好)
02-20  更新于16-02-20 15:25;超美妮妮;鲜鱼口的这条美食街是很有特色的，比起王府井的美食街，我更加喜欢这里，因为翻修之后的鲜鱼口真的很漂亮很有规模，而且整个美食街上都是老式样风格，一水的老建筑一水的老招牌一水的老字号一水的老挂幌子，还有那一水的商家门口吆喝着的伙计，真的是很好玩也找到了老北京时候的感觉。街上充斥着很多商号店铺，有一路沿袭下来的老字号正牌，也有些混杂其中的，小吃的口感味道还是不错的，尤其是正宗店铺得，这里小吃种类真的挺多的，炒肝包子炸糕年糕豆汁焦圈儿炸酱面烤鸭凉面烧麦臭豆腐爆肚，想吃什么你就一路吃过去吧。云集了像便宜坊力力天源酱园天兴居锦芳小吃等等很多，值得一逛的地方，也很有古典气息的氛围，好玩。不过人也是够多的，很多旅游来的，弄得人流挺壮观的。服务的话，人太多的情况下，就不用太挑剔了，人少的时候服务员态度还是挺不错的。;口味2(好);环境4(非常好);服务4(非常好)
02-15;金金_39;应该是北京比较有名的美食街了吧，里面有很多名店的分号，吃了些小吃，北京的爆肚，豌豆黄，豆汁，焦圈，咋说呢，太旅游化得地方，食物做的没标准，原料新鲜程度也很差，相信只是针对游客的吧，北京本地人应该不会吃这些吧，食品的样式是真多，但是味道好的少的可怜，没尝试那些著名店铺的分号，也许能好点，但那些所谓的美食城，真的不推荐。;口味1(一般);环境2(好);服务2(好)
02-12;花朵朵与猪头三;鲜鱼口可谓鱼目混杂，有真正的老字号，也有假冒。锦芳，烤肉季，便宜坊等，不过说是老字号，也就那么回事，价格是到了，实质也就是地摊水平。;口味3(很好);环境3(很好);服务3(很好)
01-30;短腿猴;卤煮量小不好吃，一股洗涤灵的味道。不会再来了。;口味1(一般);环境2(好);服务3(很好)
01-09;sandy_xxd;鲜鱼口美食街，听着名字就值得逛逛啦。街道有点老北京的味道，不太宽敞，人来人往，感觉略拥挤。沿街有人不断热情招呼过往路人进店用餐。事先没做过功课，不知道这条街上最值得品尝的是哪几家？就随便选了一家有位置落座的店。点了炸酱面和疙瘩汤。炸酱面味道还可以，不过疙瘩汤真把我吓了一跳，那是碗吗？简直就是盆好吗？不过味道很好喝，可惜真的喝不完啊。;口味2(好);环境2(好);服务2(好)
15-12-25;yue012345;店铺不算太大，人很多，推荐猪肉大葱馅的包子。;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-19  更新于12-19 22:18;熊吃吃哒掌门猫;鲜鱼口老字号美食街前门附近的位置 这应该最能代表北京的味道但也最容易沦为流于形式的所谓本地特色美食街所以 鲜鱼口美食街的特色就是老字号一众老字号的馆子 集中在一条古色古香的街巷里彩色的幌子 或沉默或飞扬地理位置 于游客 于本地客 都是方便到达 又能集中吃到美食的地方当然 这里也有鱼龙混杂的所谓老字号 但好在是少数说说老字号们吧 锦芳小吃 力力 烤肉季 便宜坊 炸糕辛 天兴居 东来顺 都一处 天源酱园还有来自长沙的火宫殿 天津的狗不理等等;口味3(很好);环境2(好);服务2(好)
15-12-17;a_______n;一条美食街 也是北京比较著名的胡同之一 里边很多家美食店都是很有名的 什么锦芳小吃 力力凉面 烤肉季等 外地人灰常多的地方;口味2(好);环境2(好);服务2(好)
15-12-09;厘子80;鲜鱼口老字号美食街是在前门的一条美食街，从大栅栏的牌坊走进去，向前走没有多远，在你的左手边往里走，就可以见到这一条街了，在路口的地方，有一个高高大大的像牌坊一样的东西，也可以把它当作是招牌吧，但是上面的字已经很旧了似的，要用一点心去看看才行，难道这个是政府故意不重新刷新，让它保留原来的特色吗？美食街里面有大大小小的食店，大家可以随意逛逛。;口味2(好);环境2(好);服务2(好)
