time;user;text;score1;score2;score3
15-12-01;lyilyf;的确是中华老字号，但是宾馆设施太旧了，至少标间是这样，位置是不错，另外标间基本就没有青年旅舍的氛围啊。价格方面，去之前感觉还可以，连续住了五天以后，觉得不值，虽然每晚不到200元。厕所的门，因为漏水而变形，根本关不上。;房间1(一般);位置2(好);服务1(一般)
15-11-30;晓叮當;走进老北京的胡同里，真真的难找路呀～～我当时可能走错了～～然后就错了离谱了～～感觉好远，好远～ 崩溃的感觉…～所幸，这家店还是不错滴～～很好滴，前台服务很热情，周到，，青旅的一切都还可以～～对了，好像下水管道需要改善一下哦;房间4(非常好);位置4(非常好);服务4(非常好)
15-11-13;forest_xuan;在琉璃厂那里，离天安门很近，在前门那里。地铁站火车站都很近，还蛮方便的。环境也很好，很干净，房间很多，而且很舒适，感觉挺不错的。宽敞明亮，服务也很好。在小胡同里面，还蛮有北京的感觉，就是吃的少了点。不过还是很不错的，明年再去住!;房间4(非常好);位置3(很好);服务4(非常好)
15-11-02;狼小野T_T;有好多歪果仁团队的酒店，好吧旅社，和妈咪北京五天四夜都住这里，交通比较便利，但是帝都超级大的，去什么景点都要个把小时。酒店房间设施有点陈旧了，卫生间下水很不好，洗澡就堵，可能北方人民并不理解我们这样一洗澡就是二十分钟以上的南方人，所以他们负责的解决以后还是堵。胡同里的酒店很贴近胡同生活，门口经常有孩子玩耍，对面小店的阿姨奶奶聊聊天，酸奶只要三块，景区要4-6，去大栅栏走走就到了，胡同里还有火锅和烧烤，胡同穿出去就是地铁站。;房间2(好);位置3(很好);服务2(好)
15-10-29;wlovetocer;房间安全都可以信赖。环境非常干净舒适。因为住多人间认识了很多全国各地的朋友，适合暂时歇脚。24小时有热水，很舒服的淋浴热水。服务员大爷很亲切，有四人间，六人间，也有标间。就是偶尔来个有异味的住客前台是不会给你调房间的，即使有空房间。;房间4(非常好);位置3(很好);服务3(很好)
15-10-22;WeiXin_0280710256;酒店交通便利，离天安门超级近。而且出门就有好吃的一条街。靠近前门，不怕没地方吃饭。酒店环境特别好，而且安全。唯一的缺点就是没有吹风机。床睡得也很舒服，洗澡还是节水的高科技，很不错。希望远东越来越好。支持！;房间4(非常好);位置4(非常好);服务4(非常好)
15-10-14;WD_227;在这个位置这个设施这个价位应该是还说得过去。不过一到周六就不让人续住这个不好;房间2(好);位置2(好);服务2(好)
15-10-08;心存良善;提前在携程订了房间，中秋节到京入住，位置很好近虎坊桥地铁，往前行是前门大栅栏天安门广场鲜鱼口坐公交都非常近，旅舍设施较齐全，虽住的是地下室但是安全干净，公共淋浴冷热水都有，洗衣机冰箱开水微波炉咖啡厅都有，附近饭馆很多，有经济实惠的，也有全聚德、东来顺这些老字号饭店，服务较好。;房间4(非常好);位置4(非常好);服务3(很好)
15-09-23;和鱿鱼吹吹风;位置很好，方便想去胡同、后海的朋友。在烟袋斜街，周边各种小吃快餐，吉野家啊最爱。然后去大栅栏，前门也都步行，价格算公道，一般都是几十以床铺。不是上下铺，空间就显的大很多。洗衣机啊厨房都不错。很安静，因为在胡同这边还有很多老人居住，虽然设施较旧但是来玩就够了。;房间4(非常好);位置4(非常好);服务4(非常好)
15-09-23;dpuser_84857032074;远东国际位于前门大栅栏的位置，到天安门步行十五分钟，离前门大街也很近。出门就是胡同，早上吃早饭很多选择。周边的公交地铁步行约十分钟。我们住的六人女生间，多人间的房子都是用公共浴室，老外很多。还带厨房。;房间3(很好);位置4(非常好);服务3(很好)
15-09-19;abcdabcdcc;就地段，价格而言，性价比挺高的了。;房间4(非常好);位置4(非常好);服务4(非常好)
15-09-11;春花也是大黑;地段非常好，附近地铁方便，虽说要走一段路，离北京站，北京南站都很近。第一次住这种经济型酒店和青旅结合的，六人间，设施高配，刷房卡洗澡，到处都是空调。缺点是青旅氛围不强，住客比较乱，床单有点脏，插座太少了。;房间2(好);位置3(很好);服务3(很好)
