time;user;text;score1;score2;score3
01-29;大卫军;很不错哦，那个地方性价比很好了;口味4(非常好);环境4(非常好);服务4(非常好)
01-10;dpuser_14966692063;第一次在北京团这个代金卷，还算满意。;口味3(很好);环境3(很好);服务2(好)
15-12-30;芳芳足迹;很爱吃饺子。这家饺子算是我吃过的饺子馆里最有家里的味道的。;口味3(很好);环境3(很好);服务4(非常好)
15-12-23;小丫嘻嘻哈哈;饺子不错，挺好吃，人也挺多的，值得一去;口味3(很好);环境3(很好);服务3(很好)
15-09-01;MissNaiveMei;味道不错！只是服务员推荐多了……浪费！店内人不是很多。;口味3(很好);环境4(非常好);服务2(好)
15-08-30;715342_51返利;好喜欢拉皮啊，饺子味道也不错啊;口味4(非常好);环境3(很好);服务3(很好)
15-08-22;何铁肩_3618;呵呵，北京之旅，味道忘记了。一般般的感觉。;口味3(很好);环境3(很好);服务3(很好)
15-08-09;tgmailuser_7314563982;还行吧，毛肚一般般，没有什么惊喜，团购价格合理;口味3(很好);环境3(很好);服务3(很好)
15-07-23;jake3382;服务员脸特臭。老板也是，对顾客特别不好。到店里根本没人，冷清的像包场。承诺的上菜时间人都看不见，还耽误我看电影;口味3(很好);环境3(很好);服务0(很差)
15-07-11;tkes;餃子不錯，跟朋友一起去得，哈哈;口味3(很好);环境3(很好);服务3(很好)
15-07-07;qzuser_13997312356738677;服务态度很满意，实物量很大，两个人能吃饱;口味4(非常好);环境4(非常好);服务4(非常好)
15-06-27;绝月;饺子味道还不错，可是服务还是查了一些，不过在这个地方，价格算是划算了;口味4(非常好);环境2(好);服务2(好)
15-06-14;cherry580231;周末天气好，出来逛逛～走累了，找家吃饭～看环境还不错，结果点了餐，一个小鸡炖蘑菇48一个蒜蓉包菜22，两份水饺～给两星是因为水饺还不错～菜品，分量我也就不说了，自己看和coco的对比～结果包菜里有小虫子，小鸡炖蘑菇里有头发，菜都没怎么动～又热又累不愿意吵架，就特包子的结账走人了～;口味1(一般);环境2(好);服务2(好)
15-06-12;dpuser_31943283120;饺子味道一般，不过还是挺合算的的;口味3(很好);环境3(很好);服务3(很好)
15-05-18;娟兔子家;在前门请亲朋好友吃烤鸭的性价比之选！味道不错~口味不输附近的全聚德！环境稍微差点。;口味4(非常好);环境3(很好);服务3(很好)
15-05-17;亲亲砣;很实惠。价格也比较美好。烤鸭不错哦;口味4(非常好);环境4(非常好);服务4(非常好)
15-05-06;Harry_1758;总体还不错，旅游景点的店略贵也可以理解，饺子馅儿没那么全;口味4(非常好);环境3(很好);服务3(很好)
15-04-25;dpuser_85782293208;还可以吧，就是菜有点凉。貌似烤鸭不是现烤的;口味4(非常好);环境2(好);服务3(很好)
15-04-09;abcd@1234;菜量太少，服务员也少，团购还要先认证。;口味2(好);环境2(好);服务1(一般)
15-04-08;marvolo;略咸，但是我的口味还好，服务特别好，买错了券还让我重新买，特别耐心;口味2(好);环境3(很好);服务4(非常好)
15-04-08;爱吃小喵喵;去的时候人特别少，在那么一个地段那么少人真是奇怪，难道是我去的不是饭点？？选了B套餐，炒四季豆很好吃。酸辣汤是真真不好吃…;口味3(很好);环境3(很好);服务2(好)
15-04-08;超级无敌小凯;团餐分量很足～味道很正宗～媳妇公司在这旁边～经常去;口味4(非常好);环境3(很好);服务4(非常好)
15-04-07;阿文若尘;挺好的，去的时候人特别少，吃了很长时间呵呵;口味4(非常好);环境4(非常好);服务4(非常好)
15-04-05;七星毛虫;不错，感觉可以，推荐朋友过来，很合适;口味4(非常好);环境4(非常好);服务4(非常好)
15-04-04;~*Eva*~;干净卫生，服务态度很好，菜品也很不错;口味4(非常好);环境4(非常好);服务4(非常好)
15-04-04;chcui;凑合吧 人不多 在大栅栏里。没有额外收费。饺子是蒸的，味道中规中矩。能吃。;口味4(非常好);环境4(非常好);服务4(非常好)
15-03-31;啊竞_2991;便宜好吃，服务员态度很好！推荐！;口味4(非常好);环境3(很好);服务4(非常好)
15-03-28;清风明月禅;环境一般，人少，烤鸭还行 ，饺子也不错，其他菜品一般般;口味2(好);环境2(好);服务2(好)
15-03-19;肖丽_4767;总统感觉不错，挺满意的，下次还来;口味4(非常好);环境4(非常好);服务4(非常好)
15-03-08;水乡米饭;早上不开门，晚上人还是比较多的，饺子很好吃。;口味2(好);环境2(好);服务3(很好)
