time;user;text;score1;score2;score3
02-24;自由自在20132;大众点评网上人气很高，无意间发现的;口味4(非常好);环境4(非常好);服务3(很好)
02-23;熱化了;此味只应天上有. 排队的人很多，小店也基本坐满，但大家都是等一两个人吃完之后拼桌吃，这种感觉也不错。里面还有很多老奶奶在吃卤煮，看着怀念起以前的日子了。放菜底的师傅速度非常快，服务也还不错，辣椒油是必须放的，醋瓶子每桌都有随意放。没有比这个更香的啦～里面卖的北冰洋汽水也是必点的。;口味4(非常好);环境4(非常好);服务4(非常好)
02-22;有好吃的嚒;店不大，人很多，还有住这附近的拿着锅来买好多，回家一起吃的。真是老北京味道啊！借用喜欢吃卤煮的lg的评价：味道足，是小肠陈的味，洗的很干净，没有腥味，火烧好吃，给的汤也多，汤也好喝，开在前门这还16一碗，价钱也太亲民了。对于吃不了内脏口味淡的我来说，肠肺都给lg了，火烧和豆腐好吃，汤好咸啊，他们还喝的下去，lg说，老北京能喝下去，外地的一般都喝不了。如果吃卤煮，我也就只能吃吃火烧和豆腐了。;口味4(非常好);环境2(好);服务2(好)
02-21;呃_老三;馋了很久了，终于去吃了……店不大，吃饭点到了时得等座位。他家不买别的吃的，只有卤煮火烧（老北京人的最爱啊）。卤煮咸淡适口，肠香肺脆，渴了还可以买买瓶北冰洋汽水喝喝。碗底16元，一个火烧一元钱，一家三口饭量不大的话，五十多块钱搞定。吃完了还可以顺路逛逛前门大街;口味4(非常好);环境3(很好);服务3(很好)
02-21;TUTU0716;慕名而来，说说感受。进店就感受到老字号的气势，气派！看见师傅边切肉边盛碗特别帅，我刚拿出手机想拍就被提醒：不让拍。 重头戏卤煮火烧：味道还是好，浓郁，那种熬出来的浓郁，不是调料味兑出来的。也没有老汤独有的特点：咸，是吃过为数不多不咸的。缺点：料太少了。没几块正儿八经的肉。所谓名气做大了，都会走的趋势？总体：还不错，看见几个明显有情怀的人慕名而来。吃出感情了。;口味2(好);环境1(一般);服务1(一般)
02-20;dpuser_1270078876;今天好像是年后开业第一天还是怎么的，人异常的少。快半年没来吃了，今天正好路过，想着原来陈记卤煮的香味，和老妈来了两碗。味道出乎意料的差，量比原来少了好多，肠就几片，碗小了一倍。卤汤味道极其不正宗。不知道发生了什么味道竟然变得如此之差，居然和鼓楼姚记卤煮一个味了。若再回不到原来那老汤的香醇，我恐怕再也不会为了吃前门陈记跑半个北京城了。;口味0(很差);环境2(好);服务2(好)
02-11;冯源源儿;半夜写点评口水都要流下来了，好喜欢好想念这儿的卤煮！低调正宗，便宜实在。;口味4(非常好);环境3(很好);服务3(很好)
02-07;亲亲四合院;前门大栅栏附近的胡同里，好多家挂着百年老店招牌的卤煮，徒有其名而已。想在前门吃正宗的，那当然是取灯胡同的小店——陈记。顺着大栅栏往西走，穿过煤市街，靠北一点的取灯胡同里，走不远就是了！进店右手就是操作间，两个小伙计切切煮煮。店面也就20来平米，7张桌子，渴了就来瓶北冰洋，吃完了就走，客人络绎不绝。我这老北京，不爱去装修现代气派的大店，独爱这种简陋的小馆子。;口味4(非常好);环境3(很好);服务3(很好)
02-04;福尔萝卜丝;地道的北京人估计没几个不好吃卤煮火烧的。京城卤煮前三名一定有这儿。在煤市街上就能闻到香味，勾着你往取灯胡同里走。火烧切井字刀，豆腐切三角，小肠、肺头剁小块，从锅里舀一勺老汤往碗里一浇，再来点蒜泥、辣椒油、豆腐乳、韭菜花。热腾腾的一碗端上来，火烧、豆腐、肺头吸足了汤汁，火烧透而不黏，肉烂而不糟，其中味道最厚重的还是小肠。肠酥软，味厚而不腻，没有任何异味。偶尔吃到一片白肉更是满口脂香。 陈记卤煮小肠是一直要排队的卤煮店，我们去的前门大街附近的店，都下午了还是排队了一会。位置其实离前门大街主干道有一段距离，已经在另一条街了，不过跟着手机导航就可以放心走了。从前门大街主干道到达大概需要8分钟左右。店门口排了个小队，不过大家都吃的很快，不用等太长时间。门口有一个店员在控制进店人数，走一桌进几个～店铺比较小，桌椅比较拥挤，但还是很干净的环境。服务态度一般般，不好不坏，不过干活都很麻利。我们当时只要的卤煮，觉得里面泡的那个主食口感很棒，其他的内脏之类的东西没有觉得很好吃。人均16左右，就是来尝尝比较好的卤煮～本来在大众点评上看到推荐菜有好几种卤煮推荐，结果到了之后我本来还在纠结吃哪个，人家服务员直接问要几个，只有一种;口味3(很好);环境2(好);服务3(很好)
01-31;xbcy_963;卤煮太美味了，当时进去时人昏昏欲睡，出来时热气腾腾精神抖擞，解了我燃眉之急;口味4(非常好);环境3(很好);服务4(非常好)
01-22;xqq826;去北京前特地做了功课，有个北京十佳小吃的排行榜，其中陈记卤煮小肠就在这个榜单里！北京的冬天真是冷，难怪北京人这么喜欢吃内脏，是为了补充高能量吧！小店在一个小胡同里，北京前门和大栅栏附近有很多胡同，里面隐藏了很多小吃店！根据百度地图导航，也还是比较容易找到的！点了个底菜，外加两个火烧（其实就是两个饼，饼不大），一瓶北冰洋，买单23元！量很少，小小一碗，除了火烧和豆腐干，小肠没多少！味道还不错，挺入味的！;口味2(好);环境2(好);服务2(好)
01-19;Lorraineluobo;最好吃的卤煮！！没有之一！！老字号就是不一样。甩小肠陈和北新桥卤煮老店n条街真的。很入味！火烧也非常入味。位置也非常好找。到大栅栏那边找胡同名就可以，就在胡同口。因为还要吃其他好吃的所以就吃了一碗。建议要解馋的亲们可以来个两碗哈哈！;口味4(非常好);环境4(非常好);服务4(非常好)
01-11;dpuser_36256026639;第一次尝试卤煮，点了16块一小碗菜底。除了肺头实在咽不下去，其他料都好吃。胡同老店环境不能要求太多了，点单是传统的凭票领菜。;口味3(很好);环境3(很好);服务3(很好)
