time;user;text;score1;score2;score3
02-19;dpuser_6053536894;比我想向好的多，出门就有公交车，在故宫出来第二个红绿灯坐二路公交车几站就到了地方了，真高兴！下次来还住这里;房间4(非常好);位置4(非常好);服务4(非常好)
01-09;dpuser_1581753331;性价比高。二十四小时热水。服务态度好。服务周到 贴心。有电视 无线网络   离地铁站比较近;房间4(非常好);位置4(非常好);服务4(非常好)
15-11-23;暖心人123;房间很小很小。热水也很差，很久才来。服务一般吧。不过位置很好。环境不好。但是这个地方价位差不多。;房间2(好);位置4(非常好);服务3(很好)
15-11-20;WeiXin_0875607927;一般，续住还不给换房间，说难得整理房间，;房间0(很差);位置4(非常好);服务1(一般)
15-11-10;陈洋_9595;很便宜的价格订到了前门的这家店，出门就是大栅栏，前门大街，走一会就到了天安门广场，真的是很方便，可能是老宾馆吧，设施也就是一般，床垫很薄，垫了一床被子水才不咯，装修有点旧，衣橱门都是掉的，不过价格也算公道了;房间2(好);位置4(非常好);服务4(非常好)
15-11-08;煮豆燃煤气;除了地点长的位置好外一个优点都找不出来，（繁华的步行街里面）168的大床房（再好的也没有了）简直是鸽笼，千万别被他们的宣传材料骗了（大众和美团上的图片）从房门进去就是汗臭和脚气的味道，令人作呕，洗手间很小很脏，洁具随便放，房锁很脆弱，窗子是破的，还用透明胶糊着，塑胶拖鞋很久没洗过很臭，我没敢穿，电视是摆设的，需要开水自己到外面打（水瓶要先洗好几遍），床垫是塌的，我住不下去怪自己没先看房，退了押金，房费没让退就离开了！;房间0(很差);位置2(好);服务0(很差)
15-10-13;糕糕_5866;酒店最主要的就是交通位置非常好！！出门走一段儿就是天安门，超级赞！不过这个旅店应该是年代久远了，设备什么的有点儿陈旧了但是真的这个位置真的超值了！而且赶得特巧，来了的当天晚上就已经客满了，要是在迟一天可能就没房啦！;房间2(好);位置4(非常好);服务4(非常好)
15-08-29;dpuser_42756660836;还可以的吧，就住了一天，从去哪网订的，就在大栅栏这里，离地铁站1公里，交通还算方便，公交车站大概700米的样子，刚给我的房间条件很差，在角落，没有窗户，卫生也不好，和前台说了，换了一个稍微好点的，至少有个窗户，整体设施都比较老了。;房间2(好);位置4(非常好);服务3(很好)
15-08-10;石头_6161161119297547517;住过两次。最主要的优势，很明显是地理位置优越。就在大栅栏对面，天安门广场附近，晚上逛街，早晨去天安门广场看升国旗，游故宫等都很方便，而且离前门地铁站很近，出行，还有去各个景点也很方便。如果说不足，就是设施有点老了，洗手间的设施有点破旧，床单也有点旧了。;房间1(一般);位置4(非常好);服务1(一般)
15-08-10;心情舒畅是娱乐;服务一般环境一般网络不太好价位高我们两个人花了将近300元希望以后多多改善;房间2(好);位置4(非常好);服务2(好)
