time;user;text;score1;score2;score3
02-20;博尔特哈;馒头枣香扑鼻，嚼劲十足，值得一试;口味3(很好);环境3(很好);服务3(很好)
02-05;chrislynn310;二十八，把面发～这家店名不虚传，在胡同里二十米开外就能闻到枣香，顺着味道就能找过来了，和平门地铁上来步行大概十分钟就行，离琉璃厂也近，可以捎带着逛逛一得阁什么的～谢天谢地今天还营业，满足了我过年能吃上大枣开花馒头的心愿……十一点二十到的，结果被告知还需等一个小时才能有馒头....于是吃了个饭之后又回来买馒头，1.5一个，买十送一，馒头个头很大，超级喧腾，面里掺了枣和蜂蜜，又香又甜，好吃！老板人也很好哈哈;口味4(非常好);环境4(非常好);服务4(非常好)
01-06;王静_8198;最近爱上了枣面馒头，经常吃，也吃不腻，好评;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-23  更新于12-23 16:38;吹西爱拿铁;在前门逛，从大栅栏一直前行，然后传出胡同口就准备自己瞎走走，看看能走到哪里去。结果走着走着就走到了延寿胡同，想着好像美食地图报道过这里的山东大枣胖馒头，开花的那种。走着走着还真走到了这家，不像报道说的门庭若市，街坊都来排大队那种，估计是节目的托儿吧。位置：前门的一个胡同里，叫大栅栏延寿胡同，延寿街四号，反正不好找，要碰，不然就导航好啦。环境与服务：均无，哈哈一个卖馒头的档口呀，大家自行脑补呗。味道：就一种，买了一个尝尝鲜，不觉得比其他的好在哪里，我妈说跟沈阳大东菜市场的一模一样，当时美食地图说老板是跟山东谁谁学的，怎么开花怎么弄，我妈说这都一样的呀。然后味道呢，有点甜，不知道加了多少枣粉在里面，因为自己做过大枣的面包，也买过风靡五道口的蜂蜜枣糕，自己知道，这个大枣要是想放在面包或者蛋糕里那么甜要放很多其他的糖类或者添加剂，所以他家在电视里说放的是枣粉，枣粉也是自己磨的，不过这就不得而知啦。如果路过可以尝一个，特别是大冷天饿了还是不错的，特意跑过来，那你不买百十来个是不合适的，哈哈，就这样吧，又拔草一个美食地图的推荐。不过最近拔草很多美食地图推荐，总体来讲，能够上五星好评的很少。大多都很一般，特别是连锁店。老店来讲，是老北京的味道，很多年轻人不见得喜欢。我个人喜欢老北京的小吃，所以慢慢来尝过去吧~;口味1(一般);环境1(一般);服务1(一般)
15-12-15;侯妮子;个大饱满实惠值得推荐，就是地点不好找;口味4(非常好);环境1(一般);服务4(非常好)
15-11-21  更新于11-21 14:54;maxuan227;外地人才开了两天的店，还能上电视，卫生根本就不好，外面堆着沙子，馒头就露天放着，我就不太明白了，能不乱宣传吗？;口味0(很差);环境0(很差);服务3(很好)
15-11-12;songyi123456;就在家门口。家里人都超级喜欢吃的。连不爱吃面食的老公也能吃两个;口味4(非常好);环境4(非常好);服务4(非常好)
15-11-12;che_foggia;暄软，喜欢枣味道的可以当面包吃。#胡同串子转街#;口味3(很好);环境2(好);服务3(很好)
15-10-30;Dana_Wong;日思夜想，我可以买完就吃三个。。。个人很喜欢面食，也很喜欢枣口味的食品，馒头很xuan，很有韧劲儿，放三天加热后还是超级美味，对我来说完美;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-27  更新于10-27 22:32;迷糊羔羊;这次电视节目介绍的馒头真的超好吃！！【位置】地方说好找也好找说不好找也不好找，前门走到大栅栏，找排子胡同，进去一直走，过了一个什么儿童中心要右拐，在一直走就能看到啦~我是晚上逛完故宫靠百度导航去的，胡同黑黑的还有点小怕一_一|导航的话搜张胖胖山东老面大枣胖馒头哈（好长。。其实我都是搜山东大枣胖馒头，可以直接出来哈~）【环境】就是很典型的卖馒头的店铺啦~人家又不是馒头馆子一_一|。。【服务】因为我是去兑奖的吃白食，感觉主人家冷冷的5555T_T。。不过还好还好啦，旁边有大爷大妈问是什么馒头，老板都耐心解答~【味道】真的好吃，这个是没得说的，我妈辣么挑的人都说宣乎好吃，价格也很实惠公道~我坐公交回来的周围总飘着枣香味儿呢~要不是离家太远我也会天天买着吃呢哼╭(╯^╰)╮ps.忽视我的照片。。那是因为忘了拍照补照时已经在冰箱里塞了很久。。。。;口味4(非常好);环境2(好);服务2(好)
