time;user;text;score1;score2;score3
02-21;kathyying;冰棍真的很好吃，面包也好吃，奶香十足。;口味4(非常好);环境4(非常好);服务4(非常好)
02-18;椰菜妈;在前门大街溜达，无意中看到了这家马迭尔。店里的人坐的满满的，虽然还是初春时节，已经是一位难求了。雪糕口味很多，店里同时还有两种面包售卖。买了一根香草口味的雪糕，十元一支。马迭尔的雪糕奶味浓郁，口感顺滑，很不错，虽然有点小贵，不过还是值得尝试的。;口味3(很好);环境3(很好);服务3(很好)
02-11;三胖墩墩;一直没有吃过这个牌子的冰棍，一进门店员很卖力的推荐面包和加配料的冰棍，保守的选了一个香草味道的，刚入口有点双棒的味道，但比双棒浓郁，浓郁程度跟雀巢牛奶棒差不多，普遍10元一根。性价比一班班并没有特别的好吃。;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-20;green3218;朋友推荐的，吃完烤鸭走着走着就看到了，真的好吃，我吃的是抹茶，现在好想再吃一根呀！！！;口味4(非常好);环境2(好);服务2(好)
15-12-03;夏芷abc;2年前的冬天来这里，看到了老包装的冰棍自然是要买的，想念小时候的5毛的纸质包装的奶油味雪糕。7块钱一根，价格不便宜，但是咬了一口就觉得物有所值，纯纯的奶味，不参杂糖味，是我最喜欢的很纯粹很简单很醇香的感觉。虽说是冰棍，但是我认为叫雪糕更合适，可以舔也可以咬，冬天的夜里，人并不很多的街上，冻着手享受着雪糕的滋味，放佛回到了儿时，从小店老板那里接过两根雪糕。;口味4(非常好);环境4(非常好);服务4(非常好)
15-11-29;miniron;吃的好像是香草还是原味来着。奶香很重，但不是那种奶精。冰棍很软不会冻牙。比梦龙贵一点，还不错，下次去北京还要吃;口味3(很好);环境2(好);服务2(好)
15-10-25;方方818;十一去北京，发现好多马迭尔的贩卖窗口，因为刚好住在大栅栏，就迫不及待的拔草了~~前门大街上的贩卖窗口就在从大栅栏出来，往右走一小段，就能看见了~第一根是在前门大街的窗口，买了个朗姆酒口味的，果然名不虚传，入口满满的奶香，不是一般冰棍儿能比的，更像是冻硬了的哈根达斯~~第二根是在西单大悦城的窗口，买了个香草口味的，味道相当的淳，没有果味和酒味的混合，奶味更加突出了~;口味4(非常好);环境4(非常好);服务3(很好)
15-10-25;英雄珈啡;冰棍居然也有中华老字号，味道确实好，第二天忍不住又去了回。;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-18;渴死的苗苗;好吃～便宜就是实惠便宜～加油会再来的噢！;口味3(很好);环境3(很好);服务3(很好)
15-10-18;郭老师和他的朋友们;贵，还有20一根的，梦龙什么的比起来太便宜了。。。;口味2(好);环境3(很好);服务2(好)
15-10-14;大来哥哥DaL;【我是rio 可我不是鸡尾酒】没想到北京的第一个美食居然是哈尔滨的冰棒～10米一支，重口味患者来了一个榴莲味嗒～榴莲的味道很浓郁混合着奶香，但是真让我想起了东北大板～然而一样的问题是，容易腻…大概是天气还没有完全凉下来，和梦龙一样的存在，好吃也触雷。大冬天无疑是一条活路。;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-07  更新于10-07 16:31;双子星座危险童话;从品牌进京起就有吃，性价比较高。奶香味道很传统。;口味3(很好);环境3(很好);服务3(很好)
15-09-30;longrui0725;味道不错 第一次吃也是没事来这儿逛逛买的 还是香草好吃;口味3(很好);环境3(很好);服务3(很好)
15-09-23;mikimodo;站在冬天晚上的街上吃的，就记得冷了;口味2(好);环境2(好);服务2(好)
15-09-07;hongbaihui;马迭尔的雪糕真的是很好吃，奶味醇厚，尤其喜欢绿茶味的;口味4(非常好);环境4(非常好);服务4(非常好)
15-09-06;刺xin的刺刺儿;榴莲的好吃，但是如此好吃的东东为何不能便宜呢，让更多的人来享受呢，相信作为创始人肯定更欣慰。;口味3(很好);环境2(好);服务2(好)
