time;user;text;score1;score2;score3
02-24;dpuser_8979799477;性价比较高的团购，牛羊肉口味都不错，荤蔬搭配合理，下次还会去的。;口味3(很好);环境3(很好);服务3(很好)
02-24;qsmxd;周末巨冷，在商城逛了一上午，中午没吃饭看电影，下午又接着逛大栅栏的老字号买了不少吃的准备回家慢慢享受。逛到四点多相当饿了，于是想起来之前买的东来顺双人餐，于是就到吉龙商城的二层东来顺。店里的餐厅分内外两个，外厅很冷，没有客人也没开灯，黑乎乎的，进到内厅几乎满座，看来生意不错啊！苏尼特羊上脑比较瘦，涮起来口感不错；东来顺特制羔羊肉瘦多肥少，肥牛2号就比较肥，肥瘦各一半吧，量也感觉少了些，但肉质都很好，不愧是老字号。红薯片很受欢迎，吃起来软软甜甜，金针菇很新鲜，蔬菜花篮量真大，差点吃不完，最后下了杂面。两个成人和一个小朋友吃得相当饱。这个套餐团购真是超值。;口味4(非常好);环境4(非常好);服务4(非常好)
02-24;dpuser_3450070988;服务真的一般，真的是贵，然而没看出贵的道理，雪碧也要10块哟，醉了，分量少的可怜，不推荐;口味1(一般);环境2(好);服务1(一般)
02-24;walinajiayou;口味超赞！！！！吃的时间太短了～太紧张了;口味4(非常好);环境4(非常好);服务4(非常好)
02-24;岩俊;就是便宜其他的没有什么可评价的！;口味0(很差);环境0(很差);服务0(很差)
02-23;郭玉清_5353;团购特别实惠～～每次北京之行必吃;口味4(非常好);环境4(非常好);服务4(非常好)
02-23;binbin1109;团购非常划算 单独点餐就有点小贵 环境不错 然后特别喜欢吃蟹棒。。好吧 虽然成都火锅我基本不吃这个 麻酱太腻了 要是是辣椒酱就好啦;口味3(很好);环境3(很好);服务3(很好)
02-23;dpuser_3156229186;就那样吧，有钱的可以来。没钱的吗，还是不要来了。;口味2(好);环境4(非常好);服务1(一般)
02-22;herohyf;这家分店非常之坑，因为它根本不是分店，而是某种“加盟店”。我问店员能不能用会员卡，她说不能，我说不是直营店都能用么，然后店员说这是加盟店，边上的店员赶紧提醒她“说错了，不是加盟店”……然后这加盟店的猫腻在哪呢？你想点最普通的铜锅锅底？你以为是菜单上的48？对不起，只有108块的，而且就是普通的那种锅底。菜单上那些就是摆设的。小料10块一位！不能添，不自助。要不是一起去的朋友走不动不想再换一家分店肯定不会在这吃的。;口味2(好);环境2(好);服务0(很差)
02-22;wuchaohua;环境不怎么样，但是东西还是不错的，团购就是合算;口味4(非常好);环境3(很好);服务3(很好)
02-22;rourou1990rou;就是服务不行 其他还好吧 提升服务;口味4(非常好);环境4(非常好);服务4(非常好)
02-22;小桃19922;来北京玩，看点评觉得不错才去的，结果说团购要提前两个小时，就后来再去的，进门服务员还挺热情，我们说团购，服务员头一扭说到吧台验证，然后就不理不睬了，先上的是酱料，结果是花生酱的味道，不喜欢，于是加了一碗辣酱，收了十块钱，辣酱也并不怎么香，然后上了铜锅，菜单上88的锅底竟然像是白开水里面放点红枣和一点菌菇类，肉类不新鲜，蔬菜不新鲜，水果是几片西瓜和几块橘子，服务员端到我们面前揭开的保鲜膜，特别不新鲜，西瓜软软的，还有橘子味橘子加起来估计都没有一个，果然南方人不太吃的惯。。。;口味1(一般);环境1(一般);服务0(很差)
02-21;Skona;老店，很好吃。位置很好找，然后也很经典。菜两个人吃很够，麻酱也好吃。肉很嫩，菜很新鲜。除了铜锅有点小，也没什么缺点了。铜锅太小，涮的菜不能太多，但是涮太久就太热了，而且还要不断加汤。其他都很好，很棒很实惠！;口味4(非常好);环境4(非常好);服务4(非常好)
02-21;lex我爱吃;超级难忘的羊肉串，绝对对得起京城第一羊肉串的称号！老字号，景泰蓝锅或者铜锅都很美，以后有机会一定还会去的！;口味4(非常好);环境4(非常好);服务4(非常好)
02-21;dpuser_09675463379;味道不错，吃的很满意，就是蔬菜有点少;口味4(非常好);环境4(非常好);服务4(非常好)
02-21;geyukang;量大、足。团的四人餐，吃撑了。;口味4(非常好);环境4(非常好);服务2(好)
02-21;田三金_4268;还行吧…味道真的一般…而且团购需要提前俩小时才可以使用。份量总体较小，但团购确实优惠很大啊;口味2(好);环境4(非常好);服务3(很好)
02-21;dpuser_31274201847;来北京必吃之地，不错 就是服务一般 价格偏贵;口味4(非常好);环境4(非常好);服务3(很好)
02-21;吃货s玩乐;点个赞。反正团购非常合适。要是能现场团购就好了。;口味4(非常好);环境4(非常好);服务4(非常好)
02-21;无敌宋老师;地处繁华地段，主要接待带地游客，价钱不便宜！;口味4(非常好);环境4(非常好);服务4(非常好)
02-21;dpuser_35531205645;肉很嫩，味道也很好，定的是二人餐，我们一家三口吃的挺饱的。;口味4(非常好);环境4(非常好);服务4(非常好)
02-20;dpuser_56725005080;真心不错！团的99的卷东西很实在。;口味4(非常好);环境4(非常好);服务4(非常好)
02-20;pear_0533;实惠，味道好，服务态度好，带家人来吃的，很合适。;口味4(非常好);环境4(非常好);服务4(非常好)
02-20;susan_19801010;在大栅栏，环境不错，很实惠的团购！;口味4(非常好);环境4(非常好);服务4(非常好)
02-20  更新于16-02-20 14:43;jason皮;还是很满意的，春节期间也可以用团购，来北京吃东来顺也是必不可少的项目。牛羊肉都很高，手工面也非常赞;口味4(非常好);环境4(非常好);服务4(非常好)
02-20;兔子1804;服务员推荐酸奶、鲜榨汁有点烦，要豆浆说没有。;口味4(非常好);环境4(非常好);服务2(好)
02-20;dpuser_36985249834;吃东来顺就是吃它鲜嫩的羊肉！ 一点儿没失望～ 肉鲜到生吃都不会感到有膻味！而且在大栅栏的店，外面虽说游客众多，但是店在一个小角落的二层。感觉棒极了;口味4(非常好);环境4(非常好);服务4(非常好)
02-19;june080803;太满意了，肉非常好，最主要的是便宜啊！根本吃不了，六分肉分量都很大，团购太给力了。比青岛便宜多了去了。;口味4(非常好);环境4(非常好);服务4(非常好)
02-19;帅帅元宝;来北京旅游，一家三口正好，性价比超高;口味4(非常好);环境4(非常好);服务4(非常好)
