time;user;text;score1;score2;score3
02-19;yangyangbaobei520;位置很好，但房间太差，卫生间压根转不开身，水根本不热，没有电水壶，100元左右同等价位的房间，前门很多，建议大家不用团，直接到店里看下，再定。;房间0(很差);位置4(非常好);服务1(一般)
01-13  更新于16-01-13 16:03;V信TUZki9;很干净，，很宽敞。隔音效果好，，放心大胆啪啪啪啪啪啪啪啪旁边就是步行商业街道。买东西，吃点东西很方便。看升国旗很近的。;房间4(非常好);位置4(非常好);服务4(非常好)
15-12-07;桃Q_1447;方便，、服务好、卫生还行、交通特方便，以后去北京可以推荐去，好好好好;房间4(非常好);位置4(非常好);服务4(非常好)
15-11-13;陈小慧_8082;在北京旅游的找的住宿地！就在繁华步行街上。出门非常方便。 坐车吃饭什么的。都很近。离天安门。王府井。就几个站的距离！ 个人觉得还算满意了。虽然房间很久了。但是感觉还将就！希望店家把wifi搞好一些就更好了！;房间3(很好);位置4(非常好);服务3(很好)
15-10-11;dp73570809;酒店的地理位置非常好，在大栅栏的商业街，非常的热闹，楼下有很多吃的店铺等等。但是酒店的房间实在是不敢恭维，首先，厕所不干净，其次，房间的灯坏了，只能开那个黄黄的很暗的灯，另外，四五个插座都没电，第二天早上起来发现手机都没有充上电，还有，没有热水壶，要喝热水还要去走廊的开水间打水很麻烦。楼下前台有个妹子的态度也不是很好。;房间2(好);位置4(非常好);服务2(好)
15-10-04;dpuser_84940952384;感觉设备比较陈旧，但地理位置应该很好吧，离火车站天安门都近，附近景点也多。;房间1(一般);位置4(非常好);服务2(好)
15-09-25;dpuser_63125391355;作为一位入住万程新润酒店的顾客，我用亲身经历发自内心的觉得，万程酒店环境一般，房间布局也很一般，地理位置十分优越，服务还算周到，关键是价位很实惠，一个人出行的好选择让人无比舒心的感觉，主意，价格也很合理;房间0(很差);位置4(非常好);服务2(好)
15-08-20;言_1314;位置绝对没话说，在大栅栏街附近都是老北京的感觉，出门随处可见拍照的人群，紧靠前门大街，隔壁就是同仁堂，步行到天安门天安门广场也不远，酒店门面也不错，但是、但是、但是内部环境实在不敢恭维，破败不堪，比一般县城五六十的小旅馆强一些，古董级的桌子，墙面发受潮变色，马桶擦了N才敢用，连续住房间是不给你收拾的，服务嘛与环境倒是很配套。如果只在意位置对以上不讲究的话可以考虑，毕竟是首都，毕竟在前门，毕竟这个价格……;房间1(一般);位置4(非常好);服务1(一般)
15-08-01;F_8485;交通在繁华大道里面，地点真心不错，就是环境啊，小闷脏没有电梯，湿气太重，床没有垫子圆圆的铁圈，就好像是弹力铁上直接贴块床单，床单那个脏啊，简直闹心死了，不推进278元在网上定的，，窗户不透风看不见外面。;房间0(很差);位置3(很好);服务2(好)
15-07-14;肥凌凌;这个酒店设施陈旧，卫生差，服务差，开要自己到开水房打，没有电吹风，卫生间积水抽水马桶脏，房间床单陈旧，黑黑的，不过交通方便，在大栅栏，吃饭购物方便，;房间0(很差);位置4(非常好);服务0(很差)
