time;user;text;score1;score2;score3
02-05;L睡神Looo;20151010肯德基中国第一家门店，路过mark～;口味2(好);环境3(很好);服务2(好)
01-29;酸酸宝贝儿;最早的一家老北京店，装修后更加霸气外漏！儿时的记忆里每周末妈妈都带我来这里搓一顿。总共二层楼地方很大，人再多也不愁座位，就连厕所也很干净！每一季都有新的食品交替，但是老味道不会变。至始至终都爱他家的雪顶咖啡和冰淇淋！饮品玉米汁也超好喝暖胃，早餐精致好吃！培根配豆浆棒棒哒～!现在的下午茶种类也丰富，冬季和朋友约在此地小聚一下也是很不错的选择～室内超级暖和。;口味4(非常好);环境4(非常好);服务4(非常好)
01-07;红发教主;突然就馋了，跑去肯德基吃了个全家桶。现在全家桶里面的东西是愈发的少了，俩人吃起来，感觉不太够还加了很多吃的，全吃了。原味鸡凉了之后还比较能吃，如果是现炸得的，就吃出来油的味道太怪了～不过本来也没指望这里能用什么好油；辣鸡翅本来是最爱吃的，但是面太厚了，里面又不进味儿。服务还行吧，给东西还是挺麻利的。;口味3(很好);环境2(好);服务3(很好)
01-01;dpuser_4666367924;人不算太多，效率比较差。第一家肯德基墙上有历史。洗手有温水。套餐的饮料可以换。玩具也主动让我选。打扫比较及时;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-27;磊龙龙;昨晚去国家大剧院看演出，提前去了就来这里吃点东西，大门口的装饰很是有风格，喜欢！人还挺多，排队点餐，要把可乐换成雪碧竟然没了，说可以换成其他饮料，那就换吧！可是为什么不提前说价格也换了呢？这不明摆着忽悠客人赚取其他费用吗？？？坐在了靠窗户的地方，正好有个插头充电，可惜的是空有一个皮囊，却不通电！没劲……真扫兴的一次肯德基体验！！！;口味2(好);环境3(很好);服务1(一般)
15-11-13;lazybear700;晚上7点多路过，想起当年刚登陆排队去吃的情景，就进去怀旧，要了两杯豆浆小坐一下，结果大失所望，凉的不说，还发酸了，可是已经喝了半杯，只好扔了，本不想吐槽了，可现在还闹上肚子，真是砸牌子！;口味0(很差);环境1(一般);服务0(很差)
15-10-10;法喜充满六时吉祥;这家肯德基还是必须点评一下的！在别处吃完，逛街时路过，突然想起来小时候第一次吃肯德基的情景，特意和哥们儿进来坐坐！点了饮料两杯，薯条一份！这家肯德基是北京的第一家肯德基，当年这位戴眼镜的外国大爷抱着炸鸡来到北京，梦到肯德基吃一次洋快餐，让北京所有的少年儿童都为之向往啊！真不知道有多少个小伙伴儿们的生日是在这家肯德基过的！虽然炸鸡类的现在我们已经不怎么吃了，但是原味鸡，新地，土豆泥，还是时不时想来一点的！说一下美中不足:我们九点到的，厕所的味道太大了！我们坐在临近洗手间不远的位置，都能闻到阵阵的厕所来风！有点倒胃口，希望能够改进！;口味4(非常好);环境3(很好);服务4(非常好)
15-10-03;拉比唔;说实话挺不想这样说KFC的 只是装修后 感觉店美了人冷了 虽然终于有了必胜客一起助阵 鲜肉饼也在肯德基卖上了 但不得不说 让人失望 之前家人生病 打包了中餐 特意想看看新装修后的样子 店里肯德基爷爷还是小时候一样慈祥和蔼的笑着 可人多亦或太过于嘈杂 店员压力许过大 对于之前新出的 直接冷漠的说 就没出 再问就说 我不知道 直接想到好邻居某分店那种流气的服务态度 还是个妹子 最后看了菜单 只有鲜肉饼能化解尴尬 许是旅游的都点餐量极大 其遇到点两个饼外带竟然一脸打量鄙夷 和同事家人朋友发小吃遍了几轮的帝都美食 从未真切有过这种奚落感 KFC外卖都比其态度好几万倍 更不用说和装修前的服务员态度相比 不知是否新人 之后用100找零 不耐烦 反复询问 有无零钱 有无支付宝 有无微信 问没错 依然还是在表情语气 之后再我摇头拒绝后 才带着气找零仍在台面 百胜餐饮集团 我大学时期也曾想过在你某店打工 可是你知道吗  你店长的素质与睁一只眼闭一只眼都是问题 就在旁边 而无动于衷 摆设吗 细节决定成败 服务不好 淡何餐饮  帝都市场千千万 机遇只给有责任心的人和企业 别忘了 距你店十几步之遥就是麦当劳 必胜客都比这姑娘服务强 庆幸的是 饼还算好吃  也许再也不会去 外卖才是王道;口味3(很好);环境1(一般);服务0(很差)
15-09-29;fener8485;这应该是北京的第一家肯德基店 还是最爱原味鸡腿堡;口味3(很好);环境3(很好);服务3(很好)
15-09-23;gaogao668899;肯德基大家懂得哈  最爱奥尔良鸡腿煲;口味4(非常好);环境4(非常好);服务4(非常好)
