time;user;text;score1;score2;score3
02-25;施筱洛_落落;电话订餐，40分钟过去拿，特别方便，味道也很好;口味4(非常好);环境4(非常好);服务4(非常好)
02-20;fangfang_3701;环境卫生干净整洁，地方比较容易找到啦！;口味4(非常好);环境4(非常好);服务4(非常好)
02-17;dpuser_1464064795;我很喜欢，味口适合我，饺子是真的好吃;口味4(非常好);环境4(非常好);服务3(很好)
02-17;困了吃;点的酸菜粉条和饺子。出门就感觉恶心反胃，油实在是太大了，这么舍得放油，不由得让人担心..... 饺子味道实属一般，算是能吃吧。;口味0(很差);环境2(好);服务1(一般)
02-14;马琪朵朵;大过节的来这吃饭，居然人很少，全聚德旁边位置显眼，平时总是路过。第一次进来吃，点了手撕包菜，菜不知道为什么嚼不烂，都剩下了。毛血旺，量挺大的，味一般，主要都是鸭血和豆芽，呵呵，水煮肉也挺多的，挺实惠的……;口味2(好);环境3(很好);服务3(很好)
02-10;嚣张涛;鲅鱼馅的饺子好吃得不得了！特色中的特色！其他饺子也不错！值得推荐;口味4(非常好);环境4(非常好);服务4(非常好)
02-03;shajia1214;小年那天吃的，还不错。鲅鱼韭菜的好吃。红烧肉夜很香。就是交通银行信用卡打九折只限主菜，傻了。饺子什么都不算。;口味4(非常好);环境4(非常好);服务4(非常好)
02-02;kittyself;炒菜的盘子都超大，量一般。饺子味道不错。服务员都比较木讷。;口味3(很好);环境3(很好);服务2(好)
02-01  更新于16-02-01 23:55;灰太狼小超人;饺子不错，鲅鱼最爱，藕的也不错。百年系列蒸饺也不错…就是有点味重，皮硬，不太习惯…炒菜一般一般。酸奶特别好，特别好吃，喝了一个饱了…九折饺子居然不打折，啥破活动，吃了189结果就减了5元…;口味4(非常好);环境4(非常好);服务2(好)
02-01;骨祸仔;挺好的，人不是很多，而且菜品的味道也很好，饺子的味道很不错，喜欢羊肉西葫芦的，传统的好饺子，超级推荐！;口味4(非常好);环境3(很好);服务3(很好)
01-31;疯狂的斯斯;人不是很多，西葫芦馅的饺子还不错，煮饺没有那个漏水的盘子，有一些湿。老醋花生真的很酸。总体还可以吧。;口味2(好);环境2(好);服务2(好)
01-25;@走心…;位置非常好找，有个大名鼎鼎的邻居，和平门全聚德烤鸭店，本来是去吃全聚德，无奈11点才营业，时间来不急了！老边也是名气响当当的老品牌，深圳的八卦岭店也做的不错，印象很好，北京还没吃过，就它了！服务：热情周到，带有北京京味的服务用语实为一景，好听、舒服，客气的不得了，能为顾客着想，经理更是个百事通，问个药店他能给你精确到多少米远，路程指引的嘎嘎到位，真好，做餐饮管理就应有这样的专业素质。环境：老店，传统的古式装修风格，用了很多木质结构，一楼大厅二楼包间。桌椅整齐，桌与桌之间距离很宽，不会挤到。菜品：这里也有烤鸭，点了半套，到北京不吃吃烤鸭总少点什么，听说也是挂炉烤，每天上午现烤的，管他呢，点套尝尝！哈哈！还不错，鸭皮酥脆，色泽亮丽，肉质酥软。(不专业，分不出烤鸭怎样是好，1949全鸭季也吃过几次，也没学习到！)酱腔骨，招牌菜。色泽有点黑，入味，咸淡正好，稍稍干了点，个人觉得酱骨架带点卤水汁更好。东北大拉皮，不错，足足一碗芝麻酱，自己拌。饺子品种好多，不愧为老字号的饺子馆！实话如果时间允许，有足够的胃都想尝尝！哈哈！不过我还是点了3份，已经做好打包的准备了！西葫芦鸡蛋水饺，哪个脆爽口感，一级棒，清香到底！鲅鱼韭菜蒸饺，以前在大连“大清花”吃过鲅鱼水饺，哪个鲜美！！尝尝也对比一下口味，鱼肉和韭菜搭配口味还不错，韭菜刚好把海鱼的腥味综合了，整体还不错，个人觉得鲜味还不够。精品百年老馅蒸饺，招牌的也是最贵的一款，蘸料是肉沫，少许韭菜，大虾仁，这个真的好吃，水饺馅打成灌汤了，入口鲜美的汤汁缓缓流出，与其它馅料就这样嚼…嚼…嚼，没的说！好！送客俩美女，热情招呼着！有缘再见！;口味3(很好);环境3(很好);服务3(很好)
01-15;叶子_3352471147389534996;最满意的就是雪碧了～简直没吃过这么难吃的水煮鱼，有需要的可以来试试～;口味1(一般);环境2(好);服务2(好)
01-15;鱼昆_5700;饺子味道好，牛柳没入味。环境好;口味4(非常好);环境4(非常好);服务4(非常好)
01-11;珊珊_9741;很正宗的饺子馆，地方也很好找，去尝尝吧;口味4(非常好);环境4(非常好);服务4(非常好)
01-02;金枪鱼肉肉;每年节日全家聚会一定会来这里吃 这里的菜味道和分量都是很好的 但这一次也许因为元旦 没想到上菜这么慢 12:00点完菜 12:20上了米饭和圆白菜之后等了整整40分钟都没上下一个菜 米饭也凉了 菜下面的火都熄灭了 大冬天的吃凉菜可不好受.....之后上了菜还是可以的 味道依旧很好 ！价格依旧实惠！只是下一次再来一定得提前半小时点菜了 等不起啊......;口味4(非常好);环境4(非常好);服务2(好)
15-12-26;saisai_726;口味不错，就是人太多～服务员略忙～奶酪口感如冰淇淋很赞;口味4(非常好);环境3(很好);服务3(很好)
15-12-24;dingxin爱吃草莓蛋糕;啊啊啊啊！！！作为一个多年生活在北京的东北人来说，吃到东北菜每次都是那么幸福！！嗯，端正一下态度。首先，交通超级方便！最重要的是停车场够大，够大，够大！重要的事情说三遍！完全不愁没有车位！而且还不收费，良心商家啊！店里面面积很大，我去的是平日的晚上，人有点少，不过也算还好。重点来了！他家有油豆角！这是我第一次在北京吃到油豆角！味道很好！其他菜量也很足，吃的特别饱！还有酸菜什么的，东北菜超级全。饺子是要了一荤一素，都很好吃，馅儿大皮儿正好！以后我是要常来了;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-23;臭贝贝贝;家常菜的味道，饺子都是手工的，味道特别好！大拌菜翠翠的，黄瓜蘸酱翠翠的，手撕棵包菜包菜有点软了，水煮鱼片盘子大，油多，鱼肉太少，味道一般。特色百年蒸饺味道好。纯生啤酒喝的头痛。“出门在外，老婆交代，少喝酒，多吃菜”，哈哈！;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-22;叽哩咕噜my;千万不要尝试宫保鸡丁和鱼香肉丝馅儿的蒸饺，难吃到家了，超大颗花生米，超大块姜，超大块葱，基本没有肉，都是肥肉和红辣油，吃完就想吐。水饺都还不错，猪肉豆角和猪肉茴香的吃着都挺香的。以后有机会再尝尝其他馅儿的。;口味2(好);环境2(好);服务2(好)
15-12-12;热呼呼的大包子;服务态度极其差！周末逛街回家没做饭，老爸要吃速冻饺子，后来一商量正好这店就在自己家半站地距离，直接去吃饺子不做饭了，和父母老婆一起去点饺子，就因为没点他家小菜和饮料，服务员竟然摔嘴搭脸的不乐意，告诉餐具收费，饺子汤不给。这店不就离前门天安门近，就这样想欺负游客？这门口还写中华老字号，是给东北丢脸？还是祸害北京让游客心寒？;口味2(好);环境2(好);服务0(很差)
15-12-03;七爻九洛;这家店在宾馆隔壁，下楼吃个饭还算方便。虽然是家饺子馆，我们没点饺子，想吃米饭，所以点了几个家常菜。两个姑娘要了一份水煮肉，一份蒜香茄子，一份干锅娃娃菜。两碗米。水煮肉味道还好，就是几乎没有辣味，也罢了，东北馆子我非吃川菜，也还算能接受。酱香茄子端上来就一盘黑乎乎的，干巴巴的一盘茄子块，没汁，好像也没怎么看见蒜。最差劲的是那锅娃娃菜，一点叶子都没有，可怜兮兮的几个杆，还有种说不上来的味道。一顿便饭，我们点的菜价格都不贵，挺便宜，量还算大，俩妹子没吃完，就是这味道做的实在不敢恭维。不错地段的那么大家店面，希望有所改进。;口味1(一般);环境2(好);服务1(一般)
15-11-26;pingan_6973;饺子不错，菜难吃，不是一般的难吃，就一个字，咸，有的服务员素质还可以，热情，能用英语和外宾交流，按说这样的店菜品不应这么差，一看到两个穿黑衣服的服务员和胖胖的老边模样的旁若无人在一起打闹，嬉闹，客人叫了好几次，根本就没搭理，什么店呀，终于明白了，有这样不务正业的老板，才会做出这么烂的菜！;口味0(很差);环境2(好);服务2(好)
