time;user;text;score1;score2;score3
02-20;edwinaliyang;带着孩子去的，都说饭还吃，临走还买了小玩意，皆大欢喜，等春天再去。;口味4(非常好);环境4(非常好);服务4(非常好)
02-19;王逸飞不阿飞;很有味道的一家Bar！喜欢！店家很和蔼可亲。有机会还要光顾！;口味4(非常好);环境4(非常好);服务4(非常好)
02-14;宽宽他娘;店面虽然不大，但是装饰的很温馨，主人非常热情温馨，出入时都会打招呼，提醒外面冷，去卫生间要穿上大衣。店里的客人很多，不少是老客户，都是冲着牛肉饭来的，清真家庭自制的牛肉饭好吃的没得说。这里的好吃的吸引了很多外国人，看来这家店很不一般。这里还会遇见很多漂亮外国小孩，超级可爱！特别推荐越南滴漏咖啡，味道很纯正，下午时光，慢慢滤上一杯咖啡，好像西贡的那个下午。;口味4(非常好);环境4(非常好);服务4(非常好)
02-14;未在线~;在杨梅竹斜街闲逛，忽然看见这家店，落地的玻璃窗前摆着几把红色的椅子，店面小小的，但是质感十足。点了咖啡和蛋糕，味道非常不错。据说所有蛋糕都是店家亲自做的，食材上乘。天气太冷，很遗憾只能坐在室内，但是温暖的小屋一下让人想起挪威峡湾小镇里的一家小店，也是这样小小的两张桌子摆在室外，屋里飘出浓浓的咖啡香，和饭香。通过屋里陈列和布置就知道店家很用心，但是也没有刻意追求商业设计。这种恰到好处的感觉正是现在很多咖啡小馆缺少的意境。;口味4(非常好);环境4(非常好);服务4(非常好)
02-14;未道;这是一家清真店，门口的拼色地砖采用穆斯林特有的几何图案，美极了！店面不大，但是超亲切。像极了北海道的小咖啡屋，安逸不矫情。安静的下午，坐在落地玻璃前，随便喝上一杯，看着门前经过的游客，还有邻家疯跑的小狗，实在是小确幸。主推私房牛肉饭，里面的胡萝卜和土豆是炸过的，超级好吃。店里好多精巧的小玩具和文具，很多小东西其他地方都没见到过，很喜欢纯手工造纸的笔记本。;口味4(非常好);环境4(非常好);服务4(非常好)
02-13;collinidas(敖青);一句“外面冷吧，快进屋暖和暖和”让人倍感亲切！仿佛回到若干年前。店面不大，布置简单而具亲和力，除一些食客外，不时有小学生或家长来买文具。食物让人出乎意料，菜品少而精，招牌牛肉饭软烂咸淡适中，虽不是顶级食材，但让人尝到家的味道，依然是浓浓的亲和力。咖啡不错，旁座两个英国人一句“这是这几天来喝到的最好咖啡”，貌似他们更有发言权。推荐！味道，氛围都还不重要，只为哪暖心的进门寒暄也愿意过来坐坐！;口味4(非常好);环境4(非常好);服务4(非常好)
02-13  更新于16-02-13 22:18;牛肉火锅2001;环境特别好，牛肉饭特别好吃，比吉野家强百倍，花草茶也不错，店里的小点心做的很美味，不是那种呕甜的！;口味4(非常好);环境4(非常好);服务4(非常好)
02-13;dpuser_9146284893;这家藏在胡同里的小店，居然春节还开门，是老北京自己开的，喝着白菜价的咖啡，心里暖暖的;口味4(非常好);环境4(非常好);服务4(非常好)
02-08;想吃鲷鱼烧;环境很好，招牌牛肉饭好吃，热巧好喝！;口味4(非常好);环境4(非常好);服务4(非常好)
02-05;NOVAVAA;也就是北京人开的店春节前两天还开。超喜欢，我吃了一份牛肉饭，喝了杯茶，临走之前又打包一份，走回家还热的，又给吃了。哈哈！我想问，明儿还开门吗？;口味4(非常好);环境4(非常好);服务4(非常好)
