time;user;text;score1;score2;score3
15-10-05;阳光雨露_243;前门店确实离天安门很近，步行10多分钟就到了，杨梅竹斜街文化气息很浓，好多外国人出没，第一次去的旅客，直接在前门站下车就可以了，真是不虚此行！巷子里面吃早点也很方便，房间门锁在开门关门是费劲，房间隔音效果不好，交通确实很方便，离大栅栏很近，总之方便吧！;房间3(很好);位置4(非常好);服务4(非常好)
15-08-24;向日葵丶仰望阳光;地理位置好，价格实惠，在这么好的地方还这么便宜的基本是没有啊，每次去都会住他家，杨梅竹斜街，很可爱的名字，在一个小胡同里面，出了胡同离哪都近，去北京玩住这里最方便，旁边是大栅栏商业街，有烤鸭，有狗不理包子，有影城，还有好多好玩的，棒棒的！！;房间4(非常好);位置4(非常好);服务4(非常好)
15-08-13;萨瓦迪卡嘿;房间大小还不错、就是有点阴暗、前台工作人员服务挺到位的、但是那边房间打扫的工作人员态度恶劣、有发生争执矛盾;房间4(非常好);位置4(非常好);服务1(一般)
15-07-12;ccyouth1347926877;饭店地理位置不错，就在前门大栅栏附近（步行大概5分钟的路），去天安门广场十分方便（出饭店沿杨梅竹斜街向东进入煤市街向北行走），早晨步行大概15分钟就能到达天安门广场观看升旗仪式，游览人民大会堂、国家博物馆、天安门城楼、故宫等景点，在煤市街就有公交车去往天坛、自然博物馆、大观园、世界公园等景点，到前门地铁站乘地铁的话，就可以去往更多的景点。煤市街就有许多口味不错的餐馆，大栅栏、鲜鱼口更有许多餐馆等你来品尝。前台人员服务态度不错，周到细致。;房间3(很好);位置4(非常好);服务4(非常好)
15-07-07;深蓝_773032;位置真的很不错，离天安门十多分钟，在前门地铁站c出口下，顺着路走，找到巷子，再往里，五百米左右就到了。房间还不错，都在一楼，不需要爬楼梯，电热水器，空调，没有蚊虫，这个位置，这个价格也值了，前台小哥大姐服务态度也很好。;房间4(非常好);位置4(非常好);服务4(非常好)
15-06-30;梅梅妖怪;轻联富润酒店(前门店)，地理位置很好，顺着大道走过去就是天安门广场，方便看升旗仪式和降旗仪式，走过天安门广场就可以参观故宫，穿过故宫可以进去对面的景山公园，可以望见整个紫禁城就在眼前！去酒店的小巷很文艺范，有特色餐饮和艺术展，coffee馆都很有味道，很多人都会慕名来此！周围交通也是很便利，出小巷就有公交和地铁~无论去哪都很便利~还有前门的大栅栏吃的，逛的，都很多~还有最著名的全聚德烤和便宜坊烤鸭都在那~最后，酒店内部环境，就是只有一层楼，房间很多，不过就是没有窗户，有点潮潮的，不过有空调，一般要求都能满足，最后小说一句隔音效果不怎么样，不过别人素质好，没什么动静那就好了~极力推荐;房间3(很好);位置4(非常好);服务3(很好)
15-06-11;Qzone_8290473661;位置很方便。在大栅栏斜对面出来的巷子里。。巷子里除了其他宾馆还有很多老式居民房。还有棋牌室。。感觉能感受到老北京的文化。。走到地铁站5.600米左右。。但是房间中间顶上有天窗是磨砂玻璃。住进第一天就看到有猫徘徊挺恐怖的。卫生还是不错就是没有一次性拖鞋和浴帽有点不方便。;房间3(很好);位置3(很好);服务4(非常好)
15-05-01;dpuser_93025900794;过年去北京时选择住的轻联富润，我们大早上到的，天还不亮就把老板打扰醒了，但是老板人好完全没有怨言，很快给我们安排了住宿，并且在这住这几天，每次去哪不知道路都是先向老板打听，每次都很有耐心，这次去北京最大的感受就是北京人真好，素质高!;房间4(非常好);位置4(非常好);服务4(非常好)
15-03-03;dpuser_24491669600;之前无任何通知，到店告知无标间，都被警察征用了，只在一楼有大床房，大约1.5米宽，特别潮，墙壁都长青苔了快，没有窗，洗漱用品都很差，热水只够一个人洗澡，五分钟就没了;房间0(很差);位置2(好);服务1(一般)
15-02-27;心赏198808;提前在网上预订的，所以入住的时候很顺利。房间还行，但是我订的房间没有窗户，不过会便宜一点。地理位置不错，就在前门，离天安门广场蛮近的，步行就可以到。;房间3(很好);位置3(很好);服务3(很好)
