time;user;text;score1;score2;score3
15-12-17;cindy王小歪;午饭后溜达到这里，在外面看还以为是个寺庙，结果是个书局。一部分书放在外面，10块钱一本，很多武侠和言情小说，书皮都比较破，一看就是有年头的书了。屋子里面的书大部分都是讲老北京历史和习俗的，估计是为了满足游客的需求吧。因为是工作日，所以十分安静，整个环境都是古色古香的感觉。;产品2(好);环境3(很好);服务2(好)
15-12-09;BOB8486;几年前听过他家掌柜帮忙协办的老北京文化讲座，在大栅栏东来顺2楼，挺好的。;产品3(很好);环境3(很好);服务3(很好)
15-11-14;leona_huang;这间店现在暂时关了 大家去西四那家吧;产品3(很好);环境3(很好);服务3(很好)
15-10-07;M号小羊;昨天又去了一趟。朋友很喜欢。还有航拍1945年的照片展，看了很长时间。;产品4(非常好);环境4(非常好);服务4(非常好)
15-07-31;歆_婷;古色古香的环境，适合一个人去，我很喜欢！;产品4(非常好);环境4(非常好);服务4(非常好)
15-07-27;酸气陆洛;也有可能是时间比较早的关系～～相比福州路书城的拥挤还是一种挺不错的享受的可以看到很多人拿着书坐在地上看好喜欢这个书店的装修风格后来发现泰晤士小镇可以逛环境很不错的一家书店有阶段门口算命的很多电影介绍全集还带DVD的又实在不舍得把书放下.;产品3(很好);环境3(很好);服务3(很好)
15-02-24;_秋宝宝_;慕名而去 可惜没有开门呢 留个遗憾在下次;产品4(非常好);环境4(非常好);服务4(非常好)
15-01-20;会喝可乐的魚;有种穿越的感觉呵呵很不错。。。;产品3(很好);环境3(很好);服务3(很好)
15-01-09;yifany;感觉非常古朴的一个书店~~~~;产品4(非常好);环境4(非常好);服务4(非常好)
14-12-31;慧紫愿吉;一看就是有年头的老店了~从外面看就很有感觉~挺立在一堆卤煮店啥的里面~显得很不一般~;产品4(非常好);环境4(非常好);服务4(非常好)
14-01-19;misspuffnina;老板人特别好 很有个性 店面虽然小 却处处都有别致的小摆设 店里的书都和北京文化有关 有好多老旧的书都是老板自己收来的 有种文化传承的感觉 现在逛书店的绝对都是懂得生活的人 不要因为懒惰贪便宜而放弃实体书店 有时书店带给你的体验和感受远超过图书本身;产品4(非常好);环境4(非常好);服务4(非常好)
13-10-26;眼泪是钱;我说要淘点有关北京历史的书籍，最好还有北京特色的小东东卖的时候，我的大学舍友兼闺蜜告诉我有这么一家书店，念名字给我听的时候一下想起最近播得火热的《龙门镖局》，我说这书店名还起得真霸气哇！和她两个人一路前行摸到了这一家书店，可能和国家大剧院就在附近有关，这家书店多少也沾染上了其艺术气息，反正布置很怀旧的感觉，里面的书很多都是和北京有关的旧书籍，还有兔儿爷玩偶卖，真是京味儿十足啊！感觉来到了一家特有文艺情调的书店！;产品2(好);环境2(好);服务2(好)
13-10-07;phoenix0916;这家店的门面实在是非常的小，也不是特地过去的，在找香元楼的时候，无意间经过的，里面的书都有些年头了，还找到一本好像古代乐谱一样的书，翻了一下，完全看不懂，好吧，我承认我没文化，一进门有一个超级大的兔爷，还有一些小的，放在一边，50块一个，蛮可爱的，回来后百度了一下，这个家貌似还很有名，厉害啊;产品4(非常好);环境4(非常好);服务4(非常好)
13-08-25;Arakuma;有趣、有感觉的旧书店，开在前门大街西边廊坊二巷里面，旁边基本都是卤煮、炸酱面等北京小吃的餐馆。进去一看，各种老物件儿摆在书架上。书籍基本都是和北京相关的，比如《石景山风物志》、《天桥演义》等等，还有老舍先生等老北京人的作品。店主说看上了的书如果幸运的话可以留下来，盖个章等作者来了签名，有意思。;产品3(很好);环境2(好);服务2(好)
13-05-22;进击的木同;能知道这家店、或者能发现这家店纯靠缘分，掌柜的是个八零后，店内主要买的是北京文化的相关书籍以及各个年代的老书，还有一些京味儿的小物件儿，像兔儿爷、明信片之类的，店里也还有很多很多古董级的老物件儿，但那些都是掌柜的自己收藏的，一般不卖，店的面积不大，里边也摆放的满满当当儿的，但是那种气场是其它书店所没有的;产品4(非常好);环境4(非常好);服务4(非常好)
12-02-07;大愚_若智;11.09.29    北京的胡同和四合院在电视里看多了，就一直叨叨着和小瓜帽说要去逛，淘小玩意，看看皇城根的人都玩些啥。不过今天要说的正阳书局是误打误撞才经过的，本意是去找卤煮，路过而已，破旧狭长的胡同大多开的是小饭馆，一眼看过都去都是爆肚，卤煮，炸酱面，涮羊肉。。。夹杂着为数不多的古玩店，还发现了两家我喜欢的店，这是其中一家。书是满屋子堆的。很少地方能落脚。    有点意思，说文艺点，里面卖都是复古的东西，说直白点，都是些旧货，大多是七八十年代或者更早的物品，基本上都是带点岁月痕迹的玩意，也没那慧眼去挑宝贝，我们也就属于一带而过，看看。;产品2(好);环境2(好);服务2(好)
11-05-10;sysy1982;正阳书局藏在廊坊二条里，不经意还真找不到，我也是经过朋友介绍到的这里老板姓崔，世家就住在这附近，前几年开了这么个书店，专门收集老北京的历史资料我在这里真是挑花了眼，新书旧书都有，随便买了基本民俗小吃的，老板还给打了折，哈哈哈哈店里播放的是什么啊....跟孙老爷爷讲故事似的，很亲切的声音！介绍老北京的以后路过前门还会再来会会崔爷的，哈哈;产品4(非常好);环境3(很好);服务4(非常好)
