time;user;text;score1;score2;score3
01-21;子萱_2048;还不错，下次带朋友再去光顾，希望服务下次会更好;口味3(很好);环境2(好);服务2(好)
15-12-10;栗暮烟;觉得风格很怪异且环境一般菜的味道也是一如既往没想到到家里打电话问叫到几号了里面还有类似米粉的东西没有看到大排长龙的阵仗价格忘记了不是我请客好贴心！服务棒棒的！满意！可能是因为饿了的关系服务员两次过来要收盘子都被拒了但是一定要7点准时才能进去.;口味3(很好);环境3(很好);服务3(很好)
15-09-21;孟莹子;很划算，一家三口根本吃不完，服务也很好;口味4(非常好);环境4(非常好);服务4(非常好)
15-09-03;Laura_lee123;史上最难吃烤鸭，两个人还没吃完半只就扔了走了。。。。;口味0(很差);环境1(一般);服务1(一般)
15-08-12;ybhhuhhhh;烤鸭比全聚德贵，带鱼还好，差差差;口味0(很差);环境0(很差);服务0(很差)
15-07-31;keer牛牛;真心划算，爸爸妈妈也很满意，可惜不在北京;口味4(非常好);环境4(非常好);服务4(非常好)
15-07-22;Helen冠英;老板很热情 单点烤鸭有点小贵 饭菜口味好吃 就是味精有些多吃完口很渴 其他都很好;口味2(好);环境1(一般);服务3(很好)
15-07-19;dpuser_14599021977;位置不是很好，地方有点小，菜的味道还不错！服务也一般;口味4(非常好);环境2(好);服务3(很好)
15-06-15;略懂_略懂_;沈阳的大姐，还记得前几天去的两个延边的老弟吗？谢谢你的热情招待！和同事到北京出差，在网上找到这家店开着导航去的，团购很实惠，我两人都饿了，要个130的套餐，以为都能吃掉，又喝了6杯扎啤，没在网上下单也可以团购，一共190元直接付的现金挺方便的！最后吃不动了剩了好多打包，那个沈阳的大姐为我们服务的，打包时又给我们装了酱和好多葱丝也没有多收钱，真的太感谢了！烤鸭很好吃，打包回去第二天又吃了一顿，凉着吃也不错，其它菜也比较合我的口味，鸭架直接给做了个汤挺清淡解腻，只顾着吃了有的菜忘照了都，哈哈~~下次去北京一定还会去你家！;口味4(非常好);环境3(很好);服务4(非常好)
15-05-23;傲娇暖男;分量超足，烤鸭味道一般但是其他菜味道没得说的棒棒哒。;口味2(好);环境3(很好);服务2(好)
15-05-22;dpuser_65463085383;菜的份量还可以，三个人吃还没吃完;口味1(一般);环境0(很差);服务0(很差)
15-04-16;dpuser_43611549205;口味不是很好，价格也不是很便宜，北京本地人是没有必要去，外地人有地儿吃饭也别去！;口味0(很差);环境0(很差);服务1(一般)
15-04-10;dpuser_33304842127;离我们住的宾馆很近，菜很实惠.下次来北京还到这家;口味4(非常好);环境4(非常好);服务4(非常好)
15-03-30;小冰5;还算不错，我们两个人吃的，烤鸭还剩一盘;口味3(很好);环境3(很好);服务2(好)
15-03-14;snow_alen;环境一般，量还算实惠，口味不错，烤鸭很一般，为吃烤鸭还是换一家吧！;口味3(很好);环境2(好);服务3(很好)
15-03-08;章鱼波;正餐不专业一般，团购的火锅都没有菜谱，性价比不行，本店发现主营小吃;口味1(一般);环境1(一般);服务1(一般)
15-02-24;萧梓;还行。三个人没吃完。有点油腻。上菜很快。服务不错。;口味2(好);环境2(好);服务2(好)
15-02-12;王天园;还不错 量挺足的 就是门脸不太好找;口味3(很好);环境3(很好);服务3(很好)
15-01-31;凤萧玉壶;老板很热情！饭量很足，没有吃完;口味4(非常好);环境4(非常好);服务4(非常好)
15-01-10;美C;07年来北京的时候第一站就是来的前门 大栅栏14年再来北京第一站还是大栅栏当然今非昔比东拐西拐终于拐到了大栅栏的胡同走来走去不知道吃什么后来就看到了这家店北京烤鸭吧 来了就吃特色菜店面稍微简陋 有两层主要客人都在楼下略显拥挤通往二楼的楼梯非常陡让人不寒而栗点了半只烤鸭 鸭架做汤又点了蚝油生菜还有排骨米线跟非常手擀面上菜有点混乱传菜的大爷搞不清状况一阵乱送我们真真的是等了好久烤鸭看着半分不多我们俩大一小三个女生是够了鸭架汤味道不错分量很足蚝油生菜一般家常做法吧排骨米线是那种特别细的应该叫米粉吧汤挺好喝肥肠手擀面也不错肥肠放的挺多不过看最近的报道估计以后也不敢再吃肥肠了手擀面挺劲道量也挺大说实话点的有点多了都没吃完出门了老板告知他们家在美团上有团购大大的失误呀;口味3(很好);环境1(一般);服务1(一般)
14-12-08;西部内衣界的原野奇侠;还好吧，不习惯给中评，一般，菜都没什么口味，价格也算是在;口味1(一般);环境1(一般);服务1(一般)
14-10-20;dpuser_1764271864;很好，很实惠，菜量很大，推荐！;口味4(非常好);环境3(很好);服务4(非常好)
14-10-14;方舟涯;口味还可以啊，就是鸭子太凉了，鸭汤也没有以前好，没有了白菜和豆腐;口味3(很好);环境2(好);服务3(很好)
14-10-10;qzuser_14037800420048191;菜量大，就是小料不够，需要自己再要一份，口味也不错，特别是鸭汤香而不腻，好评！;口味4(非常好);环境4(非常好);服务4(非常好)
14-10-09;二C;这家店做生意太没诚意，点菜前说用代金券就拉个脸说要点招牌菜，结账时216元用两张代金券后只需付16元，可店家又说水饺主食不能用代金券，可是团购上只写酒水不能用，店家说不用买代金券时却可以总价216元减30元，我买了代金券却又是另一种说法，分明就是欺骗消费者，以后再也不会光顾;口味2(好);环境2(好);服务0(很差)
