time;user;text;score1;score2;score3
02-15;dpg_21;装潢 地理位置都不错 价格也适中就是服务员太厉害了 好像顾客都欠她多少银子似的，大冷天的给客人上凉米饭 有客人让热一下就老大的不乐意 完事拿出来的还是凉的 受不了了 吃顿饭 心都凉了 还有老北京炸酱面也都是凉的还超级难吃;口味4(非常好);环境4(非常好);服务0(很差)
02-09;虾米花花花花;***真不是我素质差骂脏话啊！这是帝都啊！团购没写春节不给用啊！可是进了店里看到我们是团购的，店员不给用啊！态度很恶劣啊！真是丢帝都的脸啊！;口味0(很差);环境0(很差);服务0(很差)
02-05;乐乐090831;我都不知道说啥了，太失望了……好难吃;口味1(一般);环境1(一般);服务2(好)
02-02  更新于16-02-02 21:53;大胃贝;真的特别不推荐！非常不正宗，对那个小服务员也无语了。本来要去吃福乐居的火锅，但是春节前关门了，就往中心走，看到门前几个碳火锅就进去了。屋内很挤，三人落座，火锅菜单羊肉很不明显，问都有什么肉，对方用手一指，只有羊肉和牛肉两种肉。我问没有手切羊肉，因为正在北京铜锅怎么能不吃手切羊肉，服务员小妹妹紧闭着嘴两个眼睛充满怨气的盯着我不说话，盯了五秒钟，我又问一遍有没有，她说：卷的！没手切的！点了羊肉牛肉各一盘，还有其他配菜，全都是冷冻的！是冷冻的！而且牛肉一股难闻的腥味！不知道什么味道。锅特别旧，又脏又旧，上面的没有挡风板，碳会噗噗窜，然后吃的我们一头碳灰。调料特别稀！八元一份！我真的觉得被坑的彻底！味道更是没什么可说的，酱稀肉烂的火锅还能有什么可说的，看到上菜我就已经没报这顿能吃好的希望了。旁边桌要用团购，不让用，说得提前。要用优惠买单，也不让用，说得提前，那位特别不解的问：优惠买单我得吃完才能知道消费多少我怎么提前！服务员就说不让用，后来客人就要用，服务员很不耐烦的说 那你用吧……我后来结账也用的优惠买单，人均六十真的不值，吃完赶快逃离，再也不会来也不会推荐别人来！;口味0(很差);环境1(一般);服务0(很差)
01-21;请叫我好脾气先森;看到有团购才决定去的，因为各种小吃店太多，在煤市街上找了好久才找到。结果坐下来之后老板娘看到我在弄手机，就急忙走来操着一口纯正的东北口音说“现场团不能用，要多加10元”。听着这口音当场就决定离开这店了……，肯定不是老北京……;口味1(一般);环境1(一般);服务1(一般)
15-12-23;张修武;坑爹啊，完全是前门坑游客的代表。麻豆腐一块子没动，京酱肉丝也不知是哪的改编版。爆肚和灌肠更别说。连炸酱面都做不好！;口味0(很差);环境0(很差);服务0(很差)
15-12-17;若水清兰;从点评上搜到了这家店，听名字应该是老北京的地道小吃。炸灌肠、卤煮、爆肚，都来一份儿，不过那个味道真的不是很吃的惯啊！炸灌肠我还以为是很脆的那种，结果却是硬邦邦的！爆肚就是清水猪肚加花生芝麻酱～～不知道这家店是不正宗呢还是原本老北京的东东就是这样的！下次到北京一定要找一家地道一点的店，实在是不推荐再去的了。;口味1(一般);环境1(一般);服务1(一般)
15-11-22;品味知道;位于大栅栏，居然也有又会买单。环境一般般，口味平常;口味2(好);环境2(好);服务2(好)
15-11-09;神秘撸管男孩;味道真的很一般，吃吃名气。不过话说回来，北京反人类的食物的确很多，比如酱豆腐，豆汁;口味1(一般);环境1(一般);服务1(一般)
15-11-02;Mary_land;味道神马的很一般，菜量倒是还可以，地理位置不错;口味2(好);环境2(好);服务2(好)
