time;user;text;score1;score2;score3
14-05-08  更新于12-21 11:06;designerzsy;当时应该是团购去的蚵仔煎我其实一直都吃不惯 感觉海产品里面有shi 还粘糊糊的真是不好吃 里面绿绿的 查了下就是肠子还有排泄物什么的 但是喜欢吃的人必然不在乎 每次吃那个我都把那个鸡蛋挑出来吃冬瓜茶还是可以那个臭豆腐现做的~也可以;口味2(好);环境2(好);服务3(很好)
15-11-17;wwwzzyyyy;我能说我找了半天并没有找到这个地方吗？;口味4(非常好);环境4(非常好);服务4(非常好)
14-03-04;周太Danna;喜欢他家的蚵仔煎和炸臭豆腐。不错不错。前门好吃的太多了。吃不过来了;口味3(很好);环境3(很好);服务2(好)
12-07-01;水野亚美Q;团购的9.8特别值，东西的味道一般，店特小，但是很好找。臭豆腐没啥味道，酱是咸甜味的，不习惯。蚵仔煎觉得不好吃，乖乖的。团购的话还是不错，正价就贵了。;口味2(好);环境1(一般);服务2(好)
11-10-31;都市绕指柔;团购去的，在大栅栏的最西边，路过个山楂坊，挺好吃的。臭豆腐味道不错，蛤蜊煎也还行。感觉团购挺值的，下次还会来。;口味4(非常好);环境4(非常好);服务4(非常好)
11-10-09;tracy7ice;团购去的 结果到前门后走了很远才到 不太好找哦我觉得最好的就是冬瓜茶 比较解渴 后来又单点一杯4元臭豆腐没什么味道 不香也不臭 应该做的不正宗吧蚵仔煎就更不行了 吃着吃着有点恶心的感觉 勾芡勾多了吧;口味1(一般);环境1(一般);服务1(一般)
11-10-07;紫云杉;之前买了他家的9.8元团购，原价21元臭热闹单人套餐1份：香酥臭豆腐+蚵仔煎/虾仁煎1份+冬瓜茶1杯（450ml），对这个臭豆腐很感兴趣，所以决定去试试～～～不过放假期间去前门真的是个错误的选择，人那叫一个多啊～～～他家的位置有点偏，过了大栅栏还得往西，大栅栏西街的最西头才是他家，小小的店，人倒不算很多～～～核对了信息之后，就开始等我的套餐了～～～冬瓜茶，这个不是很习惯，甜甜的，喝着跟糖水似的，不太喜欢～～～香酥臭豆腐，外面一层还是很酥酥的，放了点酱，但是这个吃着不香也不臭，和想象中的，还是有些不一样～～～蚵仔煎要了虾仁的，虾仁很小也很少，味道倒是还不错，有点意外的说～～～总的来说，团购一份来试试还是不错的～～～;口味1(一般);环境1(一般);服务1(一般)
11-09-11;yuki小受受;团购去的 很值呢 我看 菜单冬瓜茶4元 蚵煎仔10多元  很好吃呢~冬瓜茶凉凉的 很润嗓子哦~蚵煎仔吃起来也滑滑的 润口 特别好吃呀 下次有时间 还会去的~~臭豆腐 绝对 酥  配上 店里的酱汁 吃 哇塞 不爱吃臭豆腐的我 都觉得特好吃呢！！！而且 旁边还放点小菜爽口   走的时候 是老板吧 服务态度还特好 还亲自问候了下 不错不错 除了 小点 其他都挺好 菜单上 基本 饭类也就10多元 都挺便宜的 不过 还真不好找。。大栅栏西街85号。。。不是 前门步行街那 还得过马路 呢。。。哎哎 不好找呀~前门步行街 完狗不理包子那边走 过马路 一直走 就到 门帘很小呢！~~;口味4(非常好);环境2(好);服务4(非常好)
11-09-10;smizhe;Just good, tasted, good service, small room, comfortable;口味3(很好);环境1(一般);服务2(好)
11-09-01;xiaojin030809;总体来说还不错。但是对于男生来说，就是个小吃而已，不能当正餐吃。臭豆腐一般，不算太有特色风味，反而是那个海蛎子的板烧很不错，很嫩，很香;口味3(很好);环境1(一般);服务3(很好)
11-08-31;ufo_kiko;大栅栏街里的一个小店面，不太起眼，容易走过香酥臭豆腐，外面酥酥的里面嫩嫩的，在抹上小辣酱，味道不错的臭豆腐。冰爽冬瓜茶，非常适合夏天饮用。味道有点像冰镇绿豆汤至于蚵仔煎偶觉得比较一般;口味2(好);环境1(一般);服务3(很好)
11-08-25;kingben;24券团购去的，9.8元一个蚵仔煎、三块香酥臭豆腐、一杯冬瓜茶，我们另点了一份甜不辣5元，纯鱼泥做的，是炸出来的，一杯冬瓜茶4元。店面不大，在北京的胡同里，周围都是各式各样的小吃店，很有台湾夜市的味道。小吃很好吃，价格还可以，以后有机会还会去的;口味3(很好);环境4(非常好);服务4(非常好)
11-08-17;我是飞儿;店面很小挺可爱的 但是这里的小门脸儿都更新的很快就像以前那个三角烧似的 过几天没准儿就木有了 臭豆腐味道不错 里面是QQ嫩嫩的那种;口味2(好);环境2(好);服务2(好)
