time;user;text;score1;score2;score3
02-22;拉布艾蒙;上次跟朋友吃饱了肚子路过这里，看着店里面的地道劲儿，决定总有一天要来吃。我们两个人点了三样就够了，烤羊肉、烤鸡脆骨、烤面条，都是点评上的推荐。鸡脆骨炒鸡棒的，只到最后都不腻。有一点要注意的是，吃要快，或者及时夹到碗里，否则时间长了会烤糊。另外，油点子全程四溅，店里有围裙，不过只有四条。服务需要重点提一下。大叔很和蔼，我们第一次吃，到处问，大叔都温柔解答。结账时还主动提醒我们有团购。还给我们抹了零头。感谢。;口味3(很好);环境4(非常好);服务4(非常好)
02-20;lily_uuu5983;服务员特别热情，一边帮我们弄烤肉，一边和我们聊天。味道也不错！;口味4(非常好);环境4(非常好);服务4(非常好)
02-19;曼索;烤羊肉分几个档次，最便宜的肥肉和筋多，不好咬。烤鸡脆骨好吃。烤面条好吃，不小心蒜汁放多了，但很好吃。屋内装饰古色古香，有味道！推荐！;口味4(非常好);环境4(非常好);服务4(非常好)
02-06;dpuser_0436946348;羊肉味道特别赞。最好吃的是茄子;口味4(非常好);环境4(非常好);服务4(非常好)
02-04;鹰爷大吃货;哥们儿聚会定点饭馆儿，推荐75°二锅头，不烧不上头，肉也不错。;口味4(非常好);环境4(非常好);服务4(非常好)
01-26;ant孩儿;味道很赞！也不用自己烤！千叶豆腐好吃～;口味4(非常好);环境4(非常好);服务3(很好)
01-26  更新于16-01-26 21:12;boa_zz;跟姐们儿去了两次了，第一次是专程去的，第二次是专程为了拉一箱酒去的，肉都很嫩，腌制的口儿特别适合北京人吃，我们每次必点那个鸡脆骨，而且必须是两盘子，简直味道美翻了，不用沾任何料就已经好吃的不要不要的了，所以必须吃够了，那个有好多洋葱的羊肉，还有那个叫牛心管儿吧？反正我姐们儿特爱吃，每次店家都服务周到为我们烤肉，让我们吃的美美的，喝的美美的，你家的酒是经过我们全家认证的不上头，喝起来嗓子不会叫渴儿 ，就像喝了特别纯净的矿泉水一样，嗓子很舒服，所以特地去了一趟拉一箱酒，又美美的吃了一顿！最后不得不说的就是特别喜欢那个为我们烤肉的北京大叔，有着我们熟悉的北京味儿，直爽！谢谢大叔！还有还有，炒面也好好吃呀，面在筋道点儿更好了！;口味4(非常好);环境4(非常好);服务4(非常好)
01-24;如风307;特有京城风味，古老而有特色。酒香肉好！;口味4(非常好);环境4(非常好);服务4(非常好)
01-17;作为吃货我容易么;远方的亲戚来北京玩，就想吃点北京特有的吃食，因为酒店在前门附近，所以就在前门找到这家。老板很不错，有问必答。烤面条不错，蘸这小料感觉很不错。咯吱挺好吃的，牛排也不错，比较嫩，并且味道也很好。烤牛肉一般，感觉比较淡。这家店分两个门脸儿房，一个算散客间，一个一般做包间。我们坐的是包间，感觉挺清静的。因为在胡同里，所以停车不方便。就写到这里了，有机会还会来的。;口味3(很好);环境3(很好);服务4(非常好)
01-01;a195439812;就在大栅栏胡同里面，店铺很温馨的感觉，是那种明火烤的。店主人也超级nice，会主动帮忙烤肉，然后很热心，还会送我们自己家泡的酒喝，总之给人感觉很舒服。但是。。这家店很多人都推荐我来，说很好吃，有可能是期望太高了，所以觉得味道也就还好啦，感觉跟别的烤肉可能没有啥特别大的区别，就是并没有传说中那么有特色吧，不过还是很好吃啦！！尤其有两三个菜还是很惊艳的，确实好吃，比如烤鳕鱼和烤的辣白菜牛肉，真心赞，千万不要点烤松花蛋。。不好吃;口味3(很好);环境3(很好);服务4(非常好)
