time;user;text;score1;score2;score3
01-05;是胖纸啊;来北京 各种小吃是必须恰的 百度了下 老北京卤煮也是其中之一 地球人都知道要吃地道小吃 那些大店可以直接pass 必须进那些小店 刚好宾馆楼下有一家北京卤煮 进去直接一份卤煮 一份面条 如图所示 卤煮味道还不错 肥肠和心肺很入味 豆腐也不错 看见旁边有人喝卤煮的汤水 哇 真是佩服 我是吃不下这个汤水 不过用这个汤水下面很不错！;口味3(很好);环境2(好);服务2(好)
15-10-09  更新于10-10 01:13;两两相忘__;看来我记性不错哈哈哈，一年前去过的街边小店还能凭着记忆和照片分辨出来~北京的老话说得好：富人吃肉，穷人吃下水。要说踅摸这穷人的吃食，还得到这街边儿小店找。这家位于煤市街面上，大栅栏一条街出来隔着个十字路口就能看到。只是因为实在是小，周围卤煮火烧店又多，招牌也变得不起眼儿了。小店里面长长的，就那么几张桌子，有个二楼但应该不是给顾客用餐的。门口就是一口大锅，浓浓的老汤熬着肝肺肠，锅边放一圈儿饼随时等着切了放进去煮。价钱也实惠，十几块钱就能吃到碗冒尖儿的。味道自然是差不离儿。卤煮这东西很有意思，基本上南方人是不爱吃的，也就是北方有些地方的人吃得惯还是少数。多数的卤煮店就算味道再好，被评价五星的也不多，就是这个理儿，有人吃不惯麽。北京的孩子，就算小的时候没吃过，长大也绝对吃得惯这味儿，我不会说我就是在四九城长大十八年之后头一次尝到这个味道就欲罢不能的！我觉得在前们这边，辨别北京老人儿开的小店有一个窍门儿：看他家小二是老爷们尤其是上了岁数的，那基本上就差不离儿。用小姑娘当服务员的也有，不过太少了，踩雷的几率也会大一点。去年和外地朋友在这边某个一看就不是本地人开的店点了一份炸灌肠，端上来一看就知道不行，太不是味儿了，朋友也纳闷儿这灌肠没传说中的好吃啊。出去又拐到了这家，总算让朋友尝了尝正宗的炸灌肠。;口味4(非常好);环境2(好);服务3(很好)
15-09-22  更新于09-22 21:43;hitulsi;想去陈记卤煮小肠，可惜到的时候已经八点，那家已经休息了，这是什么节奏，我们走了好远的路才找到那个地方。只好大众点评搜索一下，这家就在附近，于是就去了。店面很小，入口就是大锅，卤煮就是一碗类似于羊肉泡馍的东西，只不过这里面不是羊肉，而是猪内脏，肠之类的东西，还有豆腐条和面疙瘩。口味也就那样吧，没吃完，留了好多面疙瘩，汤有点糊糊的，偏咸。另外点了一份爆毛肚，本身没什么味道，沾芝麻酱，毛肚不脆，能吃。整体一般，不会考虑再去。那家陈记有机会还是可以试试。前门好像有不少好吃的，可是好吃的藏在巷子里，不熟悉的真心是找不到，幸好还有大众点评网，出门利器。现在配套的GPS和买单的功能都挺好用的，尤其是去不熟悉的地方。;口味2(好);环境2(好);服务2(好)
15-08-24;刘火火火19880721;好吃 我们两个人去的 挺好吃的  好棒;口味4(非常好);环境4(非常好);服务4(非常好)
15-07-22;人见吃货;不错，就是肥肠不是我想象中的味道！;口味2(好);环境2(好);服务2(好)
15-06-10;ddde_d;#卤煮# 大大一碗的卤煮还可以，里面的肠ok吃，一人份一份就能吃得饱。#炒肝#味道还可以，蛮入味的，但是勾芡勾得有点厉害，吃不太惯。。。#灌肠# 沾蒜水，没有特别的地方。。总体来说来北京没吃过，尝尝鲜可以，不过一直在帝都混的姐们儿觉得不仲么样。但素地段不错，明显，大栅栏步行街走过路过就能看得见，所以不挑地儿的话尝尝也可以咯。;口味1(一般);环境2(好);服务1(一般)
15-02-21;馋嘴晴;百年老字号，自己吃点一份加肠卤煮，汤汁加了蒜泥，很香的说;口味3(很好);环境2(好);服务2(好)
15-02-06;冰星不语;中午饿了，然后看到了这个，卤煮火烧，听师傅介绍已经有一百一十年了。然后看看店里干净舒适，有许多人来吃这个，一位老北京人在那里大声夸赞，尝试之下，果然不错，值得一去。;口味4(非常好);环境4(非常好);服务4(非常好)
15-02-01;悠尤粲苒;无意中在一个旅行攻略中看了介绍卤煮的小店，然后逛街时候就刚好碰见了，觉得是莫名的缘分，就跑去吃了一碗。味道怪怪的，有点吃不惯。老板说在很久前，有钱人吃肉，穷人吃下水，卤煮就是这么来的，想想这个来历吃不惯也合理了。权当换个口味感受一下好了。;口味1(一般);环境1(一般);服务2(好)
15-01-05;为爱吃狂上一当;典型北京人的店。也不知道宣传，写个点评这费劲，找不到差点儿夸了别人家。店名不明确，地址也不清楚。真个儿的门框胡同里，锅贴旁边这家。也不大会招呼人，好在咱北京人习惯了。就看东西吧。不多，就那么三五样儿的。卤煮18。有些失望，肺多肠子少，清汤寡水的，还得加料么－－学好不容易，学坏快着呢。炸灌肠15。非常好吃。炸得火候儿恰到好处。蒜汁儿调得倍儿细，下了功夫儿。;口味2(好);环境1(一般);服务1(一般)
14-11-22;东坡散人;环境一般，卤煮，炒肝，爆肚，都是正经味道。;口味3(很好);环境2(好);服务2(好)
14-11-18;十四期66班的富姥姥;开始进去时候发现没有人，我真的在犹豫要不要去吃，而且是很破旧的小饭馆。不过，到了醋，吃到一口之后，才由衷感叹真好吃！不过里边没有肺，不造为什么……肠的骚气也很轻微。希望，这不是我们最后一次一起吃饭，但是……;口味4(非常好);环境2(好);服务2(好)
14-11-08;dpuser_11607935860;有些咸，不过吃着还挺新奇的，看习大大吃这东西因此想尝下炒肝啥味道！;口味3(很好);环境4(非常好);服务4(非常好)
14-10-05;ustbrock;味道很好  超级好  就是价格贵了， 一碗20加了个肠 25 。门店换名字了 叫门框卤煮;口味4(非常好);环境4(非常好);服务4(非常好)
14-09-20;呆呆龙呆呆;早上和爸妈去虎坊桥办护照，之后一起逛逛前门，吃吃卤煮。味道没变，还是那么好吃！加了一个火烧，吃了个肚歪~！;口味4(非常好);环境4(非常好);服务4(非常好)
14-07-28;三月桃花苏;逛累了随便找的店，没想到遇见了超级好吃的卤煮，味道特别正，肺很嫩，分量十足，价格也非常公道。老板人非常实在，我们两个人本来想要两碗炸酱面+一份精品卤煮，老板建议要一碗炸酱面就可以了，结果真的连一碗都没吃完;口味4(非常好);环境3(很好);服务4(非常好)
14-03-04;闫叮当;其实这家卤煮真心好吃，到北京玩儿一般临商业街的我都不去偶然看一攻略中提到，正好在那儿坐车就进去了，这家门脸不大左右都是店家也没号牌，很不显眼。要了加肠的，和门框那家有一比呀;口味4(非常好);环境3(很好);服务4(非常好)
13-12-24;饮水鱼88;同学来北京玩，特地地去找的这家店，点了灌肠、卤煮等，味道吧不是我喜欢的类型，所以没什么感觉。就是一些猪肺、猪肠在一个大铁锅里煮，有客人来时候就捞一碗，底下切一些面饼。灌肠的味道主要在于它的蒜汁儿。;口味3(很好);环境3(很好);服务3(很好)
13-11-23;北漂的威尼斯商人;那味道老正了，老汤特别的浓，这是最值得赞赏的，肠子又肥又香，泡饼泡的很透，软乎及了，推荐一下这家店，人有点多，但味道好就值了;口味4(非常好);环境3(很好);服务4(非常好)
13-10-27;钱塘江小妖;北京特色小吃之一：卤煮火烧。卤汁味道很浓，大肠再炖酥一点就更加好了。;口味3(很好);环境3(很好);服务3(很好)
13-09-24;莹莹徐;去了两次 第一次去是带外地的亲戚 来了就找这种小店 前门大街的名店都不去 进去以后卤煮真的很好吃 尤其是那个大肠 很喜欢吃 爆肚也很好吃 每次都不够 小店挺小的 就那么几样 但是吃的都很满足 也不贵 想吃了以后肯定这家了;口味3(很好);环境2(好);服务2(好)
13-09-22;愚鸿;#卤煮# 真心不太习惯，记得吃过别家的没这么腻的慌。里面的豆腐还行，肠也ok。#炒肝#  黏糊糊的，勾芡勾的够狠，味道还行。炸酱面真心没啥可吃的。;口味2(好);环境1(一般);服务1(一般)
13-09-12;purple_zi;这东西还是真心吃不惯，感觉有点像上海的麻辣烫啊，就是里面都是一些内脏的东西，还有火烧就是种饼，这个放进去味道还不错;口味2(好);环境2(好);服务2(好)
13-09-05;米果er;满满的大一碗，闻起来很香看着很有食欲...就是爱吃这个味道，里面有香干、大肠和泡饼，还放了些许香菜，就是这个味道...很喜欢....大肠入味十足，香干嚼劲十足，泡饼放在汤里吸附了很多汤汁咬上去松松软软的，又带着些嚼劲，汤汁跟不用会所了，很鲜美...一口一口的下肚，非常满足！;口味3(很好);环境3(很好);服务4(非常好)
13-08-31;我是飞儿;因为算在旅游景点了所以做成这样算是比较符合标准了老北京讲究不能处理太干净可是毕竟又是下水 这个平衡很难掌握 不过做给游客吃就容易多了;口味2(好);环境2(好);服务2(好)
13-08-30;happylittlek24;对于我们这种重口味的人来说 是很喜欢的咯 里面的豆腐干也很入味;口味3(很好);环境3(很好);服务3(很好)
13-08-12;snow_lx217;全凭味道好，爱吃不吃。店小人多基本上没有服务，自己动手丰衣足食啊。可是味道好对于我这种吃货就是最重要的！;口味4(非常好);环境3(很好);服务2(好)
13-07-26;小迪爱晨晨;额……这个东西真心不喜欢啊……猪肠子还算凑活，但是那个猪肺啊，真心受不了……;口味3(很好);环境2(好);服务3(很好)
13-07-22;会飞的小胖旭;有点爱吃 卤煮一般爱吃的才觉得好吃 不爱吃的 就会觉得不好吃 因人而异不好评价了;口味3(很好);环境2(好);服务2(好)
13-07-14;吴逆逆;菜量少，难道是团购的缘故？味道也很一般，不会再去了，蛮失望的一次团购。;口味1(一般);环境2(好);服务2(好)
13-06-30;大白床单;期待很久的卤煮，尝过以后没有惊艳的感觉，很一般的味道，希望下次能吃到地道的，总体不错。;口味1(一般);环境2(好);服务3(很好)
13-06-02;宛宛___;卤煮这种东西，爱的人很爱，不爱的人丝毫无感。个人对此的态度是看卖相，闻味道，他家不错。 建议各位不吃卤煮的也可以尝试下，万事都有头一回。;口味3(很好);环境3(很好);服务3(很好)
13-05-28;多吃水果腰细细;卤煮 炒肝 卤煮算是北京的小吃中的特色了，所以一定要尝尝的，其实就是动物的各种内脏煮在一起，里面还有泡饼，很有饱腹感，很有嚼头，而且口味也偏咸，不过可能正是因为这样才觉得挺好吃的。炒肝是早就听说过的，可是一碗卤煮已经撑到了，所以下次再过来尝尝炒肝吧~貌似他家的灌肠也有很多人推荐，都留着下次的吧。;口味4(非常好);环境3(很好);服务2(好)
13-05-18;品鉴人生依依;北京卤煮，店里的卤煮做的也挺好吃的，就是颜色有点不正，灌肠做的倒是蛮好吃的，味道还可以，价格不贵，都是小吃，偶然出来换换口味，其实也蛮好的。;口味3(很好);环境2(好);服务2(好)
13-04-06;鱼米芝香;这个是北京特色啊不管怎么样一定得尝一尝溜 了一圈都是号称老北京卤煮的都号称是正宗的售价不一有18元、有20元令人有些眼花看到了四季民福，服务员说它家也有卤煮可卖，想来既可以吃烤鸭，还可以吃卤煮，省得跑2家了，可是，一看价格。。。这非特色的卤煮1份尽然要卖到36/碗，感觉上在这里吃卤煮不值当，也就因为这一点，烤鸭也不在这里吃了果断决定放弃，打算回旅馆，隔天再去吃，就在靠近旅馆的附近，发现了这一家，一问价格：15元/碗，价格还比之前2家要便宜，也不想再找了。就这一家了吧。和小妞一起聊着，大约10来分钟的功夫，卤煮上来了，满满的一碗，里面有大肠、香干和泡饼，还放了些许香菜，闻着就挺香的，泡饼放在汤里吸附了汤汁，咬上去软软的，又带着些许嚼劲，大肠也酥面入味，香干很有嚼劲，汤汁很鲜美，就着汤，嚼着泡饼，有一种说不出来的畅快。一肚下肚，可谓心满意足。本来想着再来一份炸灌肠的，但是，我和小妞的胃口真的是太小了，一碗卤煮就把我们给撑饱了。哈哈！下次有机会再来尝尝那个炸灌肠吧。;口味3(很好);环境1(一般);服务3(很好)
