time;user;text;score1;score2;score3
02-25  更新于16-02-25 20:02;SSharonTAO;始建于1667年的戏楼，也经历了几个世纪风雨洗礼，依然安静地掩藏在胡同里，夜晚奔赴，胡同门口暗暗的灯光，零星散落着一些来观戏的人，循着灯光走进便是另一番天地，虽是重整装修过，暗红色的漆木梁柱，木雕艺的窗格，散发出暗黄色的灯光，走进戏楼，更觉来到了古朴精致的世界。戏为《牡丹亭》，不说戏如何，只说这戏楼，正厢座位视野极佳，前方不大的戏台，既可以仔细观赏演员的一颦一蹙，又不至于与观众太遥远生疏，戏台设置有一部分演员可以走入观众，也在一定程度上做到了观演互动。 两层的戏台，上方一层也为戏剧需要而设置，并在整场演出中起到点睛的作用。有这么一方戏台，今后更愿意多多看戏，浸没于绵延的传统文化中，感受这穿越了几个世纪的动容和真情。;演出3(很好);环境3(很好);服务4(非常好)
02-25;zxlycz;号称老北京居然是第一次进来！没想到这剧场不大，戏台竟有两层！我们座位很好还有茶点，还有梅兰芳曾在这里演出等的纪念展示很漂亮！演出的剧目是昆曲牡丹亭，青年演员演得很不错，特别是柳梦梅的扮演者演的自然活泼很灵气，经搜索才知可能是王琛。我们祝他天天向上更加进步！以前我们都是在长安和梅兰芳大戏院看过，很美很漂亮很喜欢看；而这次的小戏楼更是留下深刻印象。以后还会再来的。;演出3(很好);环境4(非常好);服务3(很好)
02-24;箱箱_7884;很好的 还有小吃非常满意 很开心的一次体验;演出4(非常好);环境4(非常好);服务4(非常好)
02-21;Irenemao2008;喜欢梅兰芳 正乙祠将传统延续下去 喜欢就值得飞到北京去听;演出4(非常好);环境4(非常好);服务4(非常好)
02-13  更新于16-02-13 07:49;木头慢回头;200多年的大戏楼，保存还算完整，第一次去碰上歇业，2016年愿望清单，听一出戏。此处也是尊龙、艾恩斯拍《蝴蝶君》的地方;演出3(很好);环境4(非常好);服务2(好)
02-10;譚__某某;老戏楼。值得一去的地方！很有感觉;演出4(非常好);环境4(非常好);服务4(非常好)
02-09;dpuser_13581816963;老人去体验了下，总体感觉不错。;演出4(非常好);环境4(非常好);服务4(非常好)
02-04;bhsunjy;戏楼很有老北京味道，里面装潢很有曲艺风格，有个卖纪念品的小店也很好玩。到了开场的时候，戏楼里会有人引路，戏台有点小，两旁有字幕，有内场的座位和后面的散座，看得挺清楚，可是音效一般，离远了声音很小，或者可以考虑给演员将麦克风声音调大一点。看的梅兰芳华，演绎梅兰芳先生最经典的五出席，因为之前有在别的茶馆听过其中几出，感觉这里的表演有待提升，除了唱之外，也可能跟场地音效有关吧。总体感觉蛮有趣的，小茶楼要继续向别的茶楼学习！;演出3(很好);环境3(很好);服务3(很好)
01-27;wyc0754;环境古朴优雅，演出非常精彩，整体非常满意;演出4(非常好);环境4(非常好);服务4(非常好)
01-24;Qlaw;在最冷的这一天来看了三更雨愿。正乙祠的独特融合现代舞的表达，现场很震撼，表演也都很专业。舞台灯光化妆音乐和舞者的表达都特别棒！有种古今穿梭的即视感。正乙祠很好找就是停车不太方便，要听到胡同口的全聚德。;演出4(非常好);环境4(非常好);服务4(非常好)
01-14;八幡银爪;离舞台非常近，好像就在身边唱，位置做得还算是舒服，虽然是最便宜的票价但是视觉听觉感受非常棒，就是柱子挡字幕，字幕打的时间不对。演出很棒，引人入胜，仆人挺好玩，外行看热闹。感觉棒棒哒。戏院装修十分有感觉。让人流连忘返，有机会再来看！;演出4(非常好);环境4(非常好);服务3(很好)
01-13;candy_5368;老戏楼 大有大隐隐于市的味道，牡丹亭不错 ！茶水一般;演出4(非常好);环境4(非常好);服务4(非常好)
01-12;白翎_9446;很有味道的地方，行乐演出真的很棒！下次还会再来;演出4(非常好);环境4(非常好);服务4(非常好)
01-11;我们是金牛座;地点就在和平门的全聚德后面，南边。地铁就是和平门站，出来走路没多远，开车路边也能停车，有人收费，晚上20买断了。换票都在门前，挺方便的。进去后古香古色，票价还包含了一杯茶水和小饼干，看小剧场的人还挺多的，老外也比较多，虽然戏楼不是太大，但是演奏效果挺好的，下次还会来的。;演出4(非常好);环境4(非常好);服务4(非常好)
01-08;西月朦;带爸爸去的，第一次看这种真人的表演，妆容精致，戏楼环境古色古香;演出3(很好);环境3(很好);服务3(很好)
01-03;天天天蓝蓝8;第一次看京剧，没听懂，但演员那个眼神，身段，真是太迷人啦;演出4(非常好);环境4(非常好);服务4(非常好)
15-12-29;不麻辣的小米;带爸妈去的，看了经典的牡丹亭，感觉很不错，古香古色，原汁原味。座位不算多，还原了传统的老戏园子的感受，就是胡同里不太好停车。;演出4(非常好);环境4(非常好);服务4(非常好)
15-12-23;张美美baby;看戏的都是游客，只有游客。坐在前排每位客有杯茶、一碟点心。还没开场，茶被我喝光了。让服务人员帮我续一杯，让我自己去。我找了半天，发现接水的桶里没有热水，看到一个工作人员路过，他说没水了去给桶加点热水。戏要开场，我只能回位子，直到结束水桶也没有回来，渴的看戏也坐不住。演出到10点多，睡着了……;演出1(一般);环境2(好);服务0(很差)
15-12-19;frey020809;环境很好，演出嘛，还好，主要是来感受氛围的;演出3(很好);环境4(非常好);服务4(非常好)
15-12-12;yuyu_alxa;非常好的一次体验。太美了！就是地方太不好找了，;演出4(非常好);环境4(非常好);服务4(非常好)
15-09-23  更新于10-27 12:56;不听话悔大;超赞的体验 完美到的早了旁边有家小酒馆 可以喝点儿自酿的啤酒 也可以进去转转 但是能参观的地方不多 内有卫生间 也有wifi 服务也不错进门还有穿好戏服化好妆的演员 可以拍照 在点评买的团购 票价是380一个人 一层二排 有茶水和两块饼干 茶水能续杯就好了演员的功力还可以 但是不算最好吧 位置最好不要在舞台西侧 有演奏的 太吵了 有时候都听不到演员的声音但是因为是古戏台 不能要求太多还算是很不错的体验 推荐;演出4(非常好);环境4(非常好);服务4(非常好)
15-10-21;吃椰子的香蕉;环境不错，旧时戏楼模样，戏曲表演不敢确定了，不太懂，来看得也都是很业余的，看得是西厢记。不过还是很喜欢。;演出2(好);环境4(非常好);服务3(很好)
15-10-18;dpuser_04548288125;美轮美奂！环境，表演无可挑剔！值得一看！;演出4(非常好);环境4(非常好);服务4(非常好)
15-10-17  更新于10-17 15:18;wyx0309;去看了梅兰芳华，真心赞~国粹大美~本来担心听不懂，很贴心的两边屏幕上都打了字幕，完全无障碍~( ´▽` )ﾉ后悔没更早来听，后悔买的是280的票，应该买380或者580的~戏院本身就是古迹，维护的非常不错~;演出4(非常好);环境4(非常好);服务4(非常好)
15-10-11;sophia72788;古老的戏楼，听着悠悠的昆曲，历史可以抚摸到，岁月也可以听到。很棒的体验。地铁和平门站C口出来，全聚德后面小巷子里。安静隐秘但是也很好找。;演出4(非常好);环境4(非常好);服务3(很好)
15-10-06;mononokie;非常赞的传统文化艺术精粹。现场感受京剧的魅力，还会再去的;演出4(非常好);环境4(非常好);服务3(很好)
15-09-30;潘小熊kelsi;正乙祠一年一回的新观念京剧 凤戏游龙，乾旦坤生完美演绎。终于见到了男神，他下台的时候就离我一米远，真的好开心。曾经在袁游里被刘欣然刘老板的唱腔身段惊艳到，霸王意气尽，贱妾何聊生，严重情意真是戏中痴人。听他台下讲话，半点不女气，当得上谦谦公子，温润如玉。后来查他资料，得知是北大毕业曾当公务员，半路出家唱的戏，感叹真是文才兼备，德艺双馨。然后，为了看次刘老板现场的演出，我买了梅兰芳华离戏台最近的座位，结果那天刘老板演话剧 老舍五则去了。而后我得知他在新编京剧 河东狮吼 里客串，提前两个月买了票，结果又临时换演员了。感叹命运弄人，最后买了最好位置的这场 凤戏游龙，雨晴说如果三次还看不到就真是没缘分了。有幸这场戏刘老板挑大梁，饰演梅妃 李凤姐两个角色，我在台下看美人撒娇卖萌陶醉于戏中真是喜欢的不得了。感慨“追星”不易呀，曲终人散，我跟刘老板的缘分，也终究不过一盏茶而已。好吧，决定明年二刷~\(≧▽≦)/~;演出4(非常好);环境4(非常好);服务4(非常好)
15-09-14;司徒宝岚;一定要看一次的三更雨·愿~若梦若醒，似有似无，亦真亦幻~最后一曲春歌，再入轮回~所有演员带妆返场，近在喘息间，伸手可触~;演出4(非常好);环境4(非常好);服务4(非常好)
15-09-11;dpuser_8546284883;服务一般，水都凉了还没有人加水;演出3(很好);环境3(很好);服务1(一般)
15-09-10;咱是大叔;就是好，除了价格有点贵，其他完美没的说;演出4(非常好);环境4(非常好);服务4(非常好)
15-09-09;zrs;必须好评，超五星，八岁女儿看的很喜欢，近距离接触国粹，就在前面全聚德不远处;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-28;wky1028;带孩子来看，很喜欢。比剧场感觉好很多。;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-21;rockpri;第一次去是看的梅兰芳华。整个戏楼的环境特别棒，演员非常专业，工作人员也特别热情。戏后跟演员合影后还小小参观了一下，印象非常深刻。特别喜欢;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-20;hey_lily126com;非常值得年青人去体验的国粹！环境很好，有盖碗茶和点心，有穿越回老北京的感觉！演员的扮相非常漂亮，尤其是天女散花的演员，水袖耍的很美！以后有机会希望带老人也去感受一下。;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-17;东小宝;第一次去正乙祠看戏，特别舒服的地方，看的"红楼梦之月光宝鉴"，很好看，改编的很有意思，演员都很专业，也非常敬业，国粹演绎的淋漓尽致，真的特别喜欢这个地方，这个建于康熙年间的戏楼，保护的很好。坐在包厢里看着戏台实在是非常有感觉。恍惚看到昔日那些名伶们在台上的婆娑英姿。;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-10;神游十九峰;演员很专业，戏服很精美，值得一去。;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-09;韵訸;带老爸老妈、女儿侄女侄子来听听戏，感受国粹，深深着迷。;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-08;默念007;被点评抽中的，环境不错。观看的外国人比较多，中国的文化很吸引人啊;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-01;pmkkk;朋友有免费的票过来看的，环境真不错，还有茶点，第一次这么近距离看戏;演出4(非常好);环境4(非常好);服务4(非常好)
15-08-01;whjzm;一次原汁原味的体验，父母很高兴！;演出3(很好);环境3(很好);服务3(很好)
15-07-30;dp星月;正乙祠戏楼位于北京宣武区西河沿大街，和平门南，是北京京剧最知名的戏楼之一。也是中国最老的保存基本完好的纯木结构戏楼。被誉为“中国戏楼活化石”的正乙祠，明代曾是一座寺院，清康熙初年由浙江在京的银号商人集资，建立祠堂馆舍，供奉财神赵公明，因此又被称为银号会馆。康熙五十一年（1712年）浙商对正乙祠进行扩建并加盖了戏楼。这座全木结构的戏楼今天依然可以用“气派”来形容，高三层，戏台三面开放，两层舞台之间开有方形孔道，设吊钩，演出神怪戏时用来制造特效。上世纪30年代，谭鑫培、梅兰芳、王瑶卿等名角儿，都曾在这里登台，见证了正乙祠最辉煌的岁月。此后半个多世纪，正乙祠先后做过仓库、兵营，开过煤铺，也建过学校。院落渐渐被民居“蚕食”，面积只剩当初的六分之一。1954年戏楼改为招待所，厅堂变成食堂，戏台被砌起来，开了几个卖饭窗口，后台成了炒菜做饭的厨房。;演出2(好);环境3(很好);服务3(很好)
