time;user;text;score1;score2;score3
02-14;悠悠_9485;买的牛肉小贝和猪肉小贝，就是太咸了。位置就在车站边上、明显好找。;口味3(很好);环境4(非常好);服务4(非常好)
02-12;流沙_2579;「位置」前门 煤市口大街 去大栅栏方向 靠右手边街边的一个小店 面积不大 但糕点种类还成 顺着走 就能看到 位置还比较好找「吃食」之前朋友来北京 带着到这边溜达溜达 路过顺便买了点 非常好吃！心里就长草了 这次路过顺便就又来买了点带回家 最爱吃的还是牛肉松小贝 18一斤 大概4 5个的样子 还有猪肉松的17一斤  他家的比一般在超市买的要好吃多了 主要是外面裹满了足足的肉松 一口下去满满的满足感！另外蛋挞2元/个 还有酥饼 无糖蛋糕什么的都不错;口味4(非常好);环境4(非常好);服务4(非常好)
02-12;dpuser_27574115876;很棒哒！！！蛋挞好吃又实惠，很喜欢;口味4(非常好);环境4(非常好);服务4(非常好)
02-11;xlljij;元旦和小伙伴逛到前门大街，大众点评搜了一下附近的美食，看到鲍师傅糕点，这不就是之前同事推荐的嘛，走过路过当然不能错过，买了猪肉肉松蛋糕，和牛肉肉松蛋糕，赶脚买多了，我觉得每天吃一块就差不多了，可是为了不浪费，一天吃了几块，罪恶啊，而且吃一块觉得很好吃，吃多了就腻了。;口味3(很好);环境2(好);服务3(很好)
01-22;JucciWen;买了点泡芙，奶油不算腻，还行吧;口味2(好);环境2(好);服务2(好)
01-20;小伊小白衣;算是比较中规中矩的小食店！位置在前门确实不是一般的好；个人比较推荐他家的蛋挞还有肉松面包，做的都不错，而且价格经济实惠，来点边逛边吃，很不错的选择~;口味3(很好);环境2(好);服务2(好)
01-10;萧萧雨天;今天，陪同学去前门大街溜达转转，坐了坐前门小火车，把前门大概浏览了一圈，然后去北京杜夫人蜡像馆，看啦看，时至，傍晚时分，我俩已经饥肠辘辘。然后开始，满大街寻找吃饭的地方，很多烤鸭店都不能在大众上团购，而且团购的分量也不是很多。我们走到前门沿河西街时，看到一家糕点店前，看见门前排起了长长的队伍，门脸写着鲍师傅糕点。朋友去大众点评网上，团购了他家50元的代金券，我们买了蔓越莓饼干，肉松面包，天使蛋糕，蝴蝶饼干，花了刚好60元，我拿了两个我最喜欢吃的蛋挞，刚出炉，非常热乎，吃的非常不错，蝴蝶饼也很好吃，天使蛋糕也不错味道超赞，师傅手艺真的很不错啊！我和朋友都很满意这家店，以后再去前门大街溜达，还会去买他家的糕点，便宜又实惠。而且很多都是按斤秤的，真心不错啊！;口味4(非常好);环境4(非常好);服务4(非常好)
01-08;抢钱的乞丐;糕点做的很棒，口味很好，但店太少了，总排队，称卖糕点的服务员有个别脾气不好。;口味4(非常好);环境2(好);服务3(很好)
01-07;麥咚_5398;只是去前门吃东来顺，一下车就是一家鲍师傅，这家没优惠，牛肉松小贝太咸了，猪肉松的肉松太少了。后来又去吃了雍和宫的鲍师傅，那边的更好吃些。;口味3(很好);环境4(非常好);服务4(非常好)
01-05;李胖球儿;位置明显，就在公交车旁边，等车的时候顺便买来吃。品种还算多，什么肉松，蛋挞，泡芙，等等吧，价钱还可以，这里必经是旅游景点，还算公道实惠！买了点泡芙，刚出锅的，奶油还可以，没有多难吃也没有多好吃，总体就一般般，性价比还行。;口味2(好);环境2(好);服务2(好)
01-04;随心所欲_9079;蛋挞真心便宜，挺好吃的，奶油泡芙也是，五块钱能买好多。;口味4(非常好);环境3(很好);服务2(好)
01-01;caofengguangjun;方便，快捷，一如既往好啊，就是泡芙卖完了，有点小遗憾~;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-30;大粒儿722;奶奶的，被山寨了。买了泡芙一吃觉得不对，奶油很差典型的廉价植物奶油，皮烤的也不好吃。回来搜半天鲍师傅没搜到这家店，仔细一看袋子叫鲍老师！大家擦亮眼啊！山寨店！估计都是来往外地游客，一锤子买卖！;口味0(很差);环境0(很差);服务0(很差)
15-12-29;@随波逐流?;挺好，又挺近，非常方便，服务员长得也蛮好看，很热情;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-26;宁缺毋滥。_1367;好吃，好吃，榴莲酥强烈推荐！！！！！！！！！！;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-24;Cony可妮兔;一不小心看错了 这年头仿版都这么像;口味3(很好);环境2(好);服务2(好)
15-12-14;勇士虾虾;服务态度不错，效率也挺高，就是顾客多，需要排一下队。;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-14;ljswygc;是高仿鲍师傅！高仿鲍师傅！高仿鲍师傅！不知有多少人像我一样没看清就买了，招牌高仿，味道不是高仿。;口味1(一般);环境1(一般);服务1(一般)
