time;user;text;score1;score2;score3
02-17;tian900926;太差劲的酒店   提前网上预定显示订单成功    到了之后酒店要加价50    问为什么   又说这单拒了    不让住   服务态度特差;房间0(很差);位置0(很差);服务0(很差)
01-15;我的英语名叫skey;还行吧，有些细节还需要改进。。。。。。。。。总体还是可以的，;房间3(很好);位置3(很好);服务3(很好)
01-13  更新于16-01-13 18:38;V信TUZki9;不不不不不不不不不错，没有吹风机是最大的遗憾。复卷机你不愿就是好v发风风光光v过离广场给。买东西，吃饭饭很方便;房间3(很好);位置4(非常好);服务4(非常好)
15-12-27;sky_0001;一般，性价比跟周围类似的相比实在一般。服务态度不好，还提价，不给开发票。幸亏大众家客服给处理得不错。;房间2(好);位置3(很好);服务2(好)
15-11-28;-荷-;天气不冷可以住，太太太太有历史有故事的地方了。虽然酒店里只能住不能吃，但周围都是馆子，没问题;房间2(好);位置4(非常好);服务2(好)
15-11-24;一十三天;领导人跑苏州来开大会 工地全面停工 放大假正好可以跑出去玩 到了北京 住在前门大栅栏的青云阁 去各个景点都很方便 地铁也很近 边上还有一条前门大街 各种胡同都是小吃 每天睡到自然醒 出来觅食 地铁什么都很近 一开始住的标间 水池的水龙头没有热水 我们以为就是这样的就没换 直到我自己换了个大床房 发现龙头是有热水的  第一天的时候同学洗完澡我再洗 没水了  洗了个冷水澡 那天去的还是长城 冻得要死 被子一条我不够 要两条才暖和 厕所的瓷砖是深色的 看着舒服点 本身是文物保护单位？ 整个古色古香的  还不错吧;房间4(非常好);位置4(非常好);服务4(非常好)
15-11-14;applebl;青云阁的装修风格很有宫廷特色，里面设施一般，交通位置绝对方便，地铁前门站下了走十分钟就到了，酒店周围吃喝玩乐非常方便，价格不贵，老北京味道很足，一个胡同一个胡同，但不绝不会迷路，周围买东西也不够，公交车很多，唯一不足的是潮气太厉害！;房间3(很好);位置4(非常好);服务4(非常好)
15-11-08;Grace_7879;很老的青云阁招待所重新装修改的，很有中国风，楼梯都是木的，二楼有个喝茶的大厅基本闲置，价格比较划算。床垫是坏的老板也想办法给解决了。有两个地方要注意：我们住的房间和隔壁房间共用一个热水器，晚上回来就没热水用了。他家的房卡不知道为什么，需要每天在楼下刷一次,前台也没告诉我们，没有电梯来回跑了好几趟。;房间3(很好);位置4(非常好);服务3(很好)
15-10-13;瓷不旧_5331;总体来说挺好的，就是隔音不太还好;房间4(非常好);位置4(非常好);服务4(非常好)
15-08-21;dpuser_56188072829;团购的特别烂 真心不想住了 第二天就换了;房间0(很差);位置0(很差);服务0(很差)
