time;user;text;score1;score2;score3
15-10-29;天壹老师;作为北京人，我只想说，这个不是我们说的瑞蚨祥;产品2(好);环境2(好);服务2(好)
15-08-14;pannie小猫猫;千万别来这里做衣服，这是假瑞趺祥，有关部门也不管管，居然让一条街上出现两个瑞趺祥，做的也不好，做工糙，比瑞趺祥还贵，千万别来！！;产品0(很差);环境0(很差);服务0(很差)
15-08-12;榴莲恋上冰激凌;一条街上一个瑞蚨祥！一个瑞蚨祥鸿记！离的还不远，都说这个是假的，有点儿蒙圈！;产品2(好);环境2(好);服务1(一般)
15-02-09  更新于05-04 08:36;承;老字号日用品店，号称中国丝绸第一品牌。里面的货物品质自然是没得说，不过一大堆营业员站在里面，顾客却寥寥无几，也无法自在地多浏览。前院摆设还是很古朴的。瑞蚨祥”——高级定制的中国领导品牌。创建于1862年，在旧中国天津北京及全国盛极一时，获得“中华老字号”、“中国丝绸第一品牌”、“非物质文化遗产”、“中国消费者信赖的著名品牌”等多项殊荣。瑞蚨祥，将百年积淀的中国传统文化与勇于突破的创新精神结合，用高瞻远瞩的高度，远见卓识的视野，再次揭开崭新的历史篇章。经营宗旨瑞蚨祥百年以来始终坚持“至诚至上、货真价实、言不二价、童叟无欺”的经营宗旨。经营范围瑞蚨祥的经营范围：绸缎、呢绒、棉布、皮货、化纤、民族服装服饰等。近几年来，瑞蚨祥已有了自己的品牌，以神话中形似蝉蝗一对母子“蚨”为图案，申报注册了自己的标识，加工制作体现东方女性和中国丝绸特有风韵美的多款式的“瑞蚨祥”牌民族服装。除了布匹、成衣外还提供旗袍定制和现场制作蚕丝被。定制价格：无手工刺绣要求的高级定制 900元起价；手工刺绣定制2000元 — 100000元。传说店内最贵的一件手工刺绣旗袍是100000元左右。。。。。。。。。。。。。;产品3(很好);环境3(很好);服务1(一般)
15-04-26;dpuser_6296547254;服务态度差，服务人员素质有待提高，作为前门一条街，认为对国人的素质有拉低效应。同时，丝绸作为中华传承，无疑是对国粹的一种玷污。待我慢慢道来。    奶奶最近想要丝绸面料，以为是老字号，不知多了两个“鸿记”二字。买了一块回来，发现收被染色，同时鉴定后，发现不是丝绸。   周末，事前打电话是同意了退换。到前台，服务人员态度非常差，我认为说话的语气和措辞有损人格，不让退，只可以换。最后，我无奈之下换了一个不褪色的。   对此，希望大家擦亮眼睛，不要上当。;产品0(很差);环境2(好);服务0(很差)
15-03-02;sunny伊baby;老字号值得信赖，结婚的旗袍就是在这儿做的，特别高大上，就是有点小贵。;产品4(非常好);环境4(非常好);服务4(非常好)
15-02-28;ai一缕花渡;看评论才知道是假的，，当时看感觉历史悠久啊，还以为是真正的瑞蚨祥呢……现在的假货，比真的都显真。 门牌特别大，进去就是各种工艺的雕塑，就好像一个超小型的历史博物馆，谁会想到是假的呢？里面的衣服是挺贵的，几千多，看的多，买的少吧……大家还是擦亮眼睛，让准真货吧，给大家提个醒吧;产品1(一般);环境1(一般);服务1(一般)
14-09-09;minozjessica;原来竟是家假冒的。。不知这样说对不对。。唉;产品0(很差);环境0(很差);服务0(很差)
13-10-24;咕咚咚咚咚丸子;是假货啊，山寨版的瑞蚨祥啊 。当地的工商部门有没有脑子啊 这样的坑爹店也敢让他们在前门大街上摆啊，骗中国人骗外国人的。我跟老妈好常时间不敢去前门了，一进这家瑞蚨祥感觉巨怪异，妈妈是找不到小时候经常逛的那种店面摆设和感觉了，我是觉得这里怎么黑乎乎北京那个老字号没有一个京片子，站柜量体的还是个南方男人，服务员服务态度冰冷。里面路七八糟买什么的都有，古怪之极我赶紧拉着妈妈走了，老妈也一个劲的嘀咕，往东走了没几步，就看见了一个瑞蚨祥这才是真的啊，进店上了二层楼，找到了妈妈印象中柜台，老师傅非常麻利，说明定的旗袍款式，带着我们娘俩选料子，量尺寸。灰常的舒服啊，这才是北京老太太呢。而且价格也比山寨的便宜些，假的的就是黑估计来一个黑一个。有惊无险的定旗袍之旅，哎 这个社会啊坏人真多...............;产品0(很差);环境0(很差);服务0(很差)
13-03-21;wanjun586;假的，完全的假的，而且定了就不能退！！！我也是取衣服时候看见了正宗的瑞蚨祥的！真不知道政府怎么想的！！！山寨的这么明显的店居然还可以开！！！！
