time;user;text;score1;score2;score3
02-20  更新于16-02-20 16:07;上世纪老酒;巨难吃！褡裢火烧无比油！肉馅不新鲜！而且一对东北夫妻真是太奇葩了。女的跟吃枪药了似的，甩脸子摔东西，态度极其恶劣，还穿个棉拖鞋蹭着地走，拖拉拖拉的。男的简直是个骗子，跟我们说二两火烧是一个人的饭量，完全扯淡，根本吃不完；还跟我们说，别着急，现做的慢。结果根本就是做火烧的师傅不在！骗子！还有那个爆肚，完全是场骗局！难吃！总之各位千万别去上当还添堵了！！;口味0(很差);环境0(很差);服务0(很差)
02-11;法克油333;这家店简直他妈坑爹。绝对假的，老店搬赵公口了。不知道坑了多少来找回忆的老北京。;口味0(很差);环境0(很差);服务0(很差)
02-09;dpuser_8929243206;不错挺好吃的，绝对正中虽然店小但却干净卫生。;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-05  更新于11-21 19:21;winter__sweet;前门附近的小店，卫生就不必要求了。猪肉大葱的褡裢火烧味道是正常水平。灌肠真不敢恭维。;口味2(好);环境1(一般);服务2(好)
15-11-02;北京小牛犊;不要来这家 慕名而来 失望而归 皮厚 这么厚的皮 我也可以做得很脆 还有点夹生葱多 葱白少 全是尖 嚼不烂 没香味肉也嚼不烂 这是我吃过最差的 没有之一;口味0(很差);环境2(好);服务2(好)
15-10-31;dpuser_29600297983;褡裢火烧的口味和形状和以前的比差的太远了，而且是贵的出奇，一两3个九元钱，合90元/斤。以后再也不会去吃了。;口味0(很差);环境0(很差);服务3(很好)
15-10-03;dpuser_59961399392;我是北京土著70后，十一期间休假，带着夫人和儿子想回味老北京的味道。结果感觉是进了不该进的店，吃了不该吃的东西。爆肚材质低下，酱料怪味儿，褡裢火烧面皮超厚，馅料超咸•••这种假正宗（东北人经营）北京小吃真是太丢人了，但是这地理位置决定了他们不怕差评，都是过客，忠告北京人别上当，外来旅游过客别让地理位置骗了，这边根本就没有正宗够味儿的北京小吃！;口味0(很差);环境0(很差);服务0(很差)
15-08-22;simperson;来了就后悔的地方，门脸算是周围比较大的一家，点了卤煮，灌肠，哒连火烧，一桌子只有啤酒味道是正宗的。同意前边同学说的，来了就是添堵的餐馆，慎入！！;口味0(很差);环境1(一般);服务0(很差)
15-08-22;瓣伴儿;很少写点评，为了大家不再受骗上当！我是老北京了，小时候爷爷奶奶带着来这个胡同吃过，现在这家门脸像但绝不是那家了，东西太难吃，炸咯吱都嗖了，东北女老板一口咬定就是新鲜的，态度特别差！褡裢火烧是我吃过最差的，连路边摊都不如！陆续来的人看的出来都是老人，都以为是几十年前那家店，我们来的早又不好意思说太难吃。估计等一个小时上菜了肯定很失望，哎;口味0(很差);环境0(很差);服务0(很差)
15-04-26;数星星的猫123;就是个骗人的地儿，千万别去！不知道门口那一大串牌子是怎么挂上去的。好好的一条街，本该是老北京餐饮买卖最繁华的一条街，被外地坑外地的给占领了，完全变了味儿;口味0(很差);环境0(很差);服务0(很差)
15-03-25;dpuser_78792389387;这家店服务太差。东北老娘们忒哪个啦。不会是以前的老字号，仅此一次就足够了。太丢北京老字号的脸儿了。;口味0(很差);环境1(一般);服务0(很差)
15-03-24  更新于03-24 19:12;无的骑士;搭链火烧真好吃，炸灌肠味道也还可以，卤煮火烧真不好吃。小店的环境在门框胡同里还算比较大的门脸。我们去的时候只有一个服务员一本菜单，可能是忙不过来，服务态度只能呵呵了。;口味2(好);环境2(好);服务1(一般)
15-02-20;青青草6;就没见过这么差的服务，点了份爆肚没有放香菜，没有辣椒油，麻将还难吃;口味0(很差);环境0(很差);服务0(很差)
15-02-01;lldtk;起了一个“同义轩”糊弄人的名字，根本不是什么老字号，我发现什么让东北人一做就歪了。一进门一嘴东北大碴子味儿，从伙计到收银的都是东北+外地，褡裢火烧全是油，态度还很恶略。根本没那手艺做北京菜，不过那东北老娘儿饭的野生锅儿鱼到是可以一试，反正东北20多岁到50多岁的妇女都会做的那种菜，我建议直接改东北石锅鱼多好，非要沾个老北京的名字，在胡同里也永远是东北大碴子。;口味0(很差);环境0(很差);服务0(很差)
15-01-07;Amy_从心初发;态度很不好，以后不去了，真是的。;口味2(好);环境1(一般);服务0(很差)
