time;user;text;score1;score2;score3
02-17;程又;之前在后海住老跟同学约在这儿吃肉，现在住石景山了，还是忍不住去吃啊;口味4(非常好);环境4(非常好);服务4(非常好)
01-03;tonocui1019;味道感觉没以前好了，不过相对其他家还是可以的！;口味3(很好);环境4(非常好);服务3(很好)
01-02;宋贵恩;因家近 去过了好几次 口味不错  团购实惠 该店装修了好几次 下次还会再去;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-31;小邪家的_1813;一般吧 就是离老头儿家近 总感觉一副快倒闭了的样子 南瓜粥没有 说卖完了不做了 下午7点去的 也是醉了;口味2(好);环境2(好);服务2(好)
15-10-18;接沛;一直很喜欢他家，一定会经常光顾，肉肉超好吃;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-04;密果儿小YO;过节了，就是要和朋友一起吃吃喝喝～这家烤肉店性价比还是挺高的，尤其是牛舌，口感很好～南瓜粥是免费的，很甜很甜，是开胃的佳品～;口味3(很好);环境3(很好);服务3(很好)
15-10-01;zy猜不透;总体不错，就是环境还有待改善，没啥特色;口味4(非常好);环境3(很好);服务3(很好)
15-09-28;dpuser_39712454382;差评。真的不太好。尤其是服务。特别差。服务员都比较横。不明白为什么？我们点了不多。但是也不至于这样。;口味0(很差);环境0(很差);服务0(很差)
15-09-08;zhy4917;还不错，味道很好，环境一般，服务一般。;口味4(非常好);环境2(好);服务2(好)
15-08-13;pinna呛呛;还可以 就是人少，挺好吃的。。。;口味3(很好);环境3(很好);服务3(很好)
15-08-10;断慕;评价晚了，团购的东西没有单点的好;口味3(很好);环境3(很好);服务3(很好)
15-08-07;dpuser_99153857155;味道不错，下次还来，希望老有团购;口味4(非常好);环境4(非常好);服务4(非常好)
15-07-24;lineey;环境一般，味道还可以，牛肉好吃;口味3(很好);环境3(很好);服务3(很好)
15-07-06;施筱洛_落落;每天都路过，就是没进去，有机会再去;口味4(非常好);环境4(非常好);服务4(非常好)
15-06-13;美美爱笑;家门口的烤肉，和姐妹一起吃，味道还是很好的，团购很划算;口味3(很好);环境3(很好);服务3(很好)
15-06-02;田超伦;好吃，值得去！虽然小、但是很好吃，量大;口味4(非常好);环境4(非常好);服务4(非常好)
15-06-02;小黑百合;一般吧，反正以后是不会再去了。。。。;口味2(好);环境2(好);服务1(一般)
15-05-20;55飞信;还可以，就是人少的可怜，估计附近太多烤肉店，这家不是很火，东西胃口也不是很好;口味2(好);环境2(好);服务2(好)
15-05-10;西瓜太郎728;室友跟男朋友纪念日请客，一看就是老店，装修餐具都很旧，人也不多，服务员很是懒散。不过量挺大的，味道挺好的，人少不吵烟小，还不错啦，不过这个跟太平街那家真的是一起的么？？？;口味4(非常好);环境2(好);服务2(好)
15-05-08;chenyanxi415;吃出蟑螂。一点不夸张。换一份还怎么有食欲？麻烦注意一下卫生;口味0(很差);环境0(很差);服务0(很差)
15-05-08;sabrinannl;实惠实惠还是实惠，服务有待提高。;口味4(非常好);环境4(非常好);服务4(非常好)
15-05-08;sebastianreu;不错，便宜，味道也可以，对得起这价格。;口味3(很好);环境3(很好);服务3(很好)
15-04-22;fc_akira;一般般，中规中矩，肉没什么特点;口味2(好);环境2(好);服务2(好)
15-04-14;macnan小少爷;好吃，这么多年真的还是这个味道，推荐烤肥牛烤羊腰，鱿鱼拌饭也好吃！;口味4(非常好);环境4(非常好);服务4(非常好)
15-04-09;Amaryllis123;真的太丰盛 两个人吃剩下好多 琉璃厂这边很多烤肉但是这家最朴素也安静 很喜欢;口味4(非常好);环境4(非常好);服务4(非常好)
15-04-04;kikixi;单位附近，非常方便，经常去的地方！;口味4(非常好);环境4(非常好);服务4(非常好)
15-03-31;马小胖胖;还算可以吧，服务太差，墨迹了。;口味4(非常好);环境4(非常好);服务3(很好)
15-03-31;gcqcy;家门口的烤肉店，别的还行，就是没车位！;口味3(很好);环境2(好);服务2(好)
15-03-29;zhjunang;量足，四人餐足够5人 ，环境一般;口味4(非常好);环境4(非常好);服务4(非常好)
15-03-29;知心姐姐_2166;挺实惠的  两个人吃的饱饱的 下次有机会还过去;口味3(很好);环境2(好);服务1(一般)
15-03-28;aimao616;一般吧！味道和价格都一般。还是汉拿山之类的好吃;口味2(好);环境2(好);服务2(好)
