time;user;text;score1;score2;score3
15-08-17;dpuser_14631343738;刚到酒店时服务态度还行，入住后就感觉店里每人都是变脸行家，而且特黑，一间房能要出N个价格，我当时住店是280元标双，问下隔壁大妈我勒个去240元，和一对情侣闹嗑，哎呀Tmlg.……傻叉收我们200元……其它就不多说;房间1(一般);位置1(一般);服务0(很差)
15-08-15;QI_527520244;房间不干净，价钱贵，每天没有人打扫卫生，还有就是进门的黑旅游，大家千万别上当，我们刚被骗了，一日游所得是120最后花了我1000多，和旅店是一伙的合伙骗旅游的，所以大家不要住这家旅店;房间1(一般);位置4(非常好);服务1(一般)
15-07-22;最好的自己_;房间有一股味道、让人感觉不是很舒服，房价也不是很便宜，四合院里蚊香味道很重，还有的房间有烟味直接叫换掉，Wi-Fi不能用，呵呵呵，传个照片什么也好麻烦，不是很满意，最重要的东西居然是不能用的，应该尽快改善才好;房间2(好);位置2(好);服务2(好)
15-04-22  更新于04-22 15:07;dpuser_42934152249;下车后去了王府井那片找住的，找了好久快累瘫了就那一条街有那么几家有脏又潮还200多一标准间，万程华府干净但太贵了，后来听说前门这实惠，就有坐车老这边，到这先看了看屋子比那干净多了，也实惠就住下了，但会要押金，最后会给退的，有电视空调，有无线，有独立卫浴，人也很好，总之还不错的;房间4(非常好);位置4(非常好);服务4(非常好)
14-10-19;dpuser_8238912319;这次真的见识到了，朋友来北京玩，住在他们的三楼，下午回来刚上楼楼下就吵架，那声音叫一个大，我以为是房客找事，一看没想到是女服务员在指责房客，完了女服务员老公也是酒店的员工吧之类的也跑出来了，本以为是劝架没想到冲两个房客开始大骂，骂的那叫一个恶心，甚至要上去打人。大致意思就是床单没换，房客找不到服务员然后其中一个服务员让房客联系老板，完了换床单的女服务员怪房客跟老板说了，可能老板会罚她工资之类的吧，不过这也不是人家房客的原因啊？太过分了吧，后来吵了很久我回到房间赶快看我们的床褥，没想到也发现了很多卷曲的毛发你懂的..也没敢跟人家服务员说了,别再把我骂一顿，再不敢来了，吓人。。;房间0(很差);位置3(很好);服务0(很差)
14-08-23;sansummer;房间里味道很大啊，一开门有一种厕所的味道，但是厕所里又没有。不过从宾馆外面看，没想到里面别有洞天，四五层之高。;房间1(一般);环境3(很好);服务2(好)
14-07-25;思密达噗;还可以挺干净的，赶上旺季比较贵一些，还是比较干净的一个地方，;房间2(好);环境3(很好);服务2(好)
14-07-22  更新于07-22 00:48;来碗超帅的光;住之前讲好是100元一夜，交了300，其中100是押金，住两天，结果第二天晚上又收了200块钱，说一天200，还质问我是不是前台说的100一天，然后试图掩饰那个不是他们的人。找之前的前台人不知道躲哪儿去了。一共两个前台，你在一边问的，他就让你到另一边登记，然后好推脱责任。我是外地人，第一次来北京，对这里的素质就呵呵了。天子脚下都这样。我吃亏我认了，我只想说的是骗子骗钱骗得真开心，真想去报警，不过想想太麻烦，这种人就是警察来了也会有各种理由。骗子死全家，骗来的钱都用不掉留着早点死了烧给你！！一星都不想给！！不服的话来找我，老子正大光明。还有房子的质量我也不想讲，蜘蛛蚊子的一大堆，你妈逼开的这叫宾馆啊，简直就是给自己开的火葬场！！忘看到的人不要再上当了！！;房间0(很差);环境0(很差);服务0(很差)
14-03-26;lianburouxia;去北京玩的时候，经朋友介绍住在这里，环境挺好，地理位置更棒，离天安门，故宫什么的都很近，步行去就行，超赞;房间4(非常好);环境4(非常好);服务4(非常好)
13-10-20;vivian528;一开始是看着店里古色古香的才住的，结果店里连浴巾也没有只有毛巾，也就算了反正我家都环保都是自己带。问题是下午还没发现，晚上开空调暖气发现房间里有虫子，是那种有翅膀的小虫子，从床下往床上爬。父母说估计是潮湿产生的虫子，不咬人但还是不舒服不是么。服务人员清理了一次还是有，后来没法子只好开冷气，后来出现的就少了。本来想当时就退房走人，但是因为时间晚了周围酒店都客满了，没办法凑合了一夜。出现问题时老板娘说是要赔偿的，结果第二天早上前台换人了，也不承认昨晚的承诺也对虫子的事情装糊涂。全家人一夜都没睡好，全国四处旅游住过很多酒店，这种事真是第一次遇到。这种地方只住一次，再也不会再去，也会和身边所有人说别去。;房间0(差);环境0(差);服务0(差)
13-04-06;欣崽shimmer;跟我们第一天住的巢都宾馆比起来简直太好了，服务也不错，房间比较干净，位置也好，晚上九点十点出去也能吃到夜宵。;房间3(很好);环境3(很好);服务3(很好)
12-06-11;老姚520;前门大栅栏附近有很多这样的小旅馆，只要不是节假日，价格都还算便宜100-200就能搞定了。算是旅馆吧。屋里没什么东西，有电视空调，和洗澡热水;房间1(一般);环境2(好);服务2(好)
