time;user;text;score1;score2;score3
02-26;Solarline;很想写点什么…但是烤鸭这东西……罢了，来过到此一游！;口味3(很好);环境2(好);服务2(好)
02-26;墨柳先生;到北京就直奔全聚德，一个人的午餐，幸福感爆棚！服务员很热情，北京大妞的好客真是淋漓尽致！鸭子还是小时候经常吃的味道，好怀念;口味4(非常好);环境4(非常好);服务4(非常好)
02-26;xingxp78;烤鸭非常好吃，火燎鸭心也很好，鸭架汤一般。;口味4(非常好);环境4(非常好);服务4(非常好)
02-26;milk熊;就三个人，吃的少，于是就点了半套烤鸭。服务员说点半套的话需要拼单，表示理解于是欣然接受～但是！上来的烤鸭有些凉……就算是拼单也不应该是凉的啊。再说说这饼，随便上来了一屉被水浸湿并且皱皱巴巴都没铺开的鸭饼！我都怀疑这上屉蒸了么就端上来了！这神马啊啊啊啊……就是那种连撕都撕不开的状态，我心想去哪家烤鸭店吃也不能上来这样的饼吧……立刻叫服务员换！服务员不知所谓的解释半天拿走了，于是就不见踪影了……叫了N次没服务员理。等到最后上了以后，鸭子更凉了……我表示很失望……;口味1(一般);环境1(一般);服务1(一般)
02-26;柠檬汁糖;挺好吃的,预订完直接去就餐了，片鸭子手法很好，现场演示，第一口真的很香，吃多了会腻～;口味3(很好);环境3(很好);服务3(很好)
02-25;dpuser_1371402900;感觉大家下班好早 很喜欢小鸭酥～;口味4(非常好);环境4(非常好);服务4(非常好)
02-25;张蔧超;贵，鸭子的差别究竟在哪里，也木有吃出来。人好多;口味4(非常好);环境4(非常好);服务4(非常好)
02-25;乐活的茄子;还真是牛逼逼的老店，印象中原来只吃过两次，这次吃的是最彪悍的，剩了很多…菜量明显比烤肉宛鸿宾楼这样的老店厚道多了！这次最出彩儿的是番茄虾球，停不下来的节奏！微微辣，还有个酱爆鸡丁很帅，一直吃，咸水鸭肝，鸭掌都赞，还有个鸭肝酱挺有意思！烤鸭我倒是没吃出什么花样…;口味3(很好);环境4(非常好);服务3(很好)
02-25;幸福生活2010;为儿子庆祝生日，中午人不多，点了精品烤鸭，好吃极了，又点了鸭汤，原汤化原食。;口味4(非常好);环境4(非常好);服务4(非常好)
02-24;小丨Bo;作为到北京出差的外地人，总是要来全聚德尝尝的。但一进这家店，看到门口写着毛主席的题词，全聚德要永远保存下去，我也是醉了。;口味4(非常好);环境4(非常好);服务4(非常好)
02-24;温柔的阳光;以前总听这个朋友说全聚德不正宗，那个朋友说全聚德都是外地人吃的，真的已经被洗脑了。今天机缘巧合请教了两位老北京人，根本不是那么回事呀。相约不如偶遇，马上就去和平门的那家，到店才五点刚过，不排队。给了个靠窗的卡座，私密性不错。一翻菜单，都是小份的，我喜欢。可以多点些品种呀。话说周围都是北京人哦。烤鸭是必须要的，两个人也只能点半只了，好吃那是不用说的。全聚德的烤鸭切的比四季民福厚，所以量要多。这个荷叶饼真的是放在手心握一下再打开又弹回来的哦。芥末鸭掌 不错，很新鲜的口感，服务员还特别提醒芥末冲口。青椒鸭肠 鸭肠处理的很干净，吃口爽脆，好吃。炸丸子 焦香焦香的，这到底是荤的还是素的呀？娃娃菜 22一份，我真以为是盘菜呀，没想到是一个迷你盅的汤，哈哈，不过味道真不错鸭血羹 好吃，也是一个迷你羹天九炖鸭舌 好吃，鸭舌好理解，天九不知道是什么，滑滑脆脆，也是一个比 mini盅大点的汤最后还送了一份鸭架汤，好鲜啊，太好喝了，一小碗正好。我们居然有四份汤，哈哈，还好都是mini的。以后有机会要人多去，还能再多点些菜。对了，完全没有遇到店大欺客的问题哦，去洗手间还专门安排了服务人员拉门，这服务费真的蛮值得的。就是这边吃饭都不提供湿毛巾，不知道为啥;口味4(非常好);环境4(非常好);服务4(非常好)
02-24;dpuser_42576996310;不如便宜坊划算， 不如便宜坊划算;口味0(很差);环境0(很差);服务0(很差)
02-23;杨超_8455;毕竟是老字号 服务环境菜品全都没的说 没有打折差评;口味4(非常好);环境4(非常好);服务4(非常好)
02-23;xerxesi;想到吃烤鸭就能想到全聚德这味道我喜欢。;口味4(非常好);环境4(非常好);服务4(非常好)
02-23;mykeyssina;老字号了，为了请外国朋友来的，好;口味4(非常好);环境4(非常好);服务4(非常好)
02-22;葉_5453;味道很棒，环境不错。有一个服务员不太好，叫不来人;口味4(非常好);环境4(非常好);服务2(好)
02-22;小曾_911;品地道烤鸭，了解烤鸭文化，来和平门全聚德;口味4(非常好);环境4(非常好);服务4(非常好)
02-22;匪我所思～;过条马路就是全聚德，今天终于来了，来的晚就要等位，所以五点多就到了，进转门以后，领位让我们上了四楼，首先看到的就是挂在那的一只只烤鸭，走进大厅，真有点过去国营饭馆的样儿，到这来的食客都是奔着烤鸭来的，这就不用说了，随便点了几个菜，味道还行，说真心话，烤鸭的味道没有想象中的那么好，个人感觉太油了，不如某些店的好吃，一只没吃完，打包回家熬汤了。;口味4(非常好);环境4(非常好);服务4(非常好)
02-22;dpuser_9523165260;感谢大众点评。预约了不用排队直接就可以进店了。但是鸭子没有传说中的那么美味。;口味3(很好);环境3(很好);服务3(很好)
