time;user;text;score1;score2;score3
02-19  更新于16-02-19 15:30;落茗;在马迭尔尝到惊艳的香草冰棍，没走两步就看到这家位于前门大街59号的稻香村，对于稻香村，早已耳闻许久，淘宝上一直想买未买的山楂锅盔，旅游帖里看达人推荐的牛舌饼，都是吸引我不由自主进门的动力。店内很干净，新鲜出炉的饼类处种类很丰富，看上去都想来上一口啊。每种饼的价格不一，购买的顾客也有很多在排队，有挑选饼后买礼盒装的也有装小纸袋散卖的。因是第一次购买，怕是不如意，加之住的地儿离这很近，看到有散称的就只简单的买了3块饼尝鲜，牛舌饼、山楂锅盔和椒盐芝麻饼，服务员很正规的称重打单，只需4.3元，好便宜的感觉。（尤其是对比晚上的经历：同伴因为中午尝了两口牛舌饼后疯狂地爱上了它，在吃晚饭前看到粮食街另一家叫稻香村的店果断进门买了2块牛舌饼，我也另要了麻花和枣泥糕，但出门后才后知后觉地发现4块饼居然要22元，中午的才4元= =。更没想到的是味道也和中午的天差地别，每种饼只尝了一口，那硬度真的是放了几年才有的吧，实在是不能下咽而浪费了。后来才发现北京真的到处都开有稻香村，但价格不一样，实际上几家连锁的大店才是最美味的，价格还比那些小店便宜许多，所以来这还是要认准了店铺。基本上人多的店是真的，还有能鉴别的一点是就算你买2块饼也有小票给你的，再加散装装袋的都是小纸袋，每个只能装2、3块饼，符合这些的就属于比较靠谱的了。那种塑料袋装的肯定不是正宗的哦！）话说回来，第一次买的牛舌饼和山楂锅盔真的很好吃，牛舌饼属于咸味酥口的，山楂锅盔很有北京特色，山楂馅酸甜开胃。最后一天回家前也来这买饼，基本上各个种类的都来上一两块，个人比较推荐以上两种和抹茶酥，其他的就相对一般些。;口味3(很好);环境4(非常好);服务4(非常好)
02-18;雾雨胭脂;非常奇怪，市里的稻香村过节都排大队，这里确没有人关顾，买了枣泥酥，味道不错。;口味4(非常好);环境4(非常好);服务4(非常好)
02-14;好哒吧;我一直都挺喜欢吃稻香村的，但是这次来钱能玩儿，看到那么多稻香村真是让人眼花缭乱！差一点就被蒙住了双眼，但是我要告诉大家的是！擦亮你们的双眼别被假的稻香村给骗了！北京稻香村一般都是三禾的！注意看图上的标，是三个合组成的一个标志。有这个标志的才是正宗的北京稻香村，前门那块儿什么特产之类店几乎都是假冒的！而且价格也高于真正的北京稻香村，这家稻香村挨着吴裕泰。最后推荐给大家我喜欢的山楂锅盔，喜欢吃酸甜口的朋友不要错过。;口味3(很好);环境4(非常好);服务3(很好)
02-12;xqq826;老北京遍地都是稻香村，每家都说自己是正宗的，真的不知道要去哪家购买！而且神奇的是每家店的价格都不一样！如果是稻香村连锁店、那每家店的价格不应该都一样吗？后来问了北京当地人，才知道一定要选三禾，不是三禾的那就都是假货！而且，重要重要重要的是，三禾稻香村还比其他乱七八糟的稻香村便宜！;口味3(很好);环境3(很好);服务3(很好)
02-08;风沫瑶;跟妈妈逛大栅栏的时候进去买了一袋果脯。;口味2(好);环境1(一般);服务1(一般)
01-31;didney。;在北京谁不知道稻香村？本身是不太爱吃这种糕点饼类的！可是自从吃了一口牛舌饼就惊艳了太好吃了！尤其是这家前门店的，价格比别家实惠，也比别家好吃！虽然不知道里面是啥，就是觉得好吃。走之前特地买了一大盒，拼了各种东西带回去吃。服务超级好的，很细心的给你称重，包装。尤其是在一家不知名小店买了花生酥却被坑了，就更加觉得稻香村牌子又大还不吭人，实在是太好了！;口味4(非常好);环境4(非常好);服务4(非常好)
01-26;心魚心語;來北京一定要買的伴手禮，吃過一次就愛上了，質樸實在的美味，連嗜甜的蘇州同事都讚好，不枉大老遠提得手痛哈;口味4(非常好);环境4(非常好);服务4(非常好)
01-25;eatergeek;中华老字号稻香村生产中西糕点、熟食制品、速冻食品、休闲小食品等十二个系列的400多个品种，别看他是在北京名声大震的传统食品店，其实是一家生产经营南味食品的厂家。其实主要经营的是传统糕点，毕竟是中华的老字号嘛。本以为连锁店的价钱都一样，但现实证明我想错了。像在前门这种热门商圈的店面的价格就比其他一般街道的连锁店每斤贵上几块钱，所以大家还是到非热门商圈的连锁店买吧，毕竟到处都有连锁店。口味说不上多好吃，毕竟这些糕点在其他地方也有类似的东西，吃的更多的是情怀以及名气吧。;口味1(一般);环境1(一般);服务1(一般)
01-08;ktsjk1993;我们都会有些不了的话，我们的生活方式，我们的生活方式，;口味3(很好);环境3(很好);服务3(很好)
01-06;zp_6861;味道很好，买回去点当点心，下回还会继续来买。;口味4(非常好);环境4(非常好);服务3(很好)
15-12-16;alinc518;很多种类的 任选。。。。。。。。;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-05;楼兰大媒婆;游大栅栏看到稻香村，装修古香古色。;口味4(非常好);环境4(非常好);服务4(非常好)
15-11-29;kaidolce;坑人的店！称重时店员放了近一斤芝麻糖在里面！回来拆开才发现！价格全国最贵！打包袋两元一个…别家不收钱的！关键是…散称的几乎都是杂牌的…回来整个傻眼！;口味0(很差);环境0(很差);服务0(很差)
15-11-25;ncyygo;北京很多地方都有稻香村的店 我选择在王府井的旗舰店和前门大街店买 价格都差不多 里面有散装的糕点可以在北京吃 如果要带回家可以买袋装的 一般36元一斤 称好后有专门的袋子封包 比较喜欢艾窝窝和驴打滚 这种老北京小吃 口味很多 也有特价的 100元3袋 但是搭配较少 不如自己选喜欢的;口味4(非常好);环境4(非常好);服务4(非常好)
15-11-18;lililili98;不错，在百货负一层的才是正宗的，每种价格不一样才是正宗;口味4(非常好);环境4(非常好);服务4(非常好)
