time;user;text;score1;score2;score3
02-15;冬日回忆;无意中搜到这家，南城的酒吧真是少啊。。。好评的更是少之又少。。。去之前致电老板问了问，人很热情，丝毫没不耐烦。这家按地图指向还是很方便的，车就停路边上了。。。店里很昏暗，去的时候只有一桌人，后来慢慢就多了，但是氛围很好，酒的样式也多，可选的多。人多以后有点吵闹，不过各聊各的咯。服务真的很好！赞~去的时候店里厨子回家过年了，所以外带了食物来吃，也ok。就是酒调的稍稍有些淡，但是价格真心不贵，还行还行！浅酌三五杯，挺好~~~;口味2(好);环境3(很好);服务3(很好)
02-04;kumakofung;去了两次，薯条好吃，pizza不好吃，酒一般;口味2(好);环境2(好);服务2(好)
01-19;dpuser_41511613901;不贵，老板人很好，酒劲有点大，那天没有薯条了，老板给的瓜子，有点闹肚子;口味2(好);环境4(非常好);服务4(非常好)
15-11-09  更新于16-01-15 13:00;爱吃玫瑰饼的玫瑰小姐;无意中来前门看见的 店面不太好找 在京兆酒店对面 挺黑的 但是感觉进去很温馨呢 虽然8点的时候还没人 屋里有点黑吧 店里头有两个男店员帅哥 服务很好 态度也很好～推荐大家逛前门的时候可以去去 喝一杯什么的 价钱很便宜呢 平民价～然后店里免费WiFi 。再说说酒 我要的螺丝刀 还可以 一半酒味一半果汁味儿 我闺蜜点了龙舌系列的 她接受不了 我基本都喝了...我觉得还行 挺好的～;口味3(很好);环境2(好);服务4(非常好)
01-13;dpuser_24294117524;很温馨的小店 价格很便宜 特别适合下班后过去休息一下 ！必须赞一个！唯一就是禁烟...;口味4(非常好);环境4(非常好);服务4(非常好)
01-07;李亚楠_8381;很不错，在那跨年的，很热闹。价格也不太贵，只要不是酒徒;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-08;dpuser_99826193121;小店就在前门，位置还行，，反正是喝醉了;口味2(好);环境2(好);服务4(非常好)
15-12-06;恭喜发财0921;门脸很小，就是离珠市口近，逛完世纪天鼎走过去的，屋内灯光幽暗，不会去第二次了哈哈哈哈;口味3(很好);环境2(好);服务4(非常好)
15-11-20;maki512;和男朋友约会的时候去的，可能我们去的早，一开始还没有很多人不是很吵。后来音乐很吵，说话都费劲。莫吉托里薄荷太多了，还有冰块也多。希望老板改进下啦。;口味2(好);环境2(好);服务3(很好)
15-11-20;ArcaneStone;也算是这家常客了，基本上几天就去一次。真的是非常棒！;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-22;tgmailuser_6823492155;人不多，地方就在前门，挺方便的;口味3(很好);环境3(很好);服务1(一般)
15-10-21;Ben_6343;没想到在前门附近还有这么棒的地方。关键是价钱还不贵。下班可以来坐坐，还能认识新朋友。;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-19;八卦郭郭;好喝，位置比较好找 店里比较安静;口味4(非常好);环境4(非常好);服务4(非常好)
15-09-17;Granchus;超赞的酒吧 地方不大 很安静 适合和朋友小聚;口味4(非常好);环境4(非常好);服务4(非常好)
15-09-17;dpuser_73154001332;覺得不錯，環境好，很喜歡，喜歡;口味4(非常好);环境4(非常好);服务4(非常好)
15-09-13;酥小斐;还好，第一次去，当时很晚了，没啥人;口味3(很好);环境3(很好);服务2(好)
15-08-30;LIUYao_5134;一个青旅下面的酒吧 老外居多 还碰到了两个德国人 还不错;口味3(很好);环境4(非常好);服务4(非常好)
15-08-25;謝金輝;很不错的一次放松。。总的来说，老板人也好，地方也舒服;口味4(非常好);环境4(非常好);服务4(非常好)
15-08-05;clarkwxl;酒不错，有好多别的地方喝不到的酒。重点是音乐很好听。环境很舒服。店不大，但去了感觉不吵不闹。几个哥们聊会天很合适。夜店去多了，那些太吵闹的感觉没意思了。这个店很满意，以后有机会还会去。;口味4(非常好);环境4(非常好);服务4(非常好)
15-08-01  更新于08-01 00:28;dpuser_3158727378;好久没到98号了，刚出差回来，和朋友小聚一下，小而温馨，环境很和谐融洽， 这就是家，每回来都玩的很开心，绿精灵一如既往的牛逼，不多说了喝起;口味4(非常好);环境4(非常好);服务4(非常好)
