time;user;text;score1;score2;score3
15-09-19;边缘蓝;在大栅欄商业街，这个筷子店是很有意思的店，因为它并不是“名牌”，门口横幅上写着“送筷子，送快乐，送筷子，快得贵子”让人忍不住有进去看看的欲望。这个筷子店小小的门头，里面不大，里面经营很多种筷子，木制的、金属制的，原色的、大红的，各种样式，各种颜色都有，价钱并不便宜。进去以后，在老板的热情推销下大多数人会被吸引并买下来，或是送人，或是自己用，都不错。;产品3(很好);环境2(好);服务3(很好)
15-06-06;XS320;曾经的辉煌不在。满是外地的游客。;产品3(很好);环境3(很好);服务3(很好)
15-03-01;Wilhelmp;就是算卖旅游纪念品的的店铺吧～;产品2(好);环境3(很好);服务2(好)
14-11-23;baby～blue～;挺多好玩的式样，看看觉得很有意思呢~也挺贵的，送礼可以考虑~;产品2(好);环境2(好);服务1(一般)
14-11-10;耿小哥;前门步行街，这时候也挺热闹，大栅栏名声在外，但总觉的就是卖杂品店的一条街，没啥特色。;产品1(一般);环境1(一般);服务1(一般)
14-09-09;minozjessica;筷子店里有些挺不错的产品。。但是感觉这种东西也不太能送出去，，;产品2(好);环境2(好);服务2(好)
14-08-31;薄荷瑞_Luna;挺有特色的筷子店，面积不大，但是品种很丰富，有很多不同的样式。尤其适合买来送新婚夫妻，既实用寓意又不错。送筷子祝人家早生贵子，挺喜庆的。筷子不便宜，不过也仅限于送给好友或者外国友人吧。毕竟只送餐具还是觉得礼物太轻也不太正式。;产品2(好);环境1(一般);服务2(好)
14-06-07;甯微0086;感觉挺坑爹的地方，地方挺好的人还挺多，蒙外地游客的。。。大家懂的;产品1(一般);环境1(一般);服务1(一般)
14-05-24;JucciWen;放假的时候人多到爆，根本走不动路，好多卖小吃的但是也就那几样;产品1(一般);环境0(很差);服务1(一般)
13-11-18;麦兜兜里的糖果;其实也不是要过来买东西的，听说卖挺多有北京特色的小东西，所以过来瞧瞧，挺贵的，人特别的人，逛逛还行。;产品2(好);环境3(很好);服务2(好)
13-09-05;hjw0070;估计就系咱们这些游客去的地儿，卖的都是旅游品，人多东西又不是特别便宜，要买价廉物美的东东，还是去别的地方呗;产品1(一般);环境1(一般);服务1(一般)
13-06-28;帅偶霸小伙;价格不太贵，都是小东西，买回去又用不到，这里纯是人挤人，挤死人，买了把扇子，上面印的莫生气，我老公还和我说，只要你一生气我就给你念莫生气~;产品2(好);环境2(好);服务2(好)
13-06-01;安然ann丶;里面东西都挺一般的,跟价格一样,也都不贵,人来人往,感觉买的人并不多;产品1(一般);环境1(一般);服务1(一般)
13-06-01;安然ann丶;里面东西都特别便宜,人也来的很多,里面服务员因为太忙态度都不是特别好~不怎么喜欢;产品2(好);环境1(一般);服务0(差)
13-04-19;牛仔的小牧场;来这边逛过两次，我觉得不是很有特色的吧，都是随处可见的一些小商品啦，价格虽然不是很贵，但买来也实在没什么意义啦，随便逛逛吧;产品2(好);环境2(好);服务2(好)
13-03-19;我很无语BJ;陪同学买纪念品给家人~里面有老北京特色的纪念品挺多，但是要价比较高，需要跟他砍价，照着10元往下砍吧，不然就会被坑~;产品1(一般);环境1(一般);服务1(一般)
12-11-07;刘芷菁;跟秋桑逛前门顺便来这里逛逛~他家的小商品挺多的，看中了人名的手机链~给姥姥家亲戚一人穿了一个，送给她们时，每个人都很惊喜呀，嘿嘿~~;产品3(很好);环境3(很好);服务3(很好)
12-10-31;砂锅肥肠;怎么说呢商场不能和西单啥的相比毕竟是在“城里”呵呵感觉很原始的衣服鞋子款式不是很潮一般外地人来旅游的居多;产品4(非常好);环境4(非常好);服务4(非常好)
12-08-22;长春的帅哥;我去在大栅栏逛街时，在筷子店买了一盒筷子送人，自己又买了俩双12生肖的银头筷子，很好用。小老板她人很好又送给我俩个小勺子，甚是怀念！愿她身体健康生意兴隆！;产品4(非常好);环境4(非常好);服务4(非常好)
12-07-30;yomg;这个地方的东西，服务。一个字差!特别是个別的门户简直就是差透了!就是德克士对面那家，营业员的服务那叫一个狗屁!建议大家注意!真想一个星都不给，可是提交不了!;产品0(差);环境1(一般);服务0(差)
12-04-04;雾霾斗士;旅行团安排购物的集中地，衣服成色质量都很差，全是动物园的货要价却贵出好多，能砍价，就是不给便宜，好像来这里的都是老帽儿，活该挨宰一样;产品1(一般);环境1(一般);服务1(一般)
12-03-15;触岸;怎么说，算是很有老北京气息的购物中心吧，但是真心觉得没啥吸引人的地方，一般不会来这里买东西，来这里的顾客大部分都是来前门游玩的游客，然后进来看看，买的人自然就更少了;产品1(一般);环境1(一般);服务1(一般)
11-12-01;绿tea2015;我觉得还好啊，看大家评分都很低呀关键这种地方就是逛的，一般很少买的之前就买了两杯喝的，还不错，整体感觉还是给外地人来逛街的为主吧;产品2(好);环境2(好);服务1(一般)
11-10-30;我是梅干啊;大栅栏购物中心地理位置就说明了她面向的群体，不是外地人就是外国人，本地人很少有在这买东西的！价钱贵，还没有什么好东西！;产品2(好);环境2(好);服务2(好)
