time;user;text;score1;score2;score3
15-12-02;哔哩哔哩_2217;还不错，如果隔音再好点就好了，人太多那边，还不错的一家酒店吧！;房间4(非常好);位置4(非常好);服务4(非常好)
15-08-30;dpuser_67397492338;8月中旬去的，找了很多酒店才在这找到了一个三人间，位置不错离天安门很很近，步行十五分钟左右，只是离地铁口稍远，没坐公交不过门口有一公交没怎么坐过，整体来说还是经济实惠，据酒店员工说他们还是国营的，推荐下吧！;房间4(非常好);位置3(很好);服务3(很好)
14-11-17;顺顺顺顺顺顺顺顺;11年花98团购的，在一楼，没有窗户，早晨特别早就开始吵，不知道是团购给的房间不好，还是其他房间都这样！;房间1(一般);位置1(一般);服务1(一般)
14-10-17;ChristyWu00;就是小点，其他的都挺好的，胡同里有各种小吃还有好玩的，离天安门很近;房间3(很好);位置4(非常好);服务4(非常好)
14-08-20;暮雪sunny;在胡同里面的酒店，不太好找，但是距离前门还是很近的。屋内设施一般。;房间2(好);环境2(好);服务2(好)
12-08-14;Lionel_Chan;比较难找，胡同里，环境一般，不过在北京，团购算便宜 的，地点还不错;房间4(非常好);环境4(非常好);服务4(非常好)
12-07-23;人影断幽坊;来北京旅游住的这家，位置比较偏，边走边看到前门需要近半小时。住的标准间150元，房间环境还不错，干燥通风无异味，每次玩了一天回到房间都发现换了新的一次性洗漱用品收走垃圾。网速很快这点我很喜欢，大概300多K/S。隔音不怎么好，隔壁男女的OX声吵的我心烦意乱。总体来说比较好，住的挺满意。;房间2(好);环境2(好);服务3(很好)
12-03-20;步少爷;位置离前门很近，但是不好找，在小胡同里，下雨天去的，从前门地铁站c口出来也不知道怎么走，还是打车过去的，很不爽。屋子空间小，楼梯也高，卫生还可以，热水器水温也不错，但卫生间下水道味儿很大，隔音不好，走廊里说话屋里听得很清楚，拖鞋也不是一次性的，被子比较潮，空调叶片很脏，有网线但是上不去网;房间1(一般);环境1(一般);服务1(一般)
12-02-18;海狸在肉中徘徊;住的标准间 屋子比想象得好 什么都有还挺大 开着空调很温暖 但是早上8点半左右就开始有人在宾馆大声说话 根本睡不了觉 擦 不知道是工作人员还是什么 太烦人了 就这点不好 本来玩儿一天挺累的 大早起来还有人吵吵;房间2(好);环境1(一般);服务1(一般)
11-05-17;aqua1986;团的 不想多说了 完全不是正规酒店的样子 房间有异味  阴暗潮湿 感觉不太干净 破坏旅游的好心情 唯一的优点是离前门大街比较近;房间0(差);环境0(差);服务2(好)
11-03-17;smkurama;在拉手网买的团购，去之前1周已经打电话预约过了，但是去的时候他们竟然说没有我们预约的名字，差点就没有房间住。最后给的那个房间空调是坏的（好在天气合适用不着），电视没信号（后来及时来了师傅修好了），房间里该有的都有，只不过掀开茶杯发现里面已经有了半杯水（崩溃，前面人喝的杯子没收拾），总体感觉在108块钱的价位上来说，房间的硬件设施还是很不错了。宾馆的楼道里不是很清静，白天的时候睡午觉有点吵，晚上偶尔有电话铃声响起。第2天一早比较囧，服务员一个门一个门的敲敲说要打扫卫生，看看表当时8点，想睡会懒觉都不行啊……饿的神……但是宾馆的地理位置还是不错的，在大栅栏附近，吃饭和逛街都方便。;房间1(一般);环境1(一般);服务1(一般)
