time;user;text;score1;score2;score3
02-23;不尴不尬_哭笑不得;店面非常不入眼，店堂里装饰也很陈旧。味道还可以，长条状的，皮很薄。就是论斤卖，上海论两卖的，最少也要半斤。帝都就是个儿大！;口味4(非常好);环境3(很好);服务4(非常好)
02-22;dpuser_77246373721;非常好吃，下次还回来，这么多年吃过最好吃的锅贴！;口味4(非常好);环境3(很好);服务3(很好)
02-21;TUTU0716;跟很多点评一样，奉劝大家千万不要去，尤其特意慕名而去，一万个不值得。非常质疑为何会有美食节目拜访这，而且这么好的人气？难道就因为它屹立于门框胡同？首先它并非是老字号。操着浓重南方口音的两口子，环境非常脏，且没有老字号该有的样子。特别脏乱差的路边摊。老板娘也一副爱吃不吃的样子。不想多说一句话。我一再质疑是不是走错了？经反复认证确实是这家店。不要去不要去不要去！;口味0(很差);环境0(很差);服务0(很差)
02-20;bossli1985;锅贴口味尚可，比较油，店面有点难找，环境在意料之中。随便吃吃，特色算不上。;口味3(很好);环境2(好);服务3(很好)
15-09-26  更新于16-01-25 13:03;陈家糖糖;地点隐秘不好找，环境不是一般的脏乱差。一共也就能容纳二十人。锅贴的皮很好，劲道。三鲜的馅料很一般，就是猪肉和少许虾仁，老板说没有第三种材料⋯⋯也就是二鲜。整体来说味道也就是普通餐厅水平，桌椅和餐具也无比的差。一两四个，价格见图片。绝对不值得专门去，环境差到食欲全无。;口味1(一般);环境0(很差);服务1(一般)
01-24;wzg1152;位置就在门框胡同，汤汁很多，很不错。;口味3(很好);环境3(很好);服务3(很好)
01-21;厨神如花;也不知道正不正宗了，地处前门门框胡同;口味2(好);环境2(好);服务2(好)
01-18;xqq826;不明白为什么大众点评上对这家店的评分这么高，而且还好多人说重点推荐！我想说好吃在哪里，为什么要推荐！这家店根本就不是北京老字号，老板和老板娘也不是北京人，操着外地口音的普通话！根据点评上的推荐，点了半斤大葱猪肉锅贴，说是店里的招牌！锅贴的底不够脆，整个锅贴油腻腻的，像油里捞出来一样，很腻很腻！一句话，非常非常一般，甚至可以说不怎么好吃，不建议大家特斯过来吃一顿！;口味1(一般);环境1(一般);服务2(好)
01-18;falkamk;跟妈妈两个人瞎晃悠没想到正好就碰到了这家店！以前看美食地图的时候就觉得香的不行终于自己也可以吃到啦~去的那天人超级少，我们是第一桌去吃的，吃完了第二桌人才来。锅贴现点现做所以点完了之后还要再等二十分钟左右，小店面积小门不严实冷风嗖嗖的。锅贴价格从40~60一斤不等，一两四个，三两起卖。要了三两西葫芦鲜肉的跟三两牛肉大葱的，一共27块钱。西葫芦鲜肉锅贴：端上来的时候表面金黄，油汪汪的看着很有食欲，锅贴都是细长型的，个头不大馅儿也不多。不过好在是皮薄又脆，吃起来也没有油的腻口的感觉，馅儿也是多汁鲜嫩，吃起来还不错~牛肉大葱锅贴：这个同样的皮薄脆馅多汁，可是葱的味道太大，遮住了牛肉本身的味道，而且牛肉又有些疝气，我跟妈妈都觉得不好吃。环境就相当相当一般般了，我们还在桌子上发现了一只游走的小强。。。;口味3(很好);环境2(好);服务2(好)
01-14;dpuser_30738233151;店比较难找，但是味道还不错，挺好吃;口味4(非常好);环境4(非常好);服务4(非常好)
01-09;dpuser_97299549407;非常棒，性价比高，量足，超好吃的。;口味4(非常好);环境3(很好);服务3(很好)
01-06;my3yuan;闻名已久，今天来前门试了一下，店内环境实在不行，卫生堪忧，锅贴味道不错，觉得猪肉大葱馅好吃，店里有人抽烟向老板提了，老板也不管管。锅贴价格40到60一斤，现点现做，底脆皮薄，一两4个，小米粥2元1碗挺热乎;口味3(很好);环境1(一般);服务3(很好)
01-06  更新于16-01-06 17:28;吃到停不下来啦;锅贴做的特别好吃 特别焦 就是吃到最后有点油 强烈推荐大家尝一尝这里做的炸灌肠 做的特别的用心 特别的好吃 店里地方不大 6 7张桌子 不过人很多 去晚了都要排队的 这个店在一个小胡同里 跟着导航还是很好找的 服务员大姐也很好 开了空调 还是有点冷。;口味3(很好);环境3(很好);服务3(很好)
01-05;mennylili;和家人来前门玩，到大栅栏逛逛，提前查了一下，说门框锅贴老字号，还上过美食节目，就专门查了地址找过来。位置还算好找，看到门框胡同往里一直走就看到了，说实话门脸太小了，环境也真是太凑合了呵呵像过去的小吃部，墙上还有北京美食节目火旺采访的合照。锅贴都是半斤起做，点了韭菜鸡蛋，三鲜，羊肉西葫芦几种馅的，因为都是现做的，等了得20多分钟才上桌，形状是细长型的，馅不是很大，说实话有点儿小失望，没想象中那么好，记得以前在甘家口一个饭店里吃的锅贴比这好吃多了，虽然他家主打并不是过锅贴，但做得确实比这所谓的老字号好吃多了，也可能各人口味不一样吧，另外老板也不是北京人哦，呵呵这点又是有点儿意外。路过吃吃也行，专门过去太不值得了。;口味4(非常好);环境3(很好);服务4(非常好)
01-04;zhangweis;真的一般，不知道为什么评价这么高，悲剧;口味2(好);环境2(好);服务3(很好)
