time;user;text;score1;score2;score3
02-14;赵旭_4740;太满意了，爆肚超好吃，羊肉也非常好，尤其小料太棒了！！;口味4(非常好);环境3(很好);服务3(很好)
02-06;cigar520;不错，很喜欢他家的麻酱，老板服务态度很好，给个赞;口味4(非常好);环境3(很好);服务4(非常好)
01-10;大胃贝;铜锅，炭火，手切肉，麻酱，韭菜花，辣椒油，糖蒜瓣。和现代新时尚火锅那些摆三四排的调料区相比是那么的朴实。而正是这份朴实，保留住老北京最地道的味道。爆肚一绝，火候恰到好处，不生不老。高钙羊肉卷，带脆骨的羊肉。手切羊肉，很嫩又带嚼劲。酸菜下锅，与羊肉一起，正是冬天温补的好货。最后一盘爽滑的面，带着一锅的香气沾着麻酱，撑到走不动路。老板招呼客人像家人一般，牛骨髓卖没了要和你解释很久，从采购到处理的过程讲的毫无保留，热情又感觉吃的踏实。位置在煤市街与大栅栏口向西走一段路，在胡同南侧，快走到岔口了，不是很好找，但就一条路留心就能遇到。;口味4(非常好);环境3(很好);服务4(非常好)
01-04;千乐千乐;离开帝都的最后一餐，没想到就在旅馆附近，哈哈，那个糖蒜好好吃啊，量超足，涮羊肉吃的好爽，舍不得离开北京了…我不要走！;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-19;吃货东东枪;我们已经吃到火锅里什么都捞不出来了。老板挺牛的。品牌就是要会讲故事。推荐羊腿肉。;口味4(非常好);环境2(好);服务4(非常好)
15-12-15;dpuser_5490393843;很好的一家店，店主很热情，老北京啦;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-01;菠萝baby;好久没吃涮羊肉了，昨天和男朋友去吃的，两份羊肉一份爆肚，蔬菜若干啤酒两瓶，服务态度也很好，吃的很开心～;口味4(非常好);环境4(非常好);服务4(非常好)
15-11-25;余鑫1107;他家肥牛好吃，非常满意，就是羊肉一般;口味4(非常好);环境4(非常好);服务4(非常好)
15-10-19;westlife66;很不错，老板很年轻很热情。能够尝到地道的京味涮肉很幸运。;口味4(非常好);环境4(非常好);服务4(非常好)
15-09-30;璠_9213;也还好，就是总忘记茶水，添个饭说好几遍，十几分钟才拿来。添个饭的时间总是有的吧！;口味3(很好);环境3(很好);服务3(很好)
15-09-22;天蝎麦兜儿;绝对标准正宗！撑的我都走不动了老板人很帅，很好;口味4(非常好);环境3(很好);服务4(非常好)
15-07-17;爱吃的假斯文;作为一个土生土长的北京人，最爱吃的就是铜锅涮肉，也吃过太多的涮肉店。客观的说，这家店开在游客聚集区，性价比就算很不错的了。羊肉、蔬菜的菜量还是比较足的，脆骨羊肉很有嚼头，麻酱小料拌的也不错。店面虽然不大，但老板人很热情，不断的招呼客人。看着边上的外地游客，感觉这家店也算是对得起北京涮肉的名头的。;口味2(好);环境1(一般);服务2(好)
15-06-16;yrpx;外地去北京玩，吃到感觉太惊艳啦！！！羊肉很嫩，量足，麻酱也很好吃。总之非常棒！！！;口味4(非常好);环境4(非常好);服务4(非常好)
