time;user;text;score1;score2;score3
01-02;Weixin_0867631281;实在太垃圾了，我选在篮子里的估计也就3斤左右，结果上称就6斤了，立马给你封袋，必须买，等拆开看，里面多了很多自己根本就没有选的果脯啊什么的，明明栗子糕我只拿了4个，结果里面多了五六个，实在太过分了，太垃圾了;产品0(很差);环境0(很差);服务0(很差)
01-02;可可nani;不说味道也和服务没关系 称东西装的袋子有你根本没选的东西。称完大概4斤多 觉得挑的时候没那么重 从透明袋子看 里面有我 根本没有买的果脯 恶心的不行 败坏名声 大概是觉得前门买东西的都是过客宰一笔是一笔吧;产品0(很差);环境0(很差);服务0(很差)
15-11-30  更新于11-30 20:23;天使是男的;注意注意！店里营业员都特么没一个好人。我当时就拿了两个豌豆黄，想尝尝。回家打开一看，七八个。哪来的呢？我用筐子拿完了，递给他装袋。他那个袋子里有问题。我的东西放进去之前这袋子里就有很多东西。她也不给你看称重，说完了多钱就递给那人马上装袋。让你去付钱。我说怎么那么重啊，我没拿多少东西啊。来趟北京转转，遇到这样的北京店，也是醉了，对首都的印象立马降低。20一斤的东西卖38。还要这么耍滑！;产品0(很差);环境0(很差);服务0(很差)
15-11-17;小_内伤;北京的知名品牌御食园！这家的位置就在 东城区 前门大街3号！！！应该算是这个品牌的直营店了！！选了很多，先不说食品品质口味怎么样！就说这服务吧，，，扯着个嗓子喊毛啊，，，人家想买啥就买啥，用不着你没命推荐！最后看到大众点评团购卷很上算，，买的挺多，，用劵能实惠很多，，没想到结账的姐们说不能用！一开始说什么他们公司就没有这个团购，然后就是不能用。。不能用就别忽悠消费者好吗！赶紧把团购闪惠下了！！;产品0(很差);环境0(很差);服务0(很差)
15-08-28  更新于08-28 20:29;范厨师1;不满意的一次购物！缺少诚信！自己亲手挑的东西满满意意的交给售货员，然后售货员给你封袋称重，最后按照商家的要求付钱，但是回家一看，包装袋子里面多了很多不是自己选的商品，御食园也是百年老字号，为什么有些售货员这样做，我不想你们御食园给我什么答复，我就想告诉喜欢御食园的朋友封袋称重后再打开袋子看一下是否是自己选的商品，千万不要付钱之后再看，不然就说不清楚了！希望不是御食园店家的意思，只是少数营业员的个人行为！;口味0(很差);环境0(很差);服务0(很差)
15-07-22;camara;大栅栏店闪惠支付说是没接到公司通知不能用，打了团购上的手机支支吾吾说不清楚我还在问电话就被挂了！问店里营业员团购的券能不能用，被告知店长不在不能用，当时就想打12315，他们看我这么拧，说可以直接给我打75折付现金！这不是搞欺诈嘛！明显是在各网站上宣传团购打折信息，但实际上什么折扣都没有！很多人在店里该称的打包的都好了不好意思拉下脸来较真儿，就全款付了！这种做法太不要脸了，玩儿不起就别玩儿，还百年老字号，北京人的老脸全被你们丢完了！;口味2(好);环境2(好);服务0(很差)
15-06-24;kimimiracle;到北京老妈点名要带的小食，必须满足的稻香村哪哪都是排大队，北京盆友说这家也是名店啊，干嘛不在这家买基本每样都拿了，现在的老北京小零食没有我小时候吃起来那么甜了，比较喜欢的而且几位大姐介绍的很好，会推荐给盆友的;产品3(很好);环境3(很好);服务3(很好)
15-06-22;陈文元;服务态度恶劣，没有一家接受团购券，还搞毛团购啊，超级差评！;产品0(很差);环境0(很差);服务0(很差)
15-04-03;__8__;前门大栅栏入口进去右手边第一家就是，很醒目的位置，产品品种多样，大都是老北京小吃，买土特产的好地方。;产品3(很好);环境3(很好);服务3(很好)
15-02-24;15630710_51返;不给用代金券，服务还很差，问要点分装小袋袋还不肯给，东西买的也不少的呢;产品1(一般);环境1(一般);服务0(很差)
15-02-22;StoneWoods;说到北京特产,还真想不到太多可以拿着上火车的.烤鸭嫌贵,适合分发给家人朋友们的,可能也就是这些糖果点心了.位于前门大街路口的这家御食园是生意异常火爆的,各种袋装的小点心,跟糖果无二致了.由于地理位置好,客流量是相当的大,当然,这里的定价也是最高的吧,可千万不要看到满目的花花绿绿昏头了冲动消费哦.一个是定价高花冤枉钱,再就是早早地从这里买了之后,沉甸甸的东西会影响游玩质量的.后来发现大栅栏这里好几家糖果点心店都卖御食园和稻香村的产品,要说货比三家,产品其实都是有很大重复的,在哪里买其实没那么重要吧.再就是真的要买的时候可以每一样只拾上一两样,最后会发现样数很多的,千万别非常压秤了才发现没有挑完所有品种.;产品2(好);环境3(很好);服务2(好)
15-01-28;兔小灰0919;相当于打八折，还不错，品种很多;产品4(非常好);环境4(非常好);服务4(非常好)
15-01-09  更新于01-09 21:16;灵晓芝;正宗的北京特产品牌，好吃又货真价实，最爱蜜麻花了，带了好多呢，还有什么茯苓饼，状元饼，驴打滚;产品4(非常好);环境4(非常好);服务4(非常好)
15-01-09;环海之月;店铺里品种很多，有艾窝窝，驴打滚，蜜麻花……最喜欢它家的蜜麻花了。;产品3(很好);环境3(很好);服务2(好)
15-01-03;饭团爱上飞;御食园，这家就在前门大街，之前去北京玩的时候，回来的时候，就是在这家买的东西，各种小果脯、糖葫芦之类的，基本北京的特色，这边都有的买了，挺不错的一家了，都是独立的小包装，可选择自己喜欢吃的，单独称就是了，价格相比还是挺划算的啦，各种果脯还有小零食，都选了点，带回去给老婆吃的，表示很满意的啦~挺好的;产品2(好);环境2(好);服务2(好)
14-10-15;麦冰冰冰;东西不错买回来送人的！自己也吃了一些！最喜欢麻花！可以自己挑了然后包装称了挺不错的！;产品4(非常好);环境4(非常好);服务4(非常好)
14-10-08;次货黑花小哇;北京最出名的就是果脯  小时候经常吃的茯苓饼 御食园的原味最好吃  送朋友也体面;产品3(很好);环境3(很好);服务3(很好)
14-07-27;junyeden;我能说这真是丢北京首都脸面的地方吗？我多拿个袋子怎么啦。买点特产回去带给朋友，送礼也好看点。不至于吧，一个这样，还冲过来一个，两人一起来，想打人吗，吼起来声音好大，这你们老板知道你们用这种态度对客人。不买还不行吗？不买你们也要吼，买你们也要吼啊。真心觉得你们丢人，打自己耳光。服务行业，态度要谦逊点，即使是北京首都，皇城脚下，更应该注意自己的形象。而不该让人觉得北京我再也不想来了。哎，不说了。太差劲了。;产品2(好);环境2(好);服务0(很差)
