time;user;text;score1;score2;score3
02-09;martriain;位置很好，在前门大栅栏,看着规模挺大,挺干净。我们点了火锅。青铜火锅炉很有特色啊！看见这个然后耳边还有源源不断的京片子吆喝声,代入感非常强烈。清汤锅,麻酱，香菜丸子，大白菜，手切牛肉，生面条，青笋片，海带。还点了一盘荷塘月色，就是山药片`荷兰豆`西兰花`藕片`黑木耳一起炒的，虽然这个菜我们催了不止3遍才上，在我们快吃完火锅时才千呼万唤出来，但是味道的确不错，菜很新鲜，荷兰豆清脆爽口，还有点甜甜的。火锅的麻酱有点淡了，加了好多酱油才觉得适合，生面条放火锅里煮一下立马捞起来，然后蘸着吃的感觉非常好。缺点在于服务很混乱，很多客人干坐着没人招呼，要么就是铜锅上了菜久久没上，要么就是菜来了锅没来。点的菜久久不上是常事，炒出来菜不知道是哪一桌的围着转吆喝也是常事，希望能改进吧。;口味3(很好);环境3(很好);服务1(一般)
02-02;方洁_661;挺好吃的，价格也不错、母子俩吃到撑;口味4(非常好);环境3(很好);服务3(很好)
14-03-14  更新于16-01-27 08:25;聪花2010;和妹妹在这里吃烤鸭，前门步行街平行的一条小街上，稍不留神就走过了。店面不大，也就10张桌子，团购的价格还是很实惠的，但冬天很冷没空调。菜品上桌要赶紧吃，穿着羽绒服，说话都有哈气。烤鸭片成2盘，加上饼，酱，椒盐鸭架子，一桌摆了挺满。最喜欢玉米羹，主要是热乎啊。平菇炒肉片有点黏糊，大概挂糊太多了，味道没有那么香味道不算烤鸭店里的高分，胜在亲民吧。;口味4(非常好);环境4(非常好);服务4(非常好)
01-09;802hjl;环境还不错，食物分量也很足，价格公道，还可以;口味4(非常好);环境4(非常好);服务3(很好)
15-12-10;栗暮烟;特别是那个招牌298的蟹哦只是换一种口感可能更好一下子就快到我们的号啦进去后觉得冷气不是很足一直都很喜欢这家川菜馆不知道为什么吃着很想猪里脊肉可以变回平民化那种吗这次来了新开的金虹桥店连我这个不吃猪脑的人都能接受汤超级浓又鲜～毛血旺也很赞.;口味3(很好);环境3(很好);服务3(很好)
15-11-29;一木口中栽01;买了这张代金券有好长一段时间了,一直没能去消费，眼看着就要过有效期侄女家离着不远就让她去吃了。没想到侄女到他家遭遇了不公平的对待(他家绝对是歧视团购)一进门服务员连问了三遍预约了吗？侄女给商家提供了我发给她的团购券号第一次验证不知为何没通过验证，几个服务员态度蛮横，好似“黑社会”的样子、百般刁难，好不容易验证通过，结果上菜时却发现平菇炒肉片中的平菇少的“屈指可数”只有那么几片，少的可怜的那点菜顶到天了也就算半盘菜吧！给你们提个意见哈：如果店家感觉团购卖这个价格亏了，大可不做团购不就结了呗？何必大费周折地卖出了团购又“后悔”，搞得你商家“心疼”也让消费者“糟心”！号称极品烤鸭质量平平、味道一般；椒盐鸭架不酥也不脆；套餐里还说的过去的就属凤凰玉米羹，味道挺不错；就是服务太差劲儿咯！建议老板好好整顿整顿，否则生意怎能兴隆哦～～;口味1(一般);环境1(一般);服务0(很差)
15-11-12;无聊吃猫鱼;味道一般 前期服务还不错 用大众点评付款的时候出了问题 已经付款完成了 服务员收银员都说没用过大众点评收款 不知道是否收到钱 也不会退款 折腾很久。如果饭店不会用 那就不要开通大众点评 没优惠一分钱不说 还折腾好久 浪费时间;口味1(一般);环境1(一般);服务1(一般)
15-10-21;灿烂人生就是这样;服务一般，喜欢吃他家的麻辣烤鱼！！;口味3(很好);环境3(很好);服务3(很好)
15-10-11;想想吃啥;前门大街上性价比极高之选 强力推荐 环境一般 但味道很不错 虽有些小插曲 但还是难以解决 谢谢;口味4(非常好);环境2(好);服务2(好)
15-10-08;candy830325;上的烤鸭是冷的 ，菜也是上倒了 ，先上鸭架再上的烤鸭 ，天知道先上的鸭架是哪只鸭的 ，但肯定不是上的这只烤鸭的   ，服务员人手一个手机在玩 ，上的饭也是冷的 ，荷叶饼冷的都硬了 ，还号称人家全聚德的也只是微波炉转一下的 ，什么都是微波炉加热 ，还要厨师来干嘛呀  ，烤鸭上了配菜还要我提醒 ，苍蝇还到处飞，口味偏咸 ，来北京这么多天了，这一顿是最难吃的！;口味0(很差);环境0(很差);服务0(很差)
