time;user;text;score1;score2;score3
02-04;kumakofung;味道一般吧比想象中好，满舒服的;口味4(非常好);环境4(非常好);服务4(非常好)
15-07-23;海之凌韵;整体环境还是不错的，味道一般般啦！;口味2(好);环境4(非常好);服务1(一般)
15-04-13;鲍莉_9622;还不错。是个走累了，歇歇脚，吃个饭的地方。;口味3(很好);环境3(很好);服务3(很好)
15-04-12;violeting_purple;美国乡村风，本来是家客栈，一楼是餐厅，更像和酒吧。;口味3(很好);环境4(非常好);服务4(非常好)
15-03-31;程闪闪_5689;特别棒的青旅全是歪果仁 让我觉得我才是外来的噗哈哈真想在这里待一辈子啊啊啊啊啊~~~我爱阿来;口味4(非常好);环境4(非常好);服务4(非常好)
15-03-17;yuyj0503;环境不错 口味极一般 服务员就一个;口味2(好);环境4(非常好);服务2(好)
15-03-13;ljjkom;经常有团购，味道还可以，就是服务比较的一般;口味2(好);环境1(一般);服务1(一般)
15-03-03;dpuser_15117171097;嗯！去过两次了！很不错，第二次去前台服务态度太差！其它都不错;口味4(非常好);环境4(非常好);服务4(非常好)
15-01-29;Hpstm-Luca;就是很舒服，也没有什么特别的，很舒服。;口味4(非常好);环境4(非常好);服务4(非常好)
15-01-24;永远的朝天辫;还不错，香蕉船一般，玉米汤超赞;口味4(非常好);环境4(非常好);服务3(很好)
15-01-10;一诺杨扬;味道不错，服务很好，环境也很好，很有情调，很适合自助游的朋友们！;口味4(非常好);环境4(非常好);服务4(非常好)
14-12-22;Aliceloveyu;早餐不错。对女生来说早餐可以算两人份了。披萨是薄底对于我来说比较不喜欢 东西比较美式。 就是有点点贵;口味3(很好);环境3(很好);服务3(很好)
14-10-09;shera;这是是旅馆的餐厅，如果没有住过旅馆的人，大概不了解情况，你不主动喊服务员，你不去吧台点餐，服务员是不会过来打扰你的。我觉得这样很好，就像旅馆客人想玩儿一会儿电脑，看一会儿书，都是可以的。对于有一些人说，服务员半天不搭理人，那就不懂这里的氛围了。准确的说，这里很随意，很多老外在这里。几乎10%是中国人，装修的很中式酒吧的东西真的不贵，也就是街边普通饭店的价钱，因为不怎么对外，很多是为了旅馆人消费音乐不错，灯光和色调很温暖，也有挂壁电视，何有包房3L的大炮啤酒，才45元，背包客旅馆的价钱;口味4(非常好);环境4(非常好);服务4(非常好)
14-07-29;展颜_8535;果然都是外国人，披萨不错，很薄，不能用优惠卷;口味3(很好);环境4(非常好);服务1(一般)
14-01-23;郎雨萌;网上发布的菜品是6选3，到餐厅被告知只有6选1，这不是欺骗消费者吗？与服务员理论，被告知得自己去找大众点评索赔！服务极差，强烈不推荐;口味0(很差);环境0(很差);服务0(很差)
13-12-06;kiki_gong;环境不错，很有情调。就是房间有点简陋，位置不错服务态度也很好，交通方便;口味4(非常好);环境4(非常好);服务4(非常好)
13-08-09  更新于10-10 22:42;也滋;作为一个Hostel的餐厅，其口味确实大大超过了我的预期，相当惊喜。刚进去发现除了我和小伙伴以为都是外国人，瞬间有种自己才是外国人的赶脚。。环境很好，更加让我开心的是空调真的相当给力！！！上菜以前简直觉得就冲着这冷气效果，给我吃什么都认了。首先上的是汤，蘑菇汤相当相当鲜美~小伙伴的番茄汤也酸爽开胃，就是觉得番茄酱的味道浓了一点。不过蘑菇汤吃到最有吃到一大坨盐的感觉。。。配汤吃的香蒜面包超级美味~完胜很多烘焙坊的香蒜面包，蘸着汤很有滋味。鸡肉串就是3串骨肉相连。。标价竟然45....囧  金枪鱼沙拉很不错啊~卖相和味道都和在国外吃的沙拉很相近，不会像有些地方一样猛放酱，比较终于原味。金枪鱼很大块，挺鲜的。接下来是重头戏奶酪披萨~一共放了4种奶酪，2种意大利的，还有一种什么的不记得了。。另一种是丹麦蓝芝士，也就是俗称的臭奶酪。加了蓝芝士以后烤出来味道特别浓郁，有特殊的香味~~蓝芝士的价格很贵，这个披萨还是很值的。更重要的是。。饼很好吃！！看过我之前点评的盆友们就知道我曾说国内披萨主要的缺点就是饼不好吃，而这里的饼真的非常非常可口。即使只是配上奶酪，也觉得让人很满足。当拿到一块好披萨的时候，你会发现握着饼的边边来咬中间，会很弹，感觉就像要扯一下才咬断，这就是上好的饼。这一点来说阿来客栈的披萨确实很值得推荐~你会发现不需要在上面放很多料，也已经有滋有味了。香蕉船很失望。。。哪有在香蕉船上挤果酱的。。。建议可以问顾客喜欢浇什么在上面，或者什么也不加。总之，还算是一次很棒的体验~;口味3(很好);环境4(非常好);服务4(非常好)
13-09-17;巫毒教主;玛格丽特不错，薄底，浓厚，烤的火候合适，沙拉做法和味道也正，一看没那么中式，不像有的地方跟大拌菜一样。整个地方像酒吧，昏暗。老外多，国人少，但是服务不咋地。爱答不理，当然似乎对老外也没好到哪去，不专业。;口味3(很好);环境2(好);服务0(差)
13-09-17;柒白儿;挺好的 团购很划算 朋友去了之后反应都还不错 环境不错 菜的特色一般;口味3(很好);环境3(很好);服务3(很好)
13-09-01;蓝燕子;首先不得不说的是这里的服务真的很差，进来落座以后，半天没人理，叫了半天服务员不应声可能对团购的流程不是很熟悉，开始还说让在店里付账上菜完全不按顺序，匹萨和沙拉都没给上，冰激凌就给上了番茄汤和玉米汤味道还不错，配汤吃的香蒜面包也比较美味玛格丽特匹萨和金枪鱼沙拉味道还成，金枪鱼用的是鱼罐头香蕉船比较一般，冲那个服务不会再去了整个服务过程中，一口水没给上过;口味2(好);环境2(好);服务0(差)
