time;user;text;score1;score2;score3
02-21;tudoudou5;张一元服务太差，尤其是二楼的服务员，培训根本不够，有个年轻的女售货员还直朝客户翻白眼，哪有什么服务意识，现在还店大欺客！！！跟经理反映，经理就是应付，大概也习惯了。;产品3(很好);环境3(很好);服务0(很差)
02-16;水虞汀汀;特意坐车到总店去买茶叶，进门果然浓郁的茉莉花香，柜台前围满人，都大包小包的买，买了白龙王和太姥两种，香气都很浓郁;产品4(非常好);环境4(非常好);服务4(非常好)
02-16;妈妈咪呀779;京城老店了，一进店就可以闻到浓浓的茉莉花茶香，给爸妈买的茶叶，老人一直爱喝。;产品3(很好);环境3(很好);服务3(很好)
02-11;玉帝偶吧;来前门大栅栏   必经张一元茶庄   都要进里面来看看   买点茶叶   有次   我哥们来买茶叶   我说咱们家附近就有张一元   他说   就认这家总店   可想张一元总店在他心目中的位置   张一元算是老字号了   有茉莉花   毛尖   普洱  花茶  绿茶  很多种类   来这买茶叶的人巨多  游客也会买些   带回老家   亲友馈赠   首选张一元茶叶、;产品3(很好);环境2(好);服务3(很好)
02-04;熊吃吃哒掌门猫;【猫&熊の小食光】 @张一元之大栅栏店张一元 是中华老字号 始创于1900年 这家店在人流如织的前门大栅栏地区 既有北京人平日里最喜欢喝的茉莉花茶 也可以做为游客带回家的北京茶叶品牌的礼物茶叶店里永远是茶香四溢的 茶叶品种有红茶 绿茶 铁观音 普洱茶等当然张一元最有名的就是茉莉花茶 内个香气 真的是沁人心脾有礼盒包装的方便携带和做为礼物 散装传统纸包装的更是特色 一两起卖 售货员可以又快又好的把茶叶包的方方正正 很好看【猫&熊の双人行】 @2014-12-12;产品3(很好);环境3(很好);服务3(很好)
02-02;离不开肉的猫;春节前，老北京人都喜欢到这里来买花茶，今天到了这里，真领教了风俗习惯的厉害。一进门满屋都是花茶的香味，但也被这人给吓住了，现在这种经济形势，能有这景象已经很少见了。柜台前全是人，有点摸不着头脑，该从哪儿排队。售货员的手脚都很麻利，一个客人一般几分钟搞定，虽然排队的人很多，但并没有想象的等那么久，老字号的技术就是不一般。花茶的品种很多，按价格区分，只要选择能接受的价位就可以了，不必再去琢磨其他的。希望在春节这种人多的时候，能有专人来维持秩序。;产品4(非常好);环境3(很好);服务3(很好)
01-30;dpuser_01610693204;感觉并没有评论中说的服务态度差 服务态度不错 我都买错了 人家还尽可能的帮我改包装 过年了买茶叶送爷爷爸爸的 味道确实闻着很香 买了 铁观音 普洱 和茉莉花 各几两尝尝 书包里都是茉莉花的味道 还帮同事带了 哈哈 未来日子不孤单了啊 茉莉花茉莉花;产品4(非常好);环境4(非常好);服务4(非常好)
01-30;感悟丫头;就是比其他店的好喝，我家老头能喝出是哪买的;产品4(非常好);环境4(非常好);服务4(非常好)
01-25;yjjs1314;老字号了，他家的花茶最好，每次都来这里买，大品牌值得信赖;产品4(非常好);环境4(非常好);服务4(非常好)
01-13;V信TUZki9;物美价廉，货真价实。过来旅游，带礼物给姐妹呢，给力;产品4(非常好);环境4(非常好);服务4(非常好)
01-12;权小龙;茉莉白龙珠是必须买的，曲毫也不错;产品4(非常好);环境4(非常好);服务4(非常好)
01-03;它的作用_导航;从小就喝茶所以特别爱花茶，以前和吴裕泰的后来改的张一元，感觉比吴裕泰的香，一进去简直快走不动道了太好闻的茶叶味儿了真想沏一缸子，人有些许的多，但是柜台的工作人员手脚特别麻利且精准;产品4(非常好);环境4(非常好);服务4(非常好)
01-03;蕾蕾伟;赞一个，一直在这里买茉莉花茶叶，喜欢;产品4(非常好);环境4(非常好);服务4(非常好)
01-01;ww9312;張一元的茶葉去帝都必買~這家張一元在前門大柵欄裏，同仁堂旁邊，每天都有很多人來買茶葉，晚上八點就關門了。有兩層，樓下主要綠茶，樓上是紅茶。記得第一次去印象最深的是西湖龍井，很香，按理來說季節似乎過了，但是茶葉香氣還在，十分驚喜。後來去杭州老茶廠買的龍井茶都沒他家的好喝。太姥香針茉莉茶，這個茉莉很香，每次沖泡旁邊都能聞到香味。紅茶買過兩款，沒錫蘭紅茶那麽香，但是喝著也很不錯。店裡包裝茶葉還是用傳統的紙包，很有趣，也有真空包裝。;产品4(非常好);环境4(非常好);服务4(非常好)
15-12-27;YxY_908;今天刚买的2斤茶叶，每年年底都会去张一元，一如既往的好评！;产品4(非常好);环境4(非常好);服务3(很好)
15-11-18;五五六六豆豆;之前就在淘宝上买过张一元的茉莉花茶，觉得他家的花茶闻着幽香阵阵，喝着味道也赞。逛大栅栏时看到了就进去看看。哇，一进去，店内里装修是古朴型的，且满屋子的茉莉花香，茉莉花茶的种类繁多，各种价位的都有。买茶询问店员，也都很耐心的讲解，服务态度很好。另外值得一提的是，店员称茶，包茶的手法，既流畅又准确，是传统打包茶叶的手法，应该是经过培训的吧，我站旁边看了几遍哈哈;产品4(非常好);环境3(很好);服务3(很好)
15-11-03;北京常乐乐;700一斤的玉芽非常香，不愧是得奖茶，很喜欢，囗口留香，下次还会来;产品4(非常好);环境4(非常好);服务4(非常好)
15-10-17  更新于10-17 23:36;幺乖妹;朋友酷爱茉莉花茶，所以专门进来看一看。满屋子的茶叶香啊。各种价位的都有，各种绿茶，茉莉花茶。店员称茶，用纸包茶，这手法，姿势，真好看。;产品4(非常好);环境3(很好);服务3(很好)
15-10-17  更新于10-17 22:06;changhonghon;服务员象以前的国营的那样爱搭不理，;产品4(非常好);环境4(非常好);服务1(一般)
15-10-09;梅花饺子;慕名而去，买了三两茉莉秀珠，新茶，香气扑鼻，喜欢。下次去北京还要去。;产品4(非常好);环境4(非常好);服务4(非常好)
15-10-05;畢見晟;就这几种该买的了吧！如果你不知道买些什么、酒照着这个单子选择吧;产品4(非常好);环境4(非常好);服务1(一般)
15-08-24  更新于08-25 18:44;小抹茶茶;早前看纪录片“舌尖上的中国茶”，就得知老北京人酷爱喝茉莉花茶，且特别认准就是这家，老字号品牌——“张一元”。对北京老字号茶馆的认知，只知道“张一元”和“吴裕泰”。“裕泰”在上海的浦东世博区域已有了门店。“张一元”却没开来上海朋友到北京出差，问了当地朋友，北京人似乎都更偏爱“张一元”。朋友去到两家店，把两家的茉莉花茶都带回来了，也真贴心。这款“金龙袍”，堪称是“张一元”最特级的茉莉花茶。非常精致的礼盒包装，金灿灿。一盒里面三小盒，每个铁盒里3小包。一共就36克茶叶，可见产量之少。除了这个等级是精装礼盒，其他的茶叶都可以散称，50克起卖。散称的茶叶是用纸张包装，很传统的方式。打开铁盒，里面有附这款茶叶介绍和冲泡方式的小卡片。干茶白豪很多，还未冲泡就已香气扑鼻。虽然芽头细嫩，可茉莉香气久泡不散，冲了7，8泡之多。一款好茶，想必除了茶叶原料外，窑制工艺也是极为复杂的。既如此，也就不要太在意价格了，至少值得爱茶人士寻味一品。如下回到北京，一定要亲自走访一下“张一元”的门店 (^_^);产品3(很好);环境3(很好);服务3(很好)
15-08-10;毛闪闪黄小毛;200元一斤的茉莉花茶超级好喝 我妈妈爱喝 我总给他买;产品4(非常好);环境4(非常好);服务4(非常好)
15-07-20;fullddla;天天那么多人,茶叶自不用说,就是逢年过节,就没有平价茶叶了;产品4(非常好);环境4(非常好);服务4(非常好)
15-07-13;会喝可乐的魚;张一元老北京认可的茶叶品牌其实到哪里买都差不多可是我老爸还是认大栅栏这家店主要是绝对没有假货品质也相较于其他门店好得多;产品3(很好);环境3(很好);服务3(很好)
