time;user;text;score1;score2;score3
02-25;秋日的飘萍;滑完雪回来，在网上查周边饭店都打烊了，准备去7-11，正好路过这里，看到里面还有很多食客，当时已经晚上9点多了，应该已经到了打烊的时间，店家还是热情地招待了我们，点了排骨面和麻辣牛腩饭套餐，排骨很大一块，味道也很好，牛腩饭的量小，孩子吃刚好，味道很赞。我们之后，还有陆续的顾客进入，等我们吃完，店里依然热热闹闹，看来生意不错。看到这里那么多招牌饭，下次去再尝尝其他的。;口味4(非常好);环境4(非常好);服务4(非常好)
02-18;福心猪猪;喜欢 孩子也爱吃 口味也不重 带孩子边上玩好去吃 不错的选择;口味4(非常好);环境4(非常好);服务4(非常好)
02-15;阿寒寒;看完升旗吃早点,就近到了这家,叫了些点心和炸酱面还有豆浆,口味一般,服务还可以,价格稍贵一点看在地段能接受;口味3(很好);环境1(一般);服务3(很好)
02-08;treelin121;距离天安门广场和前门都很近，就在煤市街街口，看完升旗来这吃早点。二大一小三个人点了蔬菜骨汤面，面爱面和馄饨，还有一份包子。味道中规中矩，汤比较浓郁，面很筋道，服务很好，上的速度也很效率，环境干净整洁。;口味3(很好);环境4(非常好);服务4(非常好)
02-03;Q桑Q;记得几年前 去前门面爱面吃饭 拍了几张照片被服务员厉声喝止了一晃这么多年过去了 早已是一个人人记者的时代了 他家还阻止大家拍照不;口味2(好);环境2(好);服务2(好)
01-18;pruchen;这家几乎一天到晚人总是很多，实在太受欢迎了。;口味2(好);环境2(好);服务2(好)
01-08;qzuser_01073357428448289;还行，价格算实惠的，味道一般般，店面容易找到。服务一般般。;口味3(很好);环境3(很好);服务2(好)
15-12-25;portmento;面爱面我高中的时候算是挺不错的日式拉面…现在真的和田老师红烧肉一个档次，但是价格和味千一样……味增面好难吃呀;口味2(好);环境3(很好);服务2(好)
15-12-22;dpuser_56506285972;面条不错，唯一不足之处，大热天不开空调;口味4(非常好);环境4(非常好);服务4(非常好)
15-12-19;dada_bj;这家店在前门步行街的北入口附近，前门大街进入煤市街的入口拐角处，临近还有多家餐饮店。店面挺大的，快餐店风格装修，中间是收银台，有服务员点菜，但是很难叫到。点了招牌的拉面，如图，据说是不放添加剂，但是出门前看到他家外卖的汤底料，成份还是有味精无疑。白汤，细面，6,7片猪肉，还有半个鸡蛋26元，考虑到在前门地区，不算贵，一碗面，吃饱了，好喝了一碗免费的面汤，其实是有油花的开水，我很中意。店里也有盖饭和不多的小凉菜，日式零点，选择不太多。总之，是平庸的快餐面馆，偶尔路过，歇歇脚。;口味4(非常好);环境2(好);服务2(好)
