time;user;text;score1;score2;score3
02-12;mokie;瑞蚨祥作为1862年就创立的中华老字号确实还有些底蕴，不愧是老北京八大祥之首。但貌似创始是在山东济南。现在应该算是中式高端服装定制路线的吧。经营范围有绸缎、呢绒、棉布、皮货、化纤、民族服装服饰等 。除了布匹、成衣外还提供旗袍定制和现场制作蚕丝被等。定制的话无手工刺绣要求的高级定制 900元起价，手工刺绣就贵了，2000元 — 100000元不等。这家店在大栅栏门面挺气派的，进门右侧有石像展现蚕丝纺线的情景，左侧有以前用来存每日入账的石头的钱柜。一楼为布匹 丝绸 和成衣，二楼主要是定制和品牌的历史展览，可以了解一下瑞蚨祥的发展历史和以前的工作程序和情况，二楼中央有天井，可俯瞰一楼。古色古香，不知是否是国企，进门三步一位服务员，不过过年期间多是游客入店，生意估计不是太好。;产品3(很好);环境3(很好);服务3(很好)
02-10;超超苗;服务特别差，服务员各个更年期，像你欠她似的。喜事去那买衣服能给你添一肚子气。劝大家别去。虽然想支持国产老字号，但老字号当年也是物美态度好才树立起的口碑，现在这服务意识真是砸了老字号的招牌;产品1(一般);环境0(很差);服务0(很差)
02-01;橘子吃丸子;这个八大祥之一的老字号北京人没有不知道的 开在大栅栏这家也真是年代久远 半博物馆半商场性质 一层一进门是成匹的丝绸面料柜台 沿袭着过去量体裁衣时代的陈列习惯 而不是从经济角度出发按照现代人消费习惯在重要位置给出成衣的展示售卖 往里走右手边有个半下沉空间 这边都是成衣 品种多样 从二楼俯视一层形成了一个室内天井 围栏处在原有木制的基础上已经用铁栅栏加固 临近春节了 好多小辈儿带着老家儿来挑衣裳 话说这就是思维惯性 还有就是审美的外在环境变了 让人觉得这类衣服和年轻人无关 我家那位偏要把自己打扮成个行走的活文物 用一己之力发扬传承老北京的服饰文化 成为人群中的特立独行 平时的对襟斜襟中式外套加马甲一应俱全 今儿哪根筋没搭对非要来买个相声大褂穿 我真替他强大的内心点个赞 760的价格在这里（不算礼服）算是中等 儿子试穿的红色大褂也太像曹云金了 当时超想让爷俩来一段儿...;产品2(好);环境2(好);服务2(好)
01-24;fiona_1022;闻名中外的老字号，却没想到购物环境这么差，室温冷得像进了冰箱，一点儿试穿的想法都没有，还谈什么购物？！真心可怜在那里上班的员工，真是金玉其外！不能想点办法改善下购物环境吗？;产品4(非常好);环境0(很差);服务4(非常好)
01-24;snowcherry0110;实话说老字号东西真的不错，但是店里温度这么低你们老板知道吗？本来想看看衣服买几件顺便暖和暖和，但是你这屋里都跟个冰窖一样还没外面暖和呢，不论是谁当场也都没了买衣服的想法，而且就算我真想买，你让我试衣服不，这室内温度，怎么试啊？还以为瑞蚨祥是老字号环境就能多好，看起来也不过尔尔，以后夏天估计都不敢去了，还不得热死啊。太失望了;产品3(很好);环境0(很差);服务4(非常好)
01-12;okcaha911;大冬天的，店里像冰窖似的，活活冻死人的节奏，这样冷让人怎么试衣服？;产品3(很好);环境0(很差);服务2(好)
15-12-22;不怕迁徙的候鸟;老店了，装修很有气势，当然价格也不便宜;产品3(很好);环境3(很好);服务3(很好)
15-12-14;a_______n;在大栅栏商业街上 人还是挺多的 绸布店 质量灰常好 手感很赞 很多人买来做旗袍什么的;产品3(很好);环境3(很好);服务3(很好)
15-11-20;我的北极熊;父母来北京，妈妈买了块料子做衣服，很有意思;产品3(很好);环境3(很好);服务3(很好)
15-10-16  更新于10-16 17:10;小喵呆呆;结婚订礼服，衣服样子倒是还好，就是觉得手艺没有以前好了，个别老店员态度太差，作为一个家住大栅栏的北京人，觉得真有点恶心，就当她更年期好了……;产品3(很好);环境2(好);服务2(好)
15-10-08;花菇凉爱吃好吃的;我问问价钱，中年女服务员爱答不理的，还双手抱胸的，所答非所问的，你是卖东西的，就不要摆出一副地主老婆的姿态来，我真心觉得像这种老品牌店应该近些新鲜血液，不要让老员工成为瑞蚨祥的蛀虫，;产品0(很差);环境0(很差);服务0(很差)
15-10-01;水彬悦;门头非常吸引人～～进去饶了一圈～～;产品4(非常好);环境4(非常好);服务4(非常好)
15-09-30;lemon_Aces;北京前门大栅栏，瑞蚨祥老字号，这家店的店面不小，门面排场，古香古色，一看就是有年头儿、有底蕴的，店面有两层，主打产品就是老字号的丝绸面料、还有成品的中式旗袍，店面柜台还是真实滴还原了上世纪的老店样式，丝绸面料种类繁多，价格也是高低不等。作为一家老字号，他家可是新中国第一面红旗的面料提供者，一进门左手边有一个玻璃橱窗，展出的正式一面丝绸制成的国旗。在这里消费的老外比较多。而且这里还是退税商店哦，购物完是可以退税的。;产品3(很好);环境4(非常好);服务2(好)
15-09-03;landayulin;老字号没得说，也求证过，大栅栏店是正宗的;产品4(非常好);环境4(非常好);服务4(非常好)
15-08-30;脩远;旗袍很修身，布料特别滑，现在有这么用心做衣服的店真的很不容易;产品4(非常好);环境4(非常好);服务4(非常好)
15-01-18  更新于08-26 19:33;大姣姣姣姣;来定婚礼的旗袍，看了很多旗袍定制的大店小店，最后还是选老字号，同样的款式手工费比其他店要贵一半多，但绣工是其他私人定制的店不能比的。试了几个款式，抹胸，散尾都不太好看，最后选了传统款式旗袍，绣花锦缎的，锦缎一百多一米，料子800，手工费5000，工期算上春节假期要两个月。四月份婚礼，上身效果不错，打算穿着去拍一套写真;产品3(很好);环境3(很好);服务3(很好)
15-08-23;eicme;对旗袍什么一往情深的就去吧，缎子什么的品质很好，我等反正是买不起……老店旅游一定要来逛;产品3(很好);环境3(很好);服务3(很好)
15-08-21;anapneo;还不错，老字号的店，呵呵，。。。;产品4(非常好);环境4(非常好);服务4(非常好)
15-08-14;兔兔兔兔uuu兔兔兔;四个月，3次试衣，终于到手，超级合体，漂亮！值得折腾！;产品4(非常好);环境4(非常好);服务4(非常好)
15-07-22;胖墩儿可可;价格非常贵，买了件衣服，不知道好不好打理;产品4(非常好);环境4(非常好);服务4(非常好)
15-07-13;会喝可乐的魚;专业做旗袍的款式都很不错而且你来过一次下一次来一定认得你能马上知道你量过都尺码而且提供选择的面料都很不错;产品3(很好);环境3(很好);服务3(很好)
12-09-25  更新于07-10 19:02;mimi_xiaoyu;服务比上次我去强多了，还是岁数大的店员知道怎麽接人待物，有规矩。不过东西越来越贵可质量越来越差。以后直接奔苏杭了;产品1(一般);环境2(好);服务1(一般)
15-02-22  更新于07-04 14:17;少年游CC;非常有名的一家老字号，因为大栅栏本事就是传统商业街，这里的老字号非常集中。他家以丝绸为主，外面门脸很大，里面有店铺历史介绍，我国第一面国旗就是由瑞蚨祥制作完成的，那面国旗现在就展示在店里。此外还有丝绸产生的介绍，从蚕宝宝的一生开始，再往里走才是柜台。店里有卖各式丝绸锦缎的，也有成衣出售。似乎还可以订制服装。;产品3(很好);环境3(很好);服务3(很好)
15-06-30;泥小不;古香古色的购物环境 各种新料子和老料子 看见做龙凤被的老料子看着就喜庆 还有用绸缎做的兔爷钥匙链 非常可爱 喜欢这样的店 保留传统 推陈出新;产品3(很好);环境3(很好);服务3(很好)
15-06-13;www666888999;老北京的东西，很有感觉，有味道，妈妈喜欢去那里买东西，不过感觉贵哦;产品4(非常好);环境4(非常好);服务4(非常好)
